,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2022/09/23,Fri,South Korea,88 Seoul Beef Burger,9000.00,6.43,Specials,Regular Menu
2,2022/09/23,Fri,South Korea,Changnyeong Garlic Burger,9200.00,6.57,Specials,Regular Menu
3,2022/09/23,Fri,South Korea,McCrispy™ Deluxe Burger,9200.00,6.57,Specials,Regular Menu
4,2022/09/23,Fri,South Korea,McCrispy™ Classic Burger,8400.00,6.00,Specials,Regular Menu
5,2022/09/23,Fri,South Korea,Triple Cheeseburger,8500.00,6.07,Specials,Regular Menu
6,2022/09/23,Fri,South Korea,McWings™ 2pc,3700.00,2.64,Specials,Regular Menu
7,2022/09/23,Fri,South Korea,Chicken Tomato Snack Wrap,2800.00,2.00,Specials,Regular Menu
8,2022/09/23,Fri,South Korea,Lemon McFizz with Coke,2600.00,1.86,Specials,Regular Menu
9,2022/09/23,Fri,South Korea,Lemon McFizz with Zero Coke,2600.00,1.86,Specials,Regular Menu
10,2022/09/23,Fri,South Korea,Lemon McFizz with Sprite,2600.00,1.86,Specials,Regular Menu
11,2022/09/23,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.64,Specials,Regular Menu
12,2022/09/23,Fri,South Korea,Apple Mango Chiller,3700.00,2.64,Specials,Regular Menu
13,2022/09/23,Fri,South Korea,Vanilla Latte,4200.00,3.00,Specials,Regular Menu
14,2022/09/23,Fri,South Korea,Bacon Egg McGriddles,6300.00,4.50,Specials,Breakfast Menu
15,2022/09/23,Fri,South Korea,Sausage Egg McGriddles,6500.00,4.64,Specials,Breakfast Menu
16,2022/09/23,Fri,South Korea,BLT Egg Muffin,6000.00,4.28,Specials,Breakfast Menu
17,2022/09/23,Fri,South Korea,Bacon & Egg McMuffin,5600.00,4.00,Specials,Breakfast Menu
18,2022/09/23,Fri,South Korea,Sausage & Egg McMuffin,5700.00,4.07,Specials,Breakfast Menu
19,2022/09/23,Fri,South Korea,Lemon McFizz with Coke,2600.00,1.86,Specials,Breakfast Menu
20,2022/09/23,Fri,South Korea,Lemon McFizz with Zero Coke,2600.00,1.86,Specials,Breakfast Menu
21,2022/09/23,Fri,South Korea,Lemon McFizz with Sprite,2600.00,1.86,Specials,Breakfast Menu
22,2022/09/23,Fri,South Korea,Chicken Tomato Snack Wrap,2800.00,2.00,Specials,Breakfast Menu
23,2022/09/23,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.64,Specials,Breakfast Menu
24,2022/09/23,Fri,South Korea,Apple Mango Chiller,3700.00,2.64,Specials,Breakfast Menu
25,2022/09/23,Fri,South Korea,Vanilla Latte,4200.00,3.00,Specials,Breakfast Menu
26,2022/09/23,Fri,South Korea,88 Seoul Beef Burger,7200.00,5.14,Ala Carte & Value Meals,Regular Menu
27,2022/09/23,Fri,South Korea,Changnyeong Garlic Burger,7400.00,5.28,Ala Carte & Value Meals,Regular Menu
28,2022/09/23,Fri,South Korea,McCrispy™ Deluxe Burger,7500.00,5.36,Ala Carte & Value Meals,Regular Menu
29,2022/09/23,Fri,South Korea,McCrispy™ Classic Burger,6700.00,4.78,Ala Carte & Value Meals,Regular Menu
30,2022/09/23,Fri,South Korea,Triple Cheeseburger,6600.00,4.71,Ala Carte & Value Meals,Regular Menu
31,2022/09/23,Fri,South Korea,Double Bulgogi Burger,5300.00,3.78,Ala Carte & Value Meals,Regular Menu
32,2022/09/23,Fri,South Korea,Big Mac®,5700.00,4.07,Ala Carte & Value Meals,Regular Menu
33,2022/09/23,Fri,South Korea,McSpicy® Shanghai Burger,5700.00,4.07,Ala Carte & Value Meals,Regular Menu
34,2022/09/23,Fri,South Korea,1955® Burger,6800.00,4.86,Ala Carte & Value Meals,Regular Menu
35,2022/09/23,Fri,South Korea,McChicken® Mozzarella,5800.00,4.14,Ala Carte & Value Meals,Regular Menu
36,2022/09/23,Fri,South Korea,Double Filet-O-Fish,6000.00,4.28,Ala Carte & Value Meals,Regular Menu
