,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/02/15,Wed,South Korea,Double Quarter Pounder® with Cheese,10100.00,7.96,Specials,Regular Menu
2,2023/02/15,Wed,South Korea,Quarter Pounder® with Cheese BBQ Bacon,9800.00,7.72,Specials,Regular Menu
3,2023/02/15,Wed,South Korea,Quarter Pounder® with Cheese,8500.00,6.70,Specials,Regular Menu
4,2023/02/15,Wed,South Korea,McCrispy™ Deluxe Burger,9200.00,7.25,Specials,Regular Menu
5,2023/02/15,Wed,South Korea,McCrispy™ Classic Burger,8400.00,6.62,Specials,Regular Menu
6,2023/02/15,Wed,South Korea,Strawberry Chiller,3700.00,2.92,Specials,Regular Menu
7,2023/02/15,Wed,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Specials,Regular Menu
8,2023/02/15,Wed,South Korea,BLT Egg Muffin,6000.00,4.73,Specials,Breakfast Menu
9,2023/02/15,Wed,South Korea,Bacon & Egg McMuffin,5600.00,4.41,Specials,Breakfast Menu
10,2023/02/15,Wed,South Korea,Sausage & Egg McMuffin,5700.00,4.49,Specials,Breakfast Menu
11,2023/02/15,Wed,South Korea,Strawberry Chiller,3700.00,2.92,Specials,Breakfast Menu
12,2023/02/15,Wed,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Specials,Breakfast Menu
13,2023/02/15,Wed,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.46,Ala Carte & Value Meals,Regular Menu
14,2023/02/15,Wed,South Korea,Quarter Pounder® with Cheese BBQ Bacon,7600.00,5.99,Ala Carte & Value Meals,Regular Menu
15,2023/02/15,Wed,South Korea,Quarter Pounder® with Cheese,6300.00,4.97,Ala Carte & Value Meals,Regular Menu
16,2023/02/15,Wed,South Korea,McCrispy™ Deluxe Burger,7500.00,5.91,Ala Carte & Value Meals,Regular Menu
17,2023/02/15,Wed,South Korea,McCrispy™ Classic Burger,6700.00,5.28,Ala Carte & Value Meals,Regular Menu
18,2023/02/15,Wed,South Korea,Triple Cheeseburger,6600.00,5.20,Ala Carte & Value Meals,Regular Menu
19,2023/02/15,Wed,South Korea,Double Bulgogi Burger,5300.00,4.18,Ala Carte & Value Meals,Regular Menu
20,2023/02/15,Wed,South Korea,Big Mac®,5700.00,4.49,Ala Carte & Value Meals,Regular Menu
21,2023/02/15,Wed,South Korea,McSpicy® Shanghai Burger,5700.00,4.49,Ala Carte & Value Meals,Regular Menu
22,2023/02/15,Wed,South Korea,1955® Burger,6800.00,5.36,Ala Carte & Value Meals,Regular Menu
23,2023/02/15,Wed,South Korea,McChicken® Mozzarella,5800.00,4.57,Ala Carte & Value Meals,Regular Menu
24,2023/02/15,Wed,South Korea,McChicken®,4300.00,3.39,Ala Carte & Value Meals,Regular Menu
25,2023/02/15,Wed,South Korea,Egg Bulgogi Burger,4300.00,3.39,Ala Carte & Value Meals,Regular Menu
26,2023/02/15,Wed,South Korea,Bulgogi Burger,3300.00,2.60,Ala Carte & Value Meals,Regular Menu
27,2023/02/15,Wed,South Korea,Supreme Shrimp Burger,5500.00,4.34,Ala Carte & Value Meals,Regular Menu
28,2023/02/15,Wed,South Korea,Shrimp Beef Burger,6600.00,5.20,Ala Carte & Value Meals,Regular Menu
29,2023/02/15,Wed,South Korea,Bacon Tomato Deluxe,6600.00,5.20,Ala Carte & Value Meals,Regular Menu
30,2023/02/15,Wed,South Korea,Cheeseburger,3300.00,2.60,Ala Carte & Value Meals,Regular Menu
31,2023/02/15,Wed,South Korea,Double Cheeseburger,5300.00,4.18,Ala Carte & Value Meals,Regular Menu
32,2023/02/15,Wed,South Korea,Hamburger,3000.00,2.36,Ala Carte & Value Meals,Regular Menu
33,2023/02/15,Wed,South Korea,Shanghai chicken snack wrap,3200.00,2.52,Snacks & Sides,Regular Menu
34,2023/02/15,Wed,South Korea,Coleslaw,2700.00,2.13,Snacks & Sides,Regular Menu
35,2023/02/15,Wed,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.94,Snacks & Sides,Regular Menu
36,2023/02/15,Wed,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.60,Snacks & Sides,Regular Menu
37,2023/02/15,Wed,South Korea,McNuggets® 10pc,5500.00,4.34,Snacks & Sides,Regular Menu
38,2023/02/15,Wed,South Korea,McNuggets® 6pc,4000.00,3.15,Snacks & Sides,Regular Menu
39,2023/02/15,Wed,South Korea,McNuggets® 4pc,3000.00,2.36,Snacks & Sides,Regular Menu
40,2023/02/15,Wed,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.57,Snacks & Sides,Regular Menu
41,2023/02/15,Wed,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.76,Snacks & Sides,Regular Menu
42,2023/02/15,Wed,South Korea,French Fries,2600.00,2.05,Snacks & Sides,Regular Menu
43,2023/02/15,Wed,South Korea,Add Sweet Sour Sauce,300.00,0.24,Snacks & Sides,Regular Menu
44,2023/02/15,Wed,South Korea,Add Sweet Chili Sauce,300.00,0.24,Snacks & Sides,Regular Menu
45,2023/02/15,Wed,South Korea,Add Cajun Sauce,300.00,0.24,Snacks & Sides,Regular Menu
46,2023/02/15,Wed,South Korea,Strawberry Chiller,3700.00,2.92,Beverages,Regular Menu
47,2023/02/15,Wed,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Beverages,Regular Menu
48,2023/02/15,Wed,South Korea,Cappuccino,3700.00,2.92,Beverages,Regular Menu
49,2023/02/15,Wed,South Korea,Espresso,2400.00,1.89,Beverages,Regular Menu
50,2023/02/15,Wed,South Korea,Drip Coffee,2700.00,2.13,Beverages,Regular Menu
51,2023/02/15,Wed,South Korea,Iced Vanilla Latte,4200.00,3.31,Beverages,Regular Menu
