,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
67,2022/05/05,Thu,South Korea,Café Latte,3500.00,2.77,Beverages,Regular Menu
68,2022/05/05,Thu,South Korea,Cappuccino,3500.00,2.77,Beverages,Regular Menu
69,2022/05/05,Thu,South Korea,Americano,3100.00,2.45,Beverages,Regular Menu
70,2022/05/05,Thu,South Korea,Espresso,2200.00,1.74,Beverages,Regular Menu
71,2022/05/05,Thu,South Korea,Drip Coffee,2400.00,1.90,Beverages,Regular Menu
72,2022/05/05,Thu,South Korea,Iced Vanilla Latte,4000.00,3.17,Beverages,Regular Menu
73,2022/05/05,Thu,South Korea,Iced Café Latte (No Syrup),3500.00,2.77,Beverages,Regular Menu
74,2022/05/05,Thu,South Korea,Iced Americano (No Syrup),3100.00,2.45,Beverages,Regular Menu
75,2022/05/05,Thu,South Korea,Iced Drip Coffee (No Syrup),1900.00,1.50,Beverages,Regular Menu
76,2022/05/05,Thu,South Korea,Coca-Cola,2100.00,1.66,Beverages,Regular Menu
77,2022/05/05,Thu,South Korea,Coca-Cola Zero,2100.00,1.66,Beverages,Regular Menu
78,2022/05/05,Thu,South Korea,Sprite,2100.00,1.66,Beverages,Regular Menu
79,2022/05/05,Thu,South Korea,Fanta,2100.00,1.66,Beverages,Regular Menu
80,2022/05/05,Thu,South Korea,Decaffeine Café Latte,3600.00,2.85,Beverages,Regular Menu
81,2022/05/05,Thu,South Korea,Decaffeine Cappuccino,3600.00,2.85,Beverages,Regular Menu
82,2022/05/05,Thu,South Korea,Decaffeine Americano,3200.00,2.53,Beverages,Regular Menu
83,2022/05/05,Thu,South Korea,Decaffeine Espresso,2300.00,1.82,Beverages,Regular Menu
84,2022/05/05,Thu,South Korea,Decaffeine Iced Café Latte (No Syrup),3600.00,2.85,Beverages,Regular Menu
85,2022/05/05,Thu,South Korea,Decaffeine Iced Americano (No Syrup),3200.00,2.53,Beverages,Regular Menu
86,2022/05/05,Thu,South Korea,Vanilla Shake,3200.00,2.53,Beverages,Regular Menu
87,2022/05/05,Thu,South Korea,Strawberry Shake,3200.00,2.53,Beverages,Regular Menu
88,2022/05/05,Thu,South Korea,Chocolate Shake,3200.00,2.53,Beverages,Regular Menu
89,2022/05/05,Thu,South Korea,Milk,2200.00,1.74,Beverages,Regular Menu
90,2022/05/05,Thu,South Korea,Mineral Water,1900.00,1.50,Beverages,Regular Menu
91,2022/05/05,Thu,South Korea,Hershey's Pretzel McFlurry,3600.00,2.85,Desserts,Regular Menu
92,2022/05/05,Thu,South Korea,Strawberry Chiller,3600.00,2.85,Desserts,Regular Menu
93,2022/05/05,Thu,South Korea,Plum Chiller,3600.00,2.85,Desserts,Regular Menu
94,2022/05/05,Thu,South Korea,Oreo McFlurry,3200.00,2.53,Desserts,Regular Menu
95,2022/05/05,Thu,South Korea,Very Strawberry McFlurry,3200.00,2.53,Desserts,Regular Menu
96,2022/05/05,Thu,South Korea,Apple Pie (promotion),1400.00,1.11,Desserts,Regular Menu
97,2022/05/05,Thu,South Korea,Chocolate Sundae,2400.00,1.90,Desserts,Regular Menu
98,2022/05/05,Thu,South Korea,Strawberry Sundae,2400.00,1.90,Desserts,Regular Menu
99,2022/05/05,Thu,South Korea,Vanilla Sundae,2400.00,1.90,Desserts,Regular Menu
100,2022/05/05,Thu,South Korea,Vanilla Shake,3200.00,2.53,Desserts,Regular Menu
101,2022/05/05,Thu,South Korea,Strawberry Shake,3200.00,2.53,Desserts,Regular Menu
102,2022/05/05,Thu,South Korea,Chocolate Shake,3200.00,2.53,Desserts,Regular Menu
103,2022/05/05,Thu,South Korea,Bulgogi Burger,5100.00,4.04,Happy Meal®,Regular Menu
104,2022/05/05,Thu,South Korea,McNuggets® 4pc,5100.00,4.04,Happy Meal®,Regular Menu
105,2022/05/05,Thu,South Korea,Cheeseburger,5100.00,4.04,Happy Meal®,Regular Menu
106,2022/05/05,Thu,South Korea,Hamburger,5100.00,4.04,Happy Meal®,Regular Menu
107,2022/05/05,Thu,South Korea,Bacon Tomato Egg Soft Bun,4400.00,3.48,Breakfast & Value Meals,Breakfast Menu
108,2022/05/05,Thu,South Korea,Sausage Tomato Egg Soft Bun,4600.00,3.64,Breakfast & Value Meals,Breakfast Menu
109,2022/05/05,Thu,South Korea,BLT Egg Muffin,4300.00,3.40,Breakfast & Value Meals,Breakfast Menu
110,2022/05/05,Thu,South Korea,Egg McMuffin,3500.00,2.77,Breakfast & Value Meals,Breakfast Menu
111,2022/05/05,Thu,South Korea,Bacon & Egg McMuffin,3800.00,3.01,Breakfast & Value Meals,Breakfast Menu
112,2022/05/05,Thu,South Korea,Sausage & Egg McMuffin,4000.00,3.17,Breakfast & Value Meals,Breakfast Menu
113,2022/05/05,Thu,South Korea,Chicken 'n Cheese Muffin,4100.00,3.25,Breakfast & Value Meals,Breakfast Menu
114,2022/05/05,Thu,South Korea,Shanghai chicken snack wrap,3000.00,2.38,Breakfast & Value Meals,Breakfast Menu
115,2022/05/05,Thu,South Korea,Deluxe Breakfast,5600.00,4.43,Breakfast & Value Meals,Breakfast Menu
116,2022/05/05,Thu,South Korea,Hot Cakes 3pc ,3800.00,3.01,Breakfast & Value Meals,Breakfast Menu
117,2022/05/05,Thu,South Korea,Hot Cakes 2pc,3100.00,2.45,Breakfast & Value Meals,Breakfast Menu
118,2022/05/05,Thu,South Korea,Strawberry Jam,200.00,0.16,Breakfast & Value Meals,Breakfast Menu
119,2022/05/05,Thu,South Korea,Add Hot Cake Syrup ,400.00,0.32,Breakfast & Value Meals,Breakfast Menu
120,2022/05/05,Thu,South Korea,Add Hot Cake Butter ,300.00,0.24,Breakfast & Value Meals,Breakfast Menu
121,2022/05/05,Thu,South Korea,Sausage Snack Wrap,3200.00,2.53,Snacks & Sides,Breakfast Menu
122,2022/05/05,Thu,South Korea,Shanghai chicken snack wrap,3000.00,2.38,Snacks & Sides,Breakfast Menu
123,2022/05/05,Thu,South Korea,Apple Pie (promotion),1400.00,1.11,Snacks & Sides,Breakfast Menu
124,2022/05/05,Thu,South Korea,Golden Mozzarella Cheese Sticks 4pcs,4800.00,3.80,Snacks & Sides,Breakfast Menu
125,2022/05/05,Thu,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3100.00,2.45,Snacks & Sides,Breakfast Menu
126,2022/05/05,Thu,South Korea,Hash Brown,1800.00,1.43,Snacks & Sides,Breakfast Menu
127,2022/05/05,Thu,South Korea,String Cheese,2400.00,1.90,Snacks & Sides,Breakfast Menu
128,2022/05/05,Thu,South Korea,Strawberry Chiller,3600.00,2.85,Beverages,Breakfast Menu
129,2022/05/05,Thu,South Korea,Plum Chiller,3600.00,2.85,Beverages,Breakfast Menu
130,2022/05/05,Thu,South Korea,Vanilla Latte,4000.00,3.17,Beverages,Breakfast Menu
131,2022/05/05,Thu,South Korea,Café Latte,3500.00,2.77,Beverages,Breakfast Menu
132,2022/05/05,Thu,South Korea,Cappuccino,3500.00,2.77,Beverages,Breakfast Menu
133,2022/05/05,Thu,South Korea,Americano,3100.00,2.45,Beverages,Breakfast Menu
134,2022/05/05,Thu,South Korea,Espresso,2200.00,1.74,Beverages,Breakfast Menu
135,2022/05/05,Thu,South Korea,Drip Coffee,2400.00,1.90,Beverages,Breakfast Menu
136,2022/05/05,Thu,South Korea,Iced Vanilla Latte,4000.00,3.17,Beverages,Breakfast Menu
137,2022/05/05,Thu,South Korea,Iced Café Latte (No Syrup),3500.00,2.77,Beverages,Breakfast Menu
138,2022/05/05,Thu,South Korea,Iced Americano (No Syrup),3100.00,2.45,Beverages,Breakfast Menu
139,2022/05/05,Thu,South Korea,Iced Drip Coffee (No Syrup),1900.00,1.50,Beverages,Breakfast Menu
140,2022/05/05,Thu,South Korea,Coca-Cola,2100.00,1.66,Beverages,Breakfast Menu
141,2022/05/05,Thu,South Korea,Coca-Cola Zero,2100.00,1.66,Beverages,Breakfast Menu
142,2022/05/05,Thu,South Korea,Sprite,2100.00,1.66,Beverages,Breakfast Menu
143,2022/05/05,Thu,South Korea,Fanta,2100.00,1.66,Beverages,Breakfast Menu
144,2022/05/05,Thu,South Korea,Decaffeine Café Latte,3600.00,2.85,Beverages,Breakfast Menu
145,2022/05/05,Thu,South Korea,Decaffeine Cappuccino,3600.00,2.85,Beverages,Breakfast Menu
146,2022/05/05,Thu,South Korea,Decaffeine Americano,3200.00,2.53,Beverages,Breakfast Menu
147,2022/05/05,Thu,South Korea,Decaffeine Espresso,2300.00,1.82,Beverages,Breakfast Menu
148,2022/05/05,Thu,South Korea,Decaffeine Iced Café Latte (No Syrup),3600.00,2.85,Beverages,Breakfast Menu
149,2022/05/05,Thu,South Korea,Decaffeine Iced Americano (No Syrup),3200.00,2.53,Beverages,Breakfast Menu
150,2022/05/05,Thu,South Korea,Vanilla Shake,3200.00,2.53,Beverages,Breakfast Menu
151,2022/05/05,Thu,South Korea,Strawberry Shake,3200.00,2.53,Beverages,Breakfast Menu
152,2022/05/05,Thu,South Korea,Chocolate Shake,3200.00,2.53,Beverages,Breakfast Menu
153,2022/05/05,Thu,South Korea,Milk,2200.00,1.74,Beverages,Breakfast Menu
154,2022/05/05,Thu,South Korea,Mineral Water,1900.00,1.50,Beverages,Breakfast Menu
155,2022/05/05,Thu,South Korea,Hershey's Pretzel McFlurry,3600.00,2.85,Desserts,Breakfast Menu
156,2022/05/05,Thu,South Korea,Strawberry Chiller,3600.00,2.85,Desserts,Breakfast Menu
157,2022/05/05,Thu,South Korea,Plum Chiller,3600.00,2.85,Desserts,Breakfast Menu
158,2022/05/05,Thu,South Korea,Oreo McFlurry,3200.00,2.53,Desserts,Breakfast Menu
159,2022/05/05,Thu,South Korea,Very Strawberry McFlurry,3200.00,2.53,Desserts,Breakfast Menu
160,2022/05/05,Thu,South Korea,Apple Pie (promotion),1400.00,1.11,Desserts,Breakfast Menu
161,2022/05/05,Thu,South Korea,Chocolate Sundae,2400.00,1.90,Desserts,Breakfast Menu
162,2022/05/05,Thu,South Korea,Strawberry Sundae,2400.00,1.90,Desserts,Breakfast Menu
163,2022/05/05,Thu,South Korea,Vanilla Sundae,2400.00,1.90,Desserts,Breakfast Menu
164,2022/05/05,Thu,South Korea,Vanilla Shake,3200.00,2.53,Desserts,Breakfast Menu
165,2022/05/05,Thu,South Korea,Strawberry Shake,3200.00,2.53,Desserts,Breakfast Menu
166,2022/05/05,Thu,South Korea,Chocolate Shake,3200.00,2.53,Desserts,Breakfast Menu
167,2022/05/05,Thu,South Korea,Egg McMuffin,5100.00,4.04,Happy Meal®,Breakfast Menu
168,2022/05/05,Thu,South Korea,Bacon & Egg McMuffin,5100.00,4.04,Happy Meal®,Breakfast Menu
169,2022/05/05,Thu,South Korea,Sausage & Egg McMuffin,5100.00,4.04,Happy Meal®,Breakfast Menu
170,2022/05/05,Thu,South Korea,Hot Cakes 2pc,5100.00,4.04,Happy Meal®,Breakfast Menu
