,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/01/08,Sun,South Korea,Prosperity Snoopy Seal Sticker,2000.00,1.59,Specials,Regular Menu
2,2023/01/08,Sun,South Korea,Prosperity Gold,7700.00,6.14,Specials,Regular Menu
3,2023/01/08,Sun,South Korea,Prosperity Gold Special,8600.00,6.85,Specials,Regular Menu
4,2023/01/08,Sun,South Korea,McCrispy™ Deluxe Burger,9200.00,7.33,Specials,Regular Menu
5,2023/01/08,Sun,South Korea,McCrispy™ Classic Burger,8400.00,6.69,Specials,Regular Menu
6,2023/01/08,Sun,South Korea,Churros,2500.00,1.99,Specials,Regular Menu
7,2023/01/08,Sun,South Korea,Chicken Tomato Snack Wrap,3000.00,2.39,Specials,Regular Menu
8,2023/01/08,Sun,South Korea,Gold McFizz,2700.00,2.15,Specials,Regular Menu
9,2023/01/08,Sun,South Korea,Gold Sundae,3000.00,2.39,Specials,Regular Menu
10,2023/01/08,Sun,South Korea,Strawberry Chiller,3700.00,2.95,Specials,Regular Menu
11,2023/01/08,Sun,South Korea,Jeju Hallabong Chiller,3700.00,2.95,Specials,Regular Menu
12,2023/01/08,Sun,South Korea,Vanilla Latte,4200.00,3.35,Specials,Regular Menu
13,2023/01/08,Sun,South Korea,Prosperity Snoopy Seal Sticker,2000.00,1.59,Specials,Breakfast Menu
14,2023/01/08,Sun,South Korea,BLT Egg Muffin,6000.00,4.78,Specials,Breakfast Menu
15,2023/01/08,Sun,South Korea,Bacon & Egg McMuffin,5600.00,4.46,Specials,Breakfast Menu
16,2023/01/08,Sun,South Korea,Sausage & Egg McMuffin,5700.00,4.54,Specials,Breakfast Menu
17,2023/01/08,Sun,South Korea,Churros,2500.00,1.99,Specials,Breakfast Menu
18,2023/01/08,Sun,South Korea,Chicken Tomato Snack Wrap,3000.00,2.39,Specials,Breakfast Menu
19,2023/01/08,Sun,South Korea,Gold McFizz,2700.00,2.15,Specials,Breakfast Menu
20,2023/01/08,Sun,South Korea,Gold Sundae,3000.00,2.39,Specials,Breakfast Menu
21,2023/01/08,Sun,South Korea,Strawberry Chiller,3700.00,2.95,Specials,Breakfast Menu
22,2023/01/08,Sun,South Korea,Jeju Hallabong Chiller,3700.00,2.95,Specials,Breakfast Menu
23,2023/01/08,Sun,South Korea,Vanilla Latte,4200.00,3.35,Specials,Breakfast Menu
24,2023/01/08,Sun,South Korea,Prosperity Snoopy Seal Sticker,2000.00,1.59,Ala Carte & Value Meals,Regular Menu
25,2023/01/08,Sun,South Korea,Prosperity Gold,5900.00,4.70,Ala Carte & Value Meals,Regular Menu
26,2023/01/08,Sun,South Korea,Prosperity Gold Special,6800.00,5.42,Ala Carte & Value Meals,Regular Menu
27,2023/01/08,Sun,South Korea,McCrispy™ Deluxe Burger,7500.00,5.98,Ala Carte & Value Meals,Regular Menu
28,2023/01/08,Sun,South Korea,McCrispy™ Classic Burger,6700.00,5.34,Ala Carte & Value Meals,Regular Menu
29,2023/01/08,Sun,South Korea,Triple Cheeseburger,6600.00,5.26,Ala Carte & Value Meals,Regular Menu
30,2023/01/08,Sun,South Korea,Double Bulgogi Burger,5300.00,4.22,Ala Carte & Value Meals,Regular Menu
31,2023/01/08,Sun,South Korea,Big Mac®,5700.00,4.54,Ala Carte & Value Meals,Regular Menu
32,2023/01/08,Sun,South Korea,McSpicy® Shanghai Burger,5700.00,4.54,Ala Carte & Value Meals,Regular Menu
33,2023/01/08,Sun,South Korea,1955® Burger,6800.00,5.42,Ala Carte & Value Meals,Regular Menu
34,2023/01/08,Sun,South Korea,McChicken® Mozzarella,5800.00,4.62,Ala Carte & Value Meals,Regular Menu
35,2023/01/08,Sun,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.53,Ala Carte & Value Meals,Regular Menu
36,2023/01/08,Sun,South Korea,Quarter Pounder® with Cheese,6300.00,5.02,Ala Carte & Value Meals,Regular Menu
37,2023/01/08,Sun,South Korea,McChicken®,4300.00,3.43,Ala Carte & Value Meals,Regular Menu
38,2023/01/08,Sun,South Korea,Egg Bulgogi Burger,4300.00,3.43,Ala Carte & Value Meals,Regular Menu
39,2023/01/08,Sun,South Korea,Bulgogi Burger,3300.00,2.63,Ala Carte & Value Meals,Regular Menu
40,2023/01/08,Sun,South Korea,Supreme Shrimp Burger,5500.00,4.38,Ala Carte & Value Meals,Regular Menu
41,2023/01/08,Sun,South Korea,Shrimp Beef Burger,6600.00,5.26,Ala Carte & Value Meals,Regular Menu
42,2023/01/08,Sun,South Korea,Bacon Tomato Deluxe,6600.00,5.26,Ala Carte & Value Meals,Regular Menu
43,2023/01/08,Sun,South Korea,Cheeseburger,3300.00,2.63,Ala Carte & Value Meals,Regular Menu
44,2023/01/08,Sun,South Korea,Double Cheeseburger,5300.00,4.22,Ala Carte & Value Meals,Regular Menu
45,2023/01/08,Sun,South Korea,Hamburger,3000.00,2.39,Ala Carte & Value Meals,Regular Menu
46,2023/01/08,Sun,South Korea,Prosperity Snoopy Seal Sticker,2000.00,1.59,Snacks & Sides,Regular Menu
47,2023/01/08,Sun,South Korea,Chicken Tomato Snack Wrap,3000.00,2.39,Snacks & Sides,Regular Menu
48,2023/01/08,Sun,South Korea,Shanghai chicken snack wrap,3200.00,2.55,Snacks & Sides,Regular Menu
49,2023/01/08,Sun,South Korea,Coleslaw,2700.00,2.15,Snacks & Sides,Regular Menu
50,2023/01/08,Sun,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.98,Snacks & Sides,Regular Menu
