,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2022/10/06,Thu,South Korea,McCrispy™ Deluxe Burger,9200.00,6.49,Specials,Regular Menu
2,2022/10/06,Thu,South Korea,McCrispy™ Classic Burger,8400.00,5.92,Specials,Regular Menu
3,2022/10/06,Thu,South Korea,Triple Cheeseburger,8500.00,5.99,Specials,Regular Menu
4,2022/10/06,Thu,South Korea,Churros,2500.00,1.76,Specials,Regular Menu
5,2022/10/06,Thu,South Korea,Chicken Tomato Snack Wrap,3000.00,2.12,Specials,Regular Menu
6,2022/10/06,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.61,Specials,Regular Menu
7,2022/10/06,Thu,South Korea,Vanilla Latte,4200.00,2.96,Specials,Regular Menu
8,2022/10/06,Thu,South Korea,Bacon Egg McGriddles,6300.00,4.44,Specials,Breakfast Menu
9,2022/10/06,Thu,South Korea,Sausage Egg McGriddles,6500.00,4.58,Specials,Breakfast Menu
10,2022/10/06,Thu,South Korea,BLT Egg Muffin,6000.00,4.23,Specials,Breakfast Menu
11,2022/10/06,Thu,South Korea,Bacon & Egg McMuffin,5600.00,3.95,Specials,Breakfast Menu
12,2022/10/06,Thu,South Korea,Sausage & Egg McMuffin,5700.00,4.02,Specials,Breakfast Menu
13,2022/10/06,Thu,South Korea,Churros,2500.00,1.76,Specials,Breakfast Menu
14,2022/10/06,Thu,South Korea,Chicken Tomato Snack Wrap,3000.00,2.12,Specials,Breakfast Menu
15,2022/10/06,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.61,Specials,Breakfast Menu
16,2022/10/06,Thu,South Korea,Vanilla Latte,4200.00,2.96,Specials,Breakfast Menu
17,2022/10/06,Thu,South Korea,McCrispy™ Deluxe Burger,7500.00,5.29,Ala Carte & Value Meals,Regular Menu
18,2022/10/06,Thu,South Korea,McCrispy™ Classic Burger,6700.00,4.73,Ala Carte & Value Meals,Regular Menu
