,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2024/12/25,Wed,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.12,Specials,Regular Menu
2,2024/12/25,Wed,South Korea,Tomato Cheese Beef Burger,6900.00,4.73,Specials,Regular Menu
3,2024/12/25,Wed,South Korea,Quarter Pounder® with Cheese,8900.00,6.10,Specials,Regular Menu
4,2024/12/25,Wed,South Korea,McCrispy™ Deluxe Burger,9200.00,6.30,Specials,Regular Menu
5,2024/12/25,Wed,South Korea,McCrispy™ Classic Burger,8700.00,5.96,Specials,Regular Menu
6,2024/12/25,Wed,South Korea,Big Mac®,8500.00,5.82,Specials,Regular Menu
7,2024/12/25,Wed,South Korea,Vanilla Latte,4500.00,3.08,Specials,Regular Menu
8,2024/12/25,Wed,South Korea,Christmas Truffle Cheese muffin,7500.00,5.14,Specials,Breakfast Menu
9,2024/12/25,Wed,South Korea,Sausage & Egg McMuffin,6100.00,4.18,Specials,Breakfast Menu
10,2024/12/25,Wed,South Korea,Bacon & Egg McMuffin,5900.00,4.04,Specials,Breakfast Menu
11,2024/12/25,Wed,South Korea,BLT Egg Muffin,7000.00,4.79,Specials,Breakfast Menu
12,2024/12/25,Wed,South Korea,Vanilla Latte,4500.00,3.08,Specials,Breakfast Menu
13,2024/12/25,Wed,South Korea,Iced Americano (No Syrup),3300.00,2.26,Specials,Breakfast Menu
14,2024/12/25,Wed,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.62,Ala Carte & Value Meals,Regular Menu
15,2024/12/25,Wed,South Korea,Quarter Pounder® with Cheese,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
16,2024/12/25,Wed,South Korea,McSpicy® Shanghai Burger,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
17,2024/12/25,Wed,South Korea,Tomato Cheese Beef Burger,4600.00,3.15,Ala Carte & Value Meals,Regular Menu
18,2024/12/25,Wed,South Korea,McCrispy™ Deluxe Burger,7600.00,5.21,Ala Carte & Value Meals,Regular Menu
19,2024/12/25,Wed,South Korea,McCrispy™ Classic Burger,6700.00,4.59,Ala Carte & Value Meals,Regular Menu
20,2024/12/25,Wed,South Korea,Big Mac®,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
21,2024/12/25,Wed,South Korea,Triple Cheeseburger,6700.00,4.59,Ala Carte & Value Meals,Regular Menu
22,2024/12/25,Wed,South Korea,1955® Burger,7200.00,4.93,Ala Carte & Value Meals,Regular Menu
23,2024/12/25,Wed,South Korea,McChicken® Mozzarella,5800.00,3.97,Ala Carte & Value Meals,Regular Menu
24,2024/12/25,Wed,South Korea,McChicken®,4300.00,2.95,Ala Carte & Value Meals,Regular Menu
