,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2022/07/19,Tue,South Korea,Boseong Green Tea Pork Burger,8800.00,6.70,Specials,Regular Menu
2,2022/07/19,Tue,South Korea,McCrispy™ Deluxe Burger,8800.00,6.70,Specials,Regular Menu
3,2022/07/19,Tue,South Korea,McCrispy™ Classic Burger,8000.00,6.09,Specials,Regular Menu
4,2022/07/19,Tue,South Korea,Triple Cheeseburger,8100.00,6.17,Specials,Regular Menu
5,2022/07/19,Tue,South Korea,Together Pack (Menu swap is available at extra cost),17000.00,12.94,Specials,Regular Menu
6,2022/07/19,Tue,South Korea,McWings™ 2pc,3700.00,2.82,Specials,Regular Menu
7,2022/07/19,Tue,South Korea,Chicken Tomato Snack Wrap,2800.00,2.13,Specials,Regular Menu
8,2022/07/19,Tue,South Korea,Lemon McFizz with Coke,2600.00,1.98,Specials,Regular Menu
9,2022/07/19,Tue,South Korea,Lemon McFizz with Zero Coke,2600.00,1.98,Specials,Regular Menu
10,2022/07/19,Tue,South Korea,Lemon McFizz with Sprite,2600.00,1.98,Specials,Regular Menu
11,2022/07/19,Tue,South Korea,Hershey's Pretzel McFlurry,3600.00,2.74,Specials,Regular Menu
12,2022/07/19,Tue,South Korea,Jeju Hallabong Chiller,3600.00,2.74,Specials,Regular Menu
13,2022/07/19,Tue,South Korea,Apple Mango Chiller,3600.00,2.74,Specials,Regular Menu
14,2022/07/19,Tue,South Korea,Plum Chiller,3600.00,2.74,Specials,Regular Menu
15,2022/07/19,Tue,South Korea,Vanilla Latte,4000.00,3.05,Specials,Regular Menu
16,2022/07/19,Tue,South Korea,Lemon McFizz with Coke,2600.00,1.98,Specials,Breakfast Menu
17,2022/07/19,Tue,South Korea,Lemon McFizz with Zero Coke,2600.00,1.98,Specials,Breakfast Menu
18,2022/07/19,Tue,South Korea,Lemon McFizz with Sprite,2600.00,1.98,Specials,Breakfast Menu
19,2022/07/19,Tue,South Korea,Bacon Tomato Egg Soft Bun,5800.00,4.42,Specials,Breakfast Menu
