,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/09/01,Fri,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,0.99,Delivery Exclusive,Regular
2,2023/09/01,Fri,Pakistan,Any 2 Regular Shakes,345.00,1.13,Delivery Exclusive,Regular
3,2023/09/01,Fri,Pakistan,McFlurry - Fudge Brownie,483.00,1.58,★What's New★,Regular
4,2023/09/01,Fri,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,0.99,Chicken & Fish,Regular
5,2023/09/01,Fri,Pakistan,Hot n Crispy Burger,332.00,1.08,Chicken & Fish,Regular
6,2023/09/01,Fri,Pakistan,Spicy McCrispy,522.00,1.70,Chicken & Fish,Regular
7,2023/09/01,Fri,Pakistan,Chicken Mac,659.00,2.15,Chicken & Fish,Regular
8,2023/09/01,Fri,Pakistan,McChicken ,478.00,1.56,Chicken & Fish,Regular
9,2023/09/01,Fri,Pakistan,Grand Chicken Spicy,823.00,2.69,Chicken & Fish,Regular
10,2023/09/01,Fri,Pakistan,McArabia,543.00,1.77,Chicken & Fish,Regular
11,2023/09/01,Fri,Pakistan,Chicken McNuggets 6 pcs,530.00,1.73,Chicken & Fish,Regular
12,2023/09/01,Fri,Pakistan,Chicken McNuggets 9 pcs,694.00,2.27,Chicken & Fish,Regular
13,2023/09/01,Fri,Pakistan,Chicken McNuggets 20 pcs,1151.00,3.76,Chicken & Fish,Regular
14,2023/09/01,Fri,Pakistan,Chicken Burger with Cheese,384.00,1.25,Chicken & Fish,Regular
15,2023/09/01,Fri,Pakistan,Mini McArabia,332.00,1.08,Chicken & Fish,Regular
16,2023/09/01,Fri,Pakistan,Cheese Burger,392.00,1.28,Chicken & Fish,Regular
17,2023/09/01,Fri,Pakistan,Filet-O-Fish ,616.00,2.01,Chicken & Fish,Regular
18,2023/09/01,Fri,Pakistan,Garlic Mayo Wrap,401.00,1.31,Chicken & Fish,Regular
19,2023/09/01,Fri,Pakistan,Chipotle Wrap,401.00,1.31,Chicken & Fish,Regular
20,2023/09/01,Fri,Pakistan,BBQ Wrap,401.00,1.31,Chicken & Fish,Regular
21,2023/09/01,Fri,Pakistan,Big Mac,703.00,2.30,Beef,Regular
22,2023/09/01,Fri,Pakistan,Quarter Pounder,703.00,2.30,Beef,Regular
23,2023/09/01,Fri,Pakistan,McRoyale ,703.00,2.30,Beef,Regular
24,2023/09/01,Fri,Pakistan,Double Cheese Burger,651.00,2.13,Beef,Regular
25,2023/09/01,Fri,Pakistan,Spicy McCrispy Double,776.00,2.53,Double Patty Burgers,Regular
26,2023/09/01,Fri,Pakistan,Hot n Crispy Double,345.00,1.13,Double Patty Burgers,Regular
27,2023/09/01,Fri,Pakistan,McChicken Double,603.00,1.97,Double Patty Burgers,Regular
28,2023/09/01,Fri,Pakistan,Double Big Mac,948.00,3.10,Double Patty Burgers,Regular
29,2023/09/01,Fri,Pakistan,Quarter Pounder Double,1034.00,3.38,Double Patty Burgers,Regular
30,2023/09/01,Fri,Pakistan,Filet-O-Fish Double,888.00,2.90,Double Patty Burgers,Regular
31,2023/09/01,Fri,Pakistan,2 Pieces Crispy Chicken,634.00,2.07,Crispy Chicken,Regular
32,2023/09/01,Fri,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,806.00,2.63,Crispy Chicken,Regular
33,2023/09/01,Fri,Pakistan,3 Pieces Crispy Chicken,806.00,2.63,Crispy Chicken,Regular
