,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/09/16,Sat,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.01,Delivery Exclusive,Regular
2,2023/09/16,Sat,Pakistan,Any 2 Regular Shakes,345.00,1.16,Delivery Exclusive,Regular
3,2023/09/16,Sat,Pakistan,Any 2 Regular Shakes,345.00,1.16,Delivery Exclusive,Breakfast
4,2023/09/16,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.62,★What's New★,Regular
5,2023/09/16,Sat,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.01,Chicken & Fish,Regular
6,2023/09/16,Sat,Pakistan,Hot n Crispy Burger,332.00,1.12,Chicken & Fish,Regular
7,2023/09/16,Sat,Pakistan,Spicy McCrispy,522.00,1.75,Chicken & Fish,Regular
8,2023/09/16,Sat,Pakistan,Chicken Mac,659.00,2.21,Chicken & Fish,Regular
9,2023/09/16,Sat,Pakistan,McChicken ,478.00,1.61,Chicken & Fish,Regular
10,2023/09/16,Sat,Pakistan,Grand Chicken Spicy,823.00,2.76,Chicken & Fish,Regular
11,2023/09/16,Sat,Pakistan,McArabia,543.00,1.82,Chicken & Fish,Regular
12,2023/09/16,Sat,Pakistan,Chicken McNuggets 6 pcs,530.00,1.78,Chicken & Fish,Regular
13,2023/09/16,Sat,Pakistan,Chicken McNuggets 9 pcs,694.00,2.33,Chicken & Fish,Regular
14,2023/09/16,Sat,Pakistan,Chicken McNuggets 20 pcs,1151.00,3.87,Chicken & Fish,Regular
15,2023/09/16,Sat,Pakistan,Chicken Burger with Cheese,384.00,1.29,Chicken & Fish,Regular
16,2023/09/16,Sat,Pakistan,Mini McArabia,332.00,1.12,Chicken & Fish,Regular
17,2023/09/16,Sat,Pakistan,Cheese Burger,392.00,1.32,Chicken & Fish,Regular
18,2023/09/16,Sat,Pakistan,Filet-O-Fish ,616.00,2.07,Chicken & Fish,Regular
19,2023/09/16,Sat,Pakistan,Garlic Mayo Wrap,401.00,1.35,Chicken & Fish,Regular
20,2023/09/16,Sat,Pakistan,Chipotle Wrap,401.00,1.35,Chicken & Fish,Regular
21,2023/09/16,Sat,Pakistan,BBQ Wrap,401.00,1.35,Chicken & Fish,Regular
22,2023/09/16,Sat,Pakistan,Big Mac,703.00,2.36,Beef,Regular
23,2023/09/16,Sat,Pakistan,Quarter Pounder,703.00,2.36,Beef,Regular
24,2023/09/16,Sat,Pakistan,McRoyale ,703.00,2.36,Beef,Regular
25,2023/09/16,Sat,Pakistan,Double Cheese Burger,651.00,2.19,Beef,Regular
26,2023/09/16,Sat,Pakistan,Spicy McCrispy Double,776.00,2.61,Double Patty Burgers,Regular
27,2023/09/16,Sat,Pakistan,Hot n Crispy Double,345.00,1.16,Double Patty Burgers,Regular
28,2023/09/16,Sat,Pakistan,McChicken Double,603.00,2.03,Double Patty Burgers,Regular
29,2023/09/16,Sat,Pakistan,Double Big Mac,948.00,3.18,Double Patty Burgers,Regular
30,2023/09/16,Sat,Pakistan,Quarter Pounder Double,1034.00,3.47,Double Patty Burgers,Regular
31,2023/09/16,Sat,Pakistan,Filet-O-Fish Double,888.00,2.98,Double Patty Burgers,Regular
32,2023/09/16,Sat,Pakistan,2 Pieces Crispy Chicken,634.00,2.13,Crispy Chicken,Regular
33,2023/09/16,Sat,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,806.00,2.71,Crispy Chicken,Regular
34,2023/09/16,Sat,Pakistan,3 Pieces Crispy Chicken,806.00,2.71,Crispy Chicken,Regular
35,2023/09/16,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,6.76,Crispy Chicken,Regular
36,2023/09/16,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,6.76,Crispy Chicken,Regular
37,2023/09/16,Sat,Pakistan,Chicken Value Sharebag,1841.00,6.18,Share Bag,Regular
38,2023/09/16,Sat,Pakistan,Chicken Plus - Share Bag,2099.00,7.05,Share Bag,Regular
39,2023/09/16,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,6.76,Share Bag,Regular
40,2023/09/16,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,6.76,Share Bag,Regular
41,2023/09/16,Sat,Pakistan,Happy Meal Beef Burger ,530.00,1.78,Happy Meals,Regular
42,2023/09/16,Sat,Pakistan,Happy Meal Cheese Burger,569.00,1.91,Happy Meals,Regular
43,2023/09/16,Sat,Pakistan,Happy Meal Chicken Burger ,569.00,1.91,Happy Meals,Regular
44,2023/09/16,Sat,Pakistan,Happy Meal 4pcs Chicken McNuggets,569.00,1.91,Happy Meals,Regular
45,2023/09/16,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.62,Desserts,Regular
46,2023/09/16,Sat,Pakistan,Double Chocolate Pie,375.00,1.26,Desserts,Regular
47,2023/09/16,Sat,Pakistan,McFlurry - Oreo,435.00,1.46,Desserts,Regular
48,2023/09/16,Sat,Pakistan,Chocolate Sundae,375.00,1.26,Desserts,Regular
49,2023/09/16,Sat,Pakistan,Strawberry Sundae,375.00,1.26,Desserts,Regular
50,2023/09/16,Sat,Pakistan,Apple Pie,375.00,1.26,Desserts,Regular
51,2023/09/16,Sat,Pakistan,Any 2 Regular Shakes,345.00,1.16,Beverages,Regular
52,2023/09/16,Sat,Pakistan,Cardamom Tea,289.00,0.97,Beverages,Regular
53,2023/09/16,Sat,Pakistan,Regular Tea,254.00,0.85,Beverages,Regular
54,2023/09/16,Sat,Pakistan,Green Tea,203.00,0.68,Beverages,Regular
55,2023/09/16,Sat,Pakistan,Orange Juice,332.00,1.12,Beverages,Regular
56,2023/09/16,Sat,Pakistan,Vanila Shake,375.00,1.26,Beverages,Regular
57,2023/09/16,Sat,Pakistan,Chocolate Shake,375.00,1.26,Beverages,Regular
58,2023/09/16,Sat,Pakistan,Strawberry Shake,375.00,1.26,Beverages,Regular
59,2023/09/16,Sat,Pakistan,McFizz Strawberry,289.00,0.97,Beverages,Regular
60,2023/09/16,Sat,Pakistan,Coke,203.00,0.68,Beverages,Regular
61,2023/09/16,Sat,Pakistan,Sprite,203.00,0.68,Beverages,Regular
62,2023/09/16,Sat,Pakistan,Fanta,203.00,0.68,Beverages,Regular
63,2023/09/16,Sat,Pakistan,Coke Zero,203.00,0.68,Beverages,Regular
64,2023/09/16,Sat,Pakistan,Bottled Water,39.00,0.13,Beverages,Regular
65,2023/09/16,Sat,Pakistan,Regular Fries,289.00,0.97,Fries & Sides,Regular
66,2023/09/16,Sat,Pakistan,Chicken McNuggets 6 pcs,530.00,1.78,Fries & Sides,Regular
67,2023/09/16,Sat,Pakistan,Chicken McNuggets 9 pcs,694.00,2.33,Fries & Sides,Regular
68,2023/09/16,Sat,Pakistan,Chicken McNuggets 20 pcs,1151.00,3.87,Fries & Sides,Regular
69,2023/09/16,Sat,Pakistan,Chocolate Lava Cake,315.00,1.06,McCafé Bakery,Regular
70,2023/09/16,Sat,Pakistan,Red Velvet Lave Cake,315.00,1.06,McCafé Bakery,Regular
71,2023/09/16,Sat,Pakistan,Oreo Cheese Cake,504.00,1.69,McCafé Bakery,Regular
72,2023/09/16,Sat,Pakistan,Caramel Cake,504.00,1.69,McCafé Bakery,Regular
73,2023/09/16,Sat,Pakistan,Red Velvet Cheese Cake,504.00,1.69,McCafé Bakery,Regular
74,2023/09/16,Sat,Pakistan,Chocolate Fudge Cake,504.00,1.69,McCafé Bakery,Regular
75,2023/09/16,Sat,Pakistan,6pcs Donuts,1323.00,4.44,McCafé Bakery,Regular
76,2023/09/16,Sat,Pakistan,Boston Cream,263.00,0.88,McCafé Bakery,Regular
77,2023/09/16,Sat,Pakistan,Chocolate Fudge,263.00,0.88,McCafé Bakery,Regular
78,2023/09/16,Sat,Pakistan,Caramel Cream,263.00,0.88,McCafé Bakery,Regular
79,2023/09/16,Sat,Pakistan,Vanilla Sprinkle,263.00,0.88,McCafé Bakery,Regular
80,2023/09/16,Sat,Pakistan,Chocolate Sprinkle,263.00,0.88,McCafé Bakery,Regular
81,2023/09/16,Sat,Pakistan,Caramel Ring,263.00,0.88,McCafé Bakery,Regular
82,2023/09/16,Sat,Pakistan,Butter Croissant,375.00,1.26,McCafé Bakery,Regular
83,2023/09/16,Sat,Pakistan,Double Chocolate Muffin,375.00,1.26,McCafé Bakery,Regular
84,2023/09/16,Sat,Pakistan,Milk Chocolate Cookie,246.00,0.83,McCafé Bakery,Regular
85,2023/09/16,Sat,Pakistan,Double Chocolate Cookie,246.00,0.83,McCafé Bakery,Regular
86,2023/09/16,Sat,Pakistan,Babyccino,151.00,0.51,McCafé Drinks,Regular
87,2023/09/16,Sat,Pakistan,Espresso - Single Shot,194.00,0.65,McCafé Drinks,Regular
88,2023/09/16,Sat,Pakistan,Macchiato,194.00,0.65,McCafé Drinks,Regular
89,2023/09/16,Sat,Pakistan,Cappuccino,427.00,1.43,McCafé Drinks,Regular
90,2023/09/16,Sat,Pakistan,Latte,427.00,1.43,McCafé Drinks,Regular
91,2023/09/16,Sat,Pakistan,Mochaccino,461.00,1.55,McCafé Drinks,Regular
92,2023/09/16,Sat,Pakistan,Hazelnut Latte,444.00,1.49,McCafé Drinks,Regular
93,2023/09/16,Sat,Pakistan,Hot Chocolate,461.00,1.55,McCafé Drinks,Regular
94,2023/09/16,Sat,Pakistan,Caramel Latte,444.00,1.49,McCafé Drinks,Regular
95,2023/09/16,Sat,Pakistan,Americano,332.00,1.12,McCafé Drinks,Regular
96,2023/09/16,Sat,Pakistan,Vanilla Frappe,608.00,2.04,McCafé Drinks,Regular
97,2023/09/16,Sat,Pakistan,Chocolate Frappe,608.00,2.04,McCafé Drinks,Regular
98,2023/09/16,Sat,Pakistan,Chocolate Oreo Frappe,608.00,2.04,McCafé Drinks,Regular
99,2023/09/16,Sat,Pakistan,Mocha Frappe,625.00,2.10,McCafé Drinks,Regular
100,2023/09/16,Sat,Pakistan,Iced Latte,478.00,1.61,McCafé Drinks,Regular
101,2023/09/16,Sat,Pakistan,Caramel Iced Latte,478.00,1.61,McCafé Drinks,Regular
102,2023/09/16,Sat,Pakistan,Hazelnut Iced Latte,478.00,1.61,McCafé Drinks,Regular
103,2023/09/16,Sat,Pakistan,Ice Tea Rasberry,435.00,1.46,McCafé Drinks,Regular
104,2023/09/16,Sat,Pakistan,Ice Tea Peach,435.00,1.46,McCafé Drinks,Regular
105,2023/09/16,Sat,Pakistan,Ice Tea Lemon,435.00,1.46,McCafé Drinks,Regular
106,2023/09/16,Sat,Pakistan,Ice Tea Mango,435.00,1.46,McCafé Drinks,Regular
107,2023/09/16,Sat,Pakistan,Garlic Mayo Sauce,43.00,0.14,Condiments,Regular
108,2023/09/16,Sat,Pakistan,Chilli Mayo Sauce,43.00,0.14,Condiments,Regular
109,2023/09/16,Sat,Pakistan,BBQ Sauce,43.00,0.14,Condiments,Regular
110,2023/09/16,Sat,Pakistan,Toasted Pita Bread,30.00,0.10,Condiments,Regular
111,2023/09/16,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.62,★What's New★,Breakfast
112,2023/09/16,Sat,Pakistan,Hazelnut Latte,444.00,1.49,★What's New★,Breakfast
113,2023/09/16,Sat,Pakistan,Caramel Latte,444.00,1.49,★What's New★,Breakfast
114,2023/09/16,Sat,Pakistan,Chicken Sausage Muffin,461.00,1.55,Breakfast Meals,Breakfast
115,2023/09/16,Sat,Pakistan,Chicken Sausage Muffin with Egg,504.00,1.69,Breakfast Meals,Breakfast
116,2023/09/16,Sat,Pakistan,Egg Muffin,418.00,1.40,Breakfast Meals,Breakfast
117,2023/09/16,Sat,Pakistan,Egg & Cheese Muffin,332.00,1.12,Breakfast Meals,Breakfast
118,2023/09/16,Sat,Pakistan,Chicken Muffin,349.00,1.17,Breakfast Meals,Breakfast
119,2023/09/16,Sat,Pakistan,Omelette Muffin,375.00,1.26,Breakfast Meals,Breakfast
120,2023/09/16,Sat,Pakistan,Hot Cakes 3pc,504.00,1.69,Breakfast Meals,Breakfast
121,2023/09/16,Sat,Pakistan,Hot Cakes,246.00,0.83,Breakfast Meals,Breakfast
122,2023/09/16,Sat,Pakistan,Omelette N’ Tomato Wrap,332.00,1.12,Breakfast Wraps,Breakfast
123,2023/09/16,Sat,Pakistan,Happy Meal Breakfast,569.00,1.91,Happy Meals,Breakfast
124,2023/09/16,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.62,Desserts,Breakfast
125,2023/09/16,Sat,Pakistan,Double Chocolate Pie,375.00,1.26,Desserts,Breakfast
126,2023/09/16,Sat,Pakistan,McFlurry - Oreo,435.00,1.46,Desserts,Breakfast
127,2023/09/16,Sat,Pakistan,Chocolate Sundae,375.00,1.26,Desserts,Breakfast
128,2023/09/16,Sat,Pakistan,Strawberry Sundae,375.00,1.26,Desserts,Breakfast
129,2023/09/16,Sat,Pakistan,Apple Pie,375.00,1.26,Desserts,Breakfast
130,2023/09/16,Sat,Pakistan,Any 2 Regular Shakes,345.00,1.16,Beverages,Breakfast
131,2023/09/16,Sat,Pakistan,Cardamom Tea,289.00,0.97,Beverages,Breakfast
132,2023/09/16,Sat,Pakistan,Regular Tea,254.00,0.85,Beverages,Breakfast
133,2023/09/16,Sat,Pakistan,Green Tea,203.00,0.68,Beverages,Breakfast
134,2023/09/16,Sat,Pakistan,Orange Juice,332.00,1.12,Beverages,Breakfast
135,2023/09/16,Sat,Pakistan,Vanila Shake,375.00,1.26,Beverages,Breakfast
136,2023/09/16,Sat,Pakistan,Chocolate Shake,375.00,1.26,Beverages,Breakfast
137,2023/09/16,Sat,Pakistan,Strawberry Shake,375.00,1.26,Beverages,Breakfast
138,2023/09/16,Sat,Pakistan,McFizz Strawberry,289.00,0.97,Beverages,Breakfast
139,2023/09/16,Sat,Pakistan,Coke,203.00,0.68,Beverages,Breakfast
140,2023/09/16,Sat,Pakistan,Sprite,203.00,0.68,Beverages,Breakfast
141,2023/09/16,Sat,Pakistan,Fanta,203.00,0.68,Beverages,Breakfast
142,2023/09/16,Sat,Pakistan,Coke Zero,203.00,0.68,Beverages,Breakfast
143,2023/09/16,Sat,Pakistan,Bottled Water,39.00,0.13,Beverages,Breakfast
144,2023/09/16,Sat,Pakistan,Hot Cakes 3pc,504.00,1.69,Sides,Breakfast
145,2023/09/16,Sat,Pakistan,Chocolate Lava Cake,315.00,1.06,McCafé Bakery,Breakfast
146,2023/09/16,Sat,Pakistan,Red Velvet Lave Cake,315.00,1.06,McCafé Bakery,Breakfast
147,2023/09/16,Sat,Pakistan,Oreo Cheese Cake,504.00,1.69,McCafé Bakery,Breakfast
148,2023/09/16,Sat,Pakistan,Caramel Cake,504.00,1.69,McCafé Bakery,Breakfast
149,2023/09/16,Sat,Pakistan,Red Velvet Cheese Cake,504.00,1.69,McCafé Bakery,Breakfast
150,2023/09/16,Sat,Pakistan,Chocolate Fudge Cake,504.00,1.69,McCafé Bakery,Breakfast
151,2023/09/16,Sat,Pakistan,6pcs Donuts,1323.00,4.44,McCafé Bakery,Breakfast
152,2023/09/16,Sat,Pakistan,Boston Cream,263.00,0.88,McCafé Bakery,Breakfast
