,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/04/15,Sat,Pakistan,"Hot N Crispy Burger, Spicy Chicken Burger & 2 Regular Drinks",591.00,2.08,Delivery Exclusive,Regular
2,2023/04/15,Sat,Pakistan,Mini McArabia,332.00,1.17,Delivery Exclusive,Regular
3,2023/04/15,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.70,★What's New★,Regular
4,2023/04/15,Sat,Pakistan,Hot n Crispy Burger,332.00,1.17,Chicken & Fish,Regular
5,2023/04/15,Sat,Pakistan,Spicy McCrispy,522.00,1.83,Chicken & Fish,Regular
6,2023/04/15,Sat,Pakistan,Chicken Mac,659.00,2.32,Chicken & Fish,Regular
7,2023/04/15,Sat,Pakistan,McChicken ,478.00,1.68,Chicken & Fish,Regular
8,2023/04/15,Sat,Pakistan,Grand Chicken Spicy,823.00,2.89,Chicken & Fish,Regular
9,2023/04/15,Sat,Pakistan,McArabia,543.00,1.91,Chicken & Fish,Regular
10,2023/04/15,Sat,Pakistan,Chicken McNuggets 6 pcs,530.00,1.86,Chicken & Fish,Regular
11,2023/04/15,Sat,Pakistan,Chicken McNuggets 9 pcs,694.00,2.44,Chicken & Fish,Regular
12,2023/04/15,Sat,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.05,Chicken & Fish,Regular
13,2023/04/15,Sat,Pakistan,Chicken Burger with Cheese,384.00,1.35,Chicken & Fish,Regular
14,2023/04/15,Sat,Pakistan,Mini McArabia,332.00,1.17,Chicken & Fish,Regular
15,2023/04/15,Sat,Pakistan,Mini McRoyale,444.00,1.56,Chicken & Fish,Regular
16,2023/04/15,Sat,Pakistan,Cheese Burger,392.00,1.38,Chicken & Fish,Regular
17,2023/04/15,Sat,Pakistan,Filet-O-Fish ,616.00,2.17,Chicken & Fish,Regular
18,2023/04/15,Sat,Pakistan,Garlic Mayo Wrap,401.00,1.41,Chicken & Fish,Regular
19,2023/04/15,Sat,Pakistan,Chipotle Wrap,401.00,1.41,Chicken & Fish,Regular
20,2023/04/15,Sat,Pakistan,BBQ Wrap,401.00,1.41,Chicken & Fish,Regular
21,2023/04/15,Sat,Pakistan,Big Mac,703.00,2.47,Beef,Regular
22,2023/04/15,Sat,Pakistan,Quarter Pounder,703.00,2.47,Beef,Regular
23,2023/04/15,Sat,Pakistan,McRoyale ,703.00,2.47,Beef,Regular
24,2023/04/15,Sat,Pakistan,Double Cheese Burger,651.00,2.29,Beef,Regular
25,2023/04/15,Sat,Pakistan,Spicy McCrispy Double,776.00,2.73,Double Patty Burgers,Regular
26,2023/04/15,Sat,Pakistan,Hot n Crispy Double,345.00,1.21,Double Patty Burgers,Regular
27,2023/04/15,Sat,Pakistan,McChicken Double,603.00,2.12,Double Patty Burgers,Regular
28,2023/04/15,Sat,Pakistan,Double Big Mac,948.00,3.33,Double Patty Burgers,Regular
29,2023/04/15,Sat,Pakistan,Quarter Pounder Double,1034.00,3.63,Double Patty Burgers,Regular
30,2023/04/15,Sat,Pakistan,Filet-O-Fish Double,888.00,3.12,Double Patty Burgers,Regular
31,2023/04/15,Sat,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.50,Crispy Chicken,Regular
32,2023/04/15,Sat,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.50,Crispy Chicken,Regular
33,2023/04/15,Sat,Pakistan,2 Pieces Crispy Chicken,634.00,2.23,Crispy Chicken,Regular
34,2023/04/15,Sat,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,806.00,2.83,Crispy Chicken,Regular
35,2023/04/15,Sat,Pakistan,3 Pieces Crispy Chicken,806.00,2.83,Crispy Chicken,Regular
36,2023/04/15,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.08,Crispy Chicken,Regular
37,2023/04/15,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.08,Crispy Chicken,Regular
38,2023/04/15,Sat,Pakistan,Chicken Value Sharebag,1841.00,6.47,Share Bag,Regular
39,2023/04/15,Sat,Pakistan,Chicken Plus - Share Bag,2099.00,7.38,Share Bag,Regular
40,2023/04/15,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.08,Share Bag,Regular
41,2023/04/15,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.08,Share Bag,Regular
