,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/06/11,Sun,Pakistan,Mini McArabia,332.00,1.16,Delivery Exclusive,Regular
2,2023/06/11,Sun,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.05,★What's New★,Regular
3,2023/06/11,Sun,Pakistan,Any 2 Regular Shakes,345.00,1.20,★What's New★,Regular
4,2023/06/11,Sun,Pakistan,McFlurry - Fudge Brownie,483.00,1.68,★What's New★,Regular
5,2023/06/11,Sun,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.05,Chicken & Fish,Regular
6,2023/06/11,Sun,Pakistan,Hot n Crispy Burger,332.00,1.16,Chicken & Fish,Regular
7,2023/06/11,Sun,Pakistan,Spicy McCrispy,522.00,1.82,Chicken & Fish,Regular
8,2023/06/11,Sun,Pakistan,Chicken Mac,659.00,2.30,Chicken & Fish,Regular
9,2023/06/11,Sun,Pakistan,McChicken ,478.00,1.67,Chicken & Fish,Regular
10,2023/06/11,Sun,Pakistan,Grand Chicken Spicy,823.00,2.87,Chicken & Fish,Regular
11,2023/06/11,Sun,Pakistan,McArabia,543.00,1.89,Chicken & Fish,Regular
12,2023/06/11,Sun,Pakistan,Chicken McNuggets 6 pcs,530.00,1.85,Chicken & Fish,Regular
13,2023/06/11,Sun,Pakistan,Chicken McNuggets 9 pcs,694.00,2.42,Chicken & Fish,Regular
14,2023/06/11,Sun,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.01,Chicken & Fish,Regular
15,2023/06/11,Sun,Pakistan,Chicken Burger with Cheese,384.00,1.34,Chicken & Fish,Regular
16,2023/06/11,Sun,Pakistan,Mini McArabia,332.00,1.16,Chicken & Fish,Regular
17,2023/06/11,Sun,Pakistan,Mini McRoyale,444.00,1.55,Chicken & Fish,Regular
18,2023/06/11,Sun,Pakistan,Cheese Burger,392.00,1.37,Chicken & Fish,Regular
19,2023/06/11,Sun,Pakistan,Garlic Mayo Wrap,401.00,1.40,Chicken & Fish,Regular
20,2023/06/11,Sun,Pakistan,Chipotle Wrap,401.00,1.40,Chicken & Fish,Regular
21,2023/06/11,Sun,Pakistan,BBQ Wrap,401.00,1.40,Chicken & Fish,Regular
22,2023/06/11,Sun,Pakistan,Big Mac,703.00,2.45,Beef,Regular
23,2023/06/11,Sun,Pakistan,Quarter Pounder,703.00,2.45,Beef,Regular
24,2023/06/11,Sun,Pakistan,McRoyale ,703.00,2.45,Beef,Regular
25,2023/06/11,Sun,Pakistan,Double Cheese Burger,651.00,2.27,Beef,Regular
26,2023/06/11,Sun,Pakistan,Spicy McCrispy Double,776.00,2.70,Double Patty Burgers,Regular
27,2023/06/11,Sun,Pakistan,Hot n Crispy Double,345.00,1.20,Double Patty Burgers,Regular
28,2023/06/11,Sun,Pakistan,McChicken Double,603.00,2.10,Double Patty Burgers,Regular
29,2023/06/11,Sun,Pakistan,Double Big Mac,948.00,3.30,Double Patty Burgers,Regular
30,2023/06/11,Sun,Pakistan,Quarter Pounder Double,1034.00,3.60,Double Patty Burgers,Regular
31,2023/06/11,Sun,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.49,Crispy Chicken,Regular
32,2023/06/11,Sun,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.49,Crispy Chicken,Regular
33,2023/06/11,Sun,Pakistan,2 Pieces Crispy Chicken,634.00,2.21,Crispy Chicken,Regular
34,2023/06/11,Sun,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,806.00,2.81,Crispy Chicken,Regular
35,2023/06/11,Sun,Pakistan,3 Pieces Crispy Chicken,806.00,2.81,Crispy Chicken,Regular
36,2023/06/11,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.01,Crispy Chicken,Regular
37,2023/06/11,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.01,Crispy Chicken,Regular
38,2023/06/11,Sun,Pakistan,Chicken Value Sharebag,1841.00,6.42,Share Bag,Regular
39,2023/06/11,Sun,Pakistan,Chicken Plus - Share Bag,2099.00,7.31,Share Bag,Regular
40,2023/06/11,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.01,Share Bag,Regular
41,2023/06/11,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.01,Share Bag,Regular
42,2023/06/11,Sun,Pakistan,Happy Meal Beef Burger ,530.00,1.85,Happy Meals,Regular
43,2023/06/11,Sun,Pakistan,Happy Meal Cheese Burger,569.00,1.98,Happy Meals,Regular
44,2023/06/11,Sun,Pakistan,Happy Meal Chicken Burger ,569.00,1.98,Happy Meals,Regular
45,2023/06/11,Sun,Pakistan,Happy Meal 4pcs Chicken McNuggets,569.00,1.98,Happy Meals,Regular
46,2023/06/11,Sun,Pakistan,McFlurry - Fudge Brownie,483.00,1.68,Desserts,Regular
47,2023/06/11,Sun,Pakistan,Double Chocolate Pie,375.00,1.31,Desserts,Regular
48,2023/06/11,Sun,Pakistan,McFlurry - Oreo,435.00,1.52,Desserts,Regular
49,2023/06/11,Sun,Pakistan,Chocolate Sundae,375.00,1.31,Desserts,Regular
50,2023/06/11,Sun,Pakistan,Strawberry Sundae,375.00,1.31,Desserts,Regular
51,2023/06/11,Sun,Pakistan,Apple Pie,375.00,1.31,Desserts,Regular
52,2023/06/11,Sun,Pakistan,Any 2 Regular Shakes,345.00,1.20,Beverages,Regular
53,2023/06/11,Sun,Pakistan,Cardamom Tea,289.00,1.01,Beverages,Regular
54,2023/06/11,Sun,Pakistan,Regular Tea,254.00,0.89,Beverages,Regular
55,2023/06/11,Sun,Pakistan,Green Tea,203.00,0.71,Beverages,Regular
56,2023/06/11,Sun,Pakistan,Orange Juice,332.00,1.16,Beverages,Regular
57,2023/06/11,Sun,Pakistan,Vanila Shake,375.00,1.31,Beverages,Regular
58,2023/06/11,Sun,Pakistan,Chocolate Shake,375.00,1.31,Beverages,Regular
59,2023/06/11,Sun,Pakistan,Strawberry Shake,375.00,1.31,Beverages,Regular
60,2023/06/11,Sun,Pakistan,McFizz Strawberry,289.00,1.01,Beverages,Regular
61,2023/06/11,Sun,Pakistan,Coke,203.00,0.71,Beverages,Regular
62,2023/06/11,Sun,Pakistan,Sprite,203.00,0.71,Beverages,Regular
63,2023/06/11,Sun,Pakistan,Fanta,203.00,0.71,Beverages,Regular
64,2023/06/11,Sun,Pakistan,Coke Zero,203.00,0.71,Beverages,Regular
65,2023/06/11,Sun,Pakistan,Bottled Water,39.00,0.14,Beverages,Regular
66,2023/06/11,Sun,Pakistan,Regular Fries,289.00,1.01,Fries & Sides,Regular
67,2023/06/11,Sun,Pakistan,Chicken McNuggets 6 pcs,530.00,1.85,Fries & Sides,Regular
68,2023/06/11,Sun,Pakistan,Chicken McNuggets 9 pcs,694.00,2.42,Fries & Sides,Regular
69,2023/06/11,Sun,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.01,Fries & Sides,Regular
70,2023/06/11,Sun,Pakistan,Chocolate Lava Cake,315.00,1.10,McCafé Bakery,Regular
71,2023/06/11,Sun,Pakistan,Red Velvet Lave Cake,315.00,1.10,McCafé Bakery,Regular
72,2023/06/11,Sun,Pakistan,Oreo Cheese Cake,504.00,1.76,McCafé Bakery,Regular
73,2023/06/11,Sun,Pakistan,Caramel Cake,504.00,1.76,McCafé Bakery,Regular
74,2023/06/11,Sun,Pakistan,Red Velvet Cheese Cake,504.00,1.76,McCafé Bakery,Regular
75,2023/06/11,Sun,Pakistan,Chocolate Fudge Cake,504.00,1.76,McCafé Bakery,Regular
76,2023/06/11,Sun,Pakistan,Tiramisu Cake,504.00,1.76,McCafé Bakery,Regular
77,2023/06/11,Sun,Pakistan,6pcs Donuts,1323.00,4.61,McCafé Bakery,Regular
78,2023/06/11,Sun,Pakistan,Boston Cream,263.00,0.92,McCafé Bakery,Regular
79,2023/06/11,Sun,Pakistan,Chocolate Fudge,263.00,0.92,McCafé Bakery,Regular
80,2023/06/11,Sun,Pakistan,Caramel Cream,263.00,0.92,McCafé Bakery,Regular
81,2023/06/11,Sun,Pakistan,Vanilla Sprinkle,263.00,0.92,McCafé Bakery,Regular
82,2023/06/11,Sun,Pakistan,Chocolate Sprinkle,263.00,0.92,McCafé Bakery,Regular
83,2023/06/11,Sun,Pakistan,Caramel Ring,263.00,0.92,McCafé Bakery,Regular
84,2023/06/11,Sun,Pakistan,Butter Croissant,375.00,1.31,McCafé Bakery,Regular
85,2023/06/11,Sun,Pakistan,Blueberry Muffin,375.00,1.31,McCafé Bakery,Regular
86,2023/06/11,Sun,Pakistan,Double Chocolate Muffin,375.00,1.31,McCafé Bakery,Regular
87,2023/06/11,Sun,Pakistan,Milk Chocolate Cookie,246.00,0.86,McCafé Bakery,Regular
88,2023/06/11,Sun,Pakistan,Double Chocolate Cookie,246.00,0.86,McCafé Bakery,Regular
89,2023/06/11,Sun,Pakistan,Babyccino,151.00,0.53,McCafé Drinks,Regular
90,2023/06/11,Sun,Pakistan,Espresso - Single Shot,194.00,0.68,McCafé Drinks,Regular
91,2023/06/11,Sun,Pakistan,Macchiato,194.00,0.68,McCafé Drinks,Regular
92,2023/06/11,Sun,Pakistan,Cappuccino,427.00,1.49,McCafé Drinks,Regular
93,2023/06/11,Sun,Pakistan,Latte,427.00,1.49,McCafé Drinks,Regular
94,2023/06/11,Sun,Pakistan,Mochaccino,461.00,1.61,McCafé Drinks,Regular
95,2023/06/11,Sun,Pakistan,Hazelnut Latte,444.00,1.55,McCafé Drinks,Regular
96,2023/06/11,Sun,Pakistan,Hot Chocolate,461.00,1.61,McCafé Drinks,Regular
97,2023/06/11,Sun,Pakistan,Caramel Latte,444.00,1.55,McCafé Drinks,Regular
98,2023/06/11,Sun,Pakistan,Americano,332.00,1.16,McCafé Drinks,Regular
99,2023/06/11,Sun,Pakistan,Vanilla Frappe,608.00,2.12,McCafé Drinks,Regular
100,2023/06/11,Sun,Pakistan,Chocolate Frappe,608.00,2.12,McCafé Drinks,Regular
101,2023/06/11,Sun,Pakistan,Chocolate Oreo Frappe,608.00,2.12,McCafé Drinks,Regular
102,2023/06/11,Sun,Pakistan,Mocha Frappe,625.00,2.18,McCafé Drinks,Regular
103,2023/06/11,Sun,Pakistan,Iced Latte,478.00,1.67,McCafé Drinks,Regular
104,2023/06/11,Sun,Pakistan,Caramel Iced Latte,478.00,1.67,McCafé Drinks,Regular
105,2023/06/11,Sun,Pakistan,Hazelnut Iced Latte,478.00,1.67,McCafé Drinks,Regular
106,2023/06/11,Sun,Pakistan,Ice Tea Rasberry,435.00,1.52,McCafé Drinks,Regular
107,2023/06/11,Sun,Pakistan,Ice Tea Peach,435.00,1.52,McCafé Drinks,Regular
108,2023/06/11,Sun,Pakistan,Ice Tea Lemon,435.00,1.52,McCafé Drinks,Regular
109,2023/06/11,Sun,Pakistan,Ice Tea Mango,435.00,1.52,McCafé Drinks,Regular
110,2023/06/11,Sun,Pakistan,Garlic Mayo Sauce,43.00,0.15,Condiments,Regular
111,2023/06/11,Sun,Pakistan,Chilli Mayo Sauce,43.00,0.15,Condiments,Regular
