,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy,15.00,3.39,Promotions,Regular Menu
2,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy Medium McValue Meal,17.88,4.04,Promotions,Regular Menu
3,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy Large McValue Meal,20.24,4.58,Promotions,Regular Menu
4,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy,19.06,4.31,Promotions,Regular Menu
5,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy Medium McValue Meal,23.11,5.23,Promotions,Regular Menu
6,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy Large McValue Meal,25.47,5.76,Promotions,Regular Menu
7,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets,10.61,2.40,Promotions,Regular Menu
8,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Medium McValue Meal,15.38,3.48,Promotions,Regular Menu
9,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Large McValue Meal,17.74,4.01,Promotions,Regular Menu
10,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets,14.10,3.19,Promotions,Regular Menu
11,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Medium McValue Meal,18.21,4.12,Promotions,Regular Menu
12,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Large McValue Meal,20.57,4.65,Promotions,Regular Menu
13,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets,26.70,6.04,Promotions,Regular Menu
14,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Medium McValue Meal,28.96,6.55,Promotions,Regular Menu
15,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Large McValue Meal,31.32,7.08,Promotions,Regular Menu
16,2025/04/15,Tue,Malaysia,Apple Pie,5.33,1.21,Promotions,Regular Menu
17,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Spicy,12.22,2.76,Promotions,Regular Menu
18,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Regular,12.22,2.76,Promotions,Regular Menu
19,2025/04/15,Tue,Malaysia,Iced Mango Peach,6.51,1.47,Promotions,Regular Menu
20,2025/04/15,Tue,Malaysia,Iced Lychee Berry,6.51,1.47,Promotions,Regular Menu
21,2025/04/15,Tue,Malaysia,Ice Blended Mango Peach,10.28,2.33,Promotions,Regular Menu
22,2025/04/15,Tue,Malaysia,Ice Blended Lychee Berry,10.28,2.33,Promotions,Regular Menu
23,2025/04/15,Tue,Malaysia,McChicken,9.43,2.13,Burgers,Regular Menu
24,2025/04/15,Tue,Malaysia,McChicken Medium McValue Meal,14.10,3.19,Burgers,Regular Menu
25,2025/04/15,Tue,Malaysia,McChicken Large McValue Meal,16.46,3.72,Burgers,Regular Menu
26,2025/04/15,Tue,Malaysia,Spicy Chicken McDeluxe,13.87,3.14,Burgers,Regular Menu
27,2025/04/15,Tue,Malaysia,Spicy Chicken McDeluxe Medium McValue Meal,18.11,4.10,Burgers,Regular Menu
28,2025/04/15,Tue,Malaysia,Spicy Chicken McDeluxe Large McValue Meal,20.47,4.63,Burgers,Regular Menu
29,2025/04/15,Tue,Malaysia,GCB,13.77,3.11,Burgers,Regular Menu
30,2025/04/15,Tue,Malaysia,GCB Medium McValue Meal,17.92,4.05,Burgers,Regular Menu
31,2025/04/15,Tue,Malaysia,GCB Large McValue Meal,20.28,4.59,Burgers,Regular Menu
32,2025/04/15,Tue,Malaysia,Spicy Crispy Chicken Burger,12.55,2.84,Burgers,Regular Menu
33,2025/04/15,Tue,Malaysia,Spicy Crispy Chicken Burger Medium McValue Meal,16.51,3.73,Burgers,Regular Menu
34,2025/04/15,Tue,Malaysia,Spicy Crispy Chicken Burger Large McValue Meal,18.87,4.27,Burgers,Regular Menu
35,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese,10.33,2.34,Burgers,Regular Menu
36,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese Small Meal,12.22,2.76,Burgers,Regular Menu
37,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese Medium McValue Meal,14.58,3.30,Burgers,Regular Menu
38,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.34,Burgers,Regular Menu
39,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap Small Meal,12.22,2.76,Burgers,Regular Menu
40,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap Medium McValue Meal,14.58,3.30,Burgers,Regular Menu
41,2025/04/15,Tue,Malaysia,Chicken Burger,8.82,1.99,Burgers,Regular Menu
42,2025/04/15,Tue,Malaysia,Chicken Burger Small Meal,10.33,2.34,Burgers,Regular Menu
43,2025/04/15,Tue,Malaysia,Chicken Burger Medium McValue Meal,12.69,2.87,Burgers,Regular Menu
44,2025/04/15,Tue,Malaysia,Filet-O-Fish,9.95,2.25,Burgers,Regular Menu
45,2025/04/15,Tue,Malaysia,Filet-O-Fish Medium McValue Meal,14.39,3.25,Burgers,Regular Menu
46,2025/04/15,Tue,Malaysia,Filet-O-Fish Large McValue Meal,16.75,3.79,Burgers,Regular Menu
47,2025/04/15,Tue,Malaysia,Big Mac,13.77,3.11,Burgers,Regular Menu
48,2025/04/15,Tue,Malaysia,Big Mac Medium McValue Meal,17.83,4.03,Burgers,Regular Menu
49,2025/04/15,Tue,Malaysia,Big Mac Large McValue Meal,20.19,4.57,Burgers,Regular Menu
50,2025/04/15,Tue,Malaysia,Double Cheeseburger,12.22,2.76,Burgers,Regular Menu
51,2025/04/15,Tue,Malaysia,Double Cheeseburger Medium McValue Meal,16.93,3.83,Burgers,Regular Menu
52,2025/04/15,Tue,Malaysia,Double Cheeseburger Large McValue Meal,19.29,4.36,Burgers,Regular Menu
53,2025/04/15,Tue,Malaysia,Spicy Double Cheese,13.16,2.98,Burgers,Regular Menu
54,2025/04/15,Tue,Malaysia,Spicy Double Cheese Medium McValue Meal,17.83,4.03,Burgers,Regular Menu
55,2025/04/15,Tue,Malaysia,Spicy Double Cheese Large McValue Meal,20.19,4.57,Burgers,Regular Menu
56,2025/04/15,Tue,Malaysia,Spicy Beef Burger,9.39,2.12,Burgers,Regular Menu
57,2025/04/15,Tue,Malaysia,Spicy Beef Burger Small Meal,11.27,2.55,Burgers,Regular Menu
58,2025/04/15,Tue,Malaysia,Spicy Beef Burger Medium McValue Meal,13.63,3.08,Burgers,Regular Menu
59,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special,10.33,2.34,Burgers,Regular Menu
60,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special Small Meal,12.22,2.76,Burgers,Regular Menu
61,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special Medium McValue Meal,14.58,3.30,Burgers,Regular Menu
62,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets,10.61,2.40,Burgers,Regular Menu
63,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Medium McValue Meal,15.38,3.48,Burgers,Regular Menu
64,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Large McValue Meal,17.74,4.01,Burgers,Regular Menu
65,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets,14.10,3.19,Burgers,Regular Menu
66,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Medium McValue Meal,18.21,4.12,Burgers,Regular Menu
67,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Large McValue Meal,20.57,4.65,Burgers,Regular Menu
68,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets,26.70,6.04,Burgers,Regular Menu
69,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Medium McValue Meal,28.96,6.55,Burgers,Regular Menu
70,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Large McValue Meal,31.32,7.08,Burgers,Regular Menu
71,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy,15.00,3.39,Ayam Tenders McD,Regular Menu
72,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy Medium McValue Meal,17.88,4.04,Ayam Tenders McD,Regular Menu
73,2025/04/15,Tue,Malaysia,3pcs Ayam Tenders McD Spicy Large McValue Meal,20.24,4.58,Ayam Tenders McD,Regular Menu
74,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy,19.06,4.31,Ayam Tenders McD,Regular Menu
75,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy Medium McValue Meal,23.11,5.23,Ayam Tenders McD,Regular Menu
76,2025/04/15,Tue,Malaysia,5pcs Ayam Tenders McD Spicy Large McValue Meal,25.47,5.76,Ayam Tenders McD,Regular Menu
77,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Spicy,15.00,3.39,Ayam Goreng McD,Regular Menu
78,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Spicy Medium McValue Meal,18.96,4.29,Ayam Goreng McD,Regular Menu
79,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Spicy Large McValue Meal,21.32,4.82,Ayam Goreng McD,Regular Menu
80,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Regular,15.00,3.39,Ayam Goreng McD,Regular Menu
81,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Regular Medium McValue Meal,18.96,4.29,Ayam Goreng McD,Regular Menu
82,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Regular Large McValue Meal,21.32,4.82,Ayam Goreng McD,Regular Menu
83,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Mixed,15.00,3.39,Ayam Goreng McD,Regular Menu
84,2025/04/15,Tue,Malaysia,2pcs Ayam Goreng McD Mixed Medium McValue Meal,18.96,4.29,Ayam Goreng McD,Regular Menu
85,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Spicy,18.77,4.25,Ayam Goreng McD,Regular Menu
86,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Spicy Medium McValue Meal,23.02,5.21,Ayam Goreng McD,Regular Menu
87,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Spicy Large McValue Meal,25.38,5.74,Ayam Goreng McD,Regular Menu
88,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Regular,18.77,4.25,Ayam Goreng McD,Regular Menu
89,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Regular Medium McValue Meal,23.02,5.21,Ayam Goreng McD,Regular Menu
90,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Mixed,18.77,4.25,Ayam Goreng McD,Regular Menu
91,2025/04/15,Tue,Malaysia,3pcs Ayam Goreng McD Mixed Medium McValue Meal,23.02,5.21,Ayam Goreng McD,Regular Menu
92,2025/04/15,Tue,Malaysia,5pcs Ayam Goreng McD Spicy,33.02,7.47,Ayam Goreng McD,Regular Menu
93,2025/04/15,Tue,Malaysia,5pcs Ayam Goreng McD Regular,33.02,7.47,Ayam Goreng McD,Regular Menu
94,2025/04/15,Tue,Malaysia,5pcs Ayam Goreng McD Mixed,33.02,7.47,Ayam Goreng McD,Regular Menu
95,2025/04/15,Tue,Malaysia,10pcs Ayam Goreng McD Spicy,61.32,13.87,Ayam Goreng McD,Regular Menu
96,2025/04/15,Tue,Malaysia,10pcs Ayam Goreng McD Regular,61.32,13.87,Ayam Goreng McD,Regular Menu
97,2025/04/15,Tue,Malaysia,10pcs Ayam Goreng McD Mixed,61.32,13.87,Ayam Goreng McD,Regular Menu
98,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets,10.61,2.40,McNuggets,Regular Menu
99,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Medium McValue Meal,15.38,3.48,McNuggets,Regular Menu
100,2025/04/15,Tue,Malaysia,6pcs Chicken McNuggets Large McValue Meal,17.74,4.01,McNuggets,Regular Menu
101,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets,14.10,3.19,McNuggets,Regular Menu
102,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Medium McValue Meal,18.21,4.12,McNuggets,Regular Menu
103,2025/04/15,Tue,Malaysia,9pcs Chicken McNuggets Large McValue Meal,20.57,4.65,McNuggets,Regular Menu
104,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets,26.70,6.04,McNuggets,Regular Menu
105,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Medium McValue Meal,28.96,6.55,McNuggets,Regular Menu
106,2025/04/15,Tue,Malaysia,20pcs Chicken McNuggets Large McValue Meal,31.32,7.08,McNuggets,Regular Menu
107,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Spicy,12.22,2.76,Nasi & Bubur,Regular Menu
108,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Regular,12.22,2.76,Nasi & Bubur,Regular Menu
109,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Spicy,16.60,3.75,Nasi & Bubur,Regular Menu
110,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Spicy,18.49,4.18,Nasi & Bubur,Regular Menu
111,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Regular,16.60,3.75,Nasi & Bubur,Regular Menu
112,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Regular,18.49,4.18,Nasi & Bubur,Regular Menu
113,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Mixed,16.60,3.75,Nasi & Bubur,Regular Menu
114,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 2pcs Ayam Goreng McD Mixed,18.49,4.18,Nasi & Bubur,Regular Menu
115,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 1pc Ayam Goreng McD Spicy,13.77,3.11,Nasi & Bubur,Regular Menu
116,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 1pc Ayam Goreng McD Spicy,15.66,3.54,Nasi & Bubur,Regular Menu
117,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 1pc Ayam Goreng McD Regular,13.77,3.11,Nasi & Bubur,Regular Menu
118,2025/04/15,Tue,Malaysia,Nasi Lemak McD + 1pc Ayam Goreng McD Regular,15.66,3.54,Nasi & Bubur,Regular Menu
119,2025/04/15,Tue,Malaysia,Nasi Lemak McD,8.02,1.81,Nasi & Bubur,Regular Menu
120,2025/04/15,Tue,Malaysia,Medium Bubur Ayam McD,8.68,1.96,Nasi & Bubur,Regular Menu
121,2025/04/15,Tue,Malaysia,Small Bubur Ayam McD,7.26,1.64,Nasi & Bubur,Regular Menu
122,2025/04/15,Tue,Malaysia,Plain Nasi Lemak,2.83,0.64,Nasi & Bubur,Regular Menu
123,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Spicy,12.22,2.76,McSavers Small Meals,Regular Menu
124,2025/04/15,Tue,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Regular,12.22,2.76,McSavers Small Meals,Regular Menu
125,2025/04/15,Tue,Malaysia,Chicken Burger,8.82,1.99,McSavers Small Meals,Regular Menu
126,2025/04/15,Tue,Malaysia,Chicken Burger Small Meal,10.33,2.34,McSavers Small Meals,Regular Menu
127,2025/04/15,Tue,Malaysia,Chicken Burger Medium McValue Meal,12.69,2.87,McSavers Small Meals,Regular Menu
128,2025/04/15,Tue,Malaysia,1pc Ayam Goreng McD Spicy Small Meal,11.27,2.55,McSavers Small Meals,Regular Menu
129,2025/04/15,Tue,Malaysia,1pc Ayam Goreng McD Spicy Medium McValue Meal,13.63,3.08,McSavers Small Meals,Regular Menu
130,2025/04/15,Tue,Malaysia,1pc Ayam Goreng McD Regular Small Meal,11.27,2.55,McSavers Small Meals,Regular Menu
131,2025/04/15,Tue,Malaysia,1pc Ayam Goreng McD Regular Medium McValue Meal,13.63,3.08,McSavers Small Meals,Regular Menu
132,2025/04/15,Tue,Malaysia,Spicy Beef Burger,9.39,2.12,McSavers Small Meals,Regular Menu
133,2025/04/15,Tue,Malaysia,Spicy Beef Burger Small Meal,11.27,2.55,McSavers Small Meals,Regular Menu
134,2025/04/15,Tue,Malaysia,Spicy Beef Burger Medium McValue Meal,13.63,3.08,McSavers Small Meals,Regular Menu
135,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special,10.33,2.34,McSavers Small Meals,Regular Menu
136,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special Small Meal,12.22,2.76,McSavers Small Meals,Regular Menu
137,2025/04/15,Tue,Malaysia,Spicy Beef Burger Special Medium McValue Meal,14.58,3.30,McSavers Small Meals,Regular Menu
138,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese,10.33,2.34,McSavers Small Meals,Regular Menu
139,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese Small Meal,12.22,2.76,McSavers Small Meals,Regular Menu
140,2025/04/15,Tue,Malaysia,Double Spicy Chicken with Cheese Medium McValue Meal,14.58,3.30,McSavers Small Meals,Regular Menu
141,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.34,McSavers Small Meals,Regular Menu
142,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap Small Meal,12.22,2.76,McSavers Small Meals,Regular Menu
143,2025/04/15,Tue,Malaysia,Spicy Tomato Chicken Wrap Medium McValue Meal,14.58,3.30,McSavers Small Meals,Regular Menu
