,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2025/03/24,Mon,Malaysia,3 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Spicy,28.30,6.40,Promotions,After Dinner Menu
2,2025/03/24,Mon,Malaysia,3 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Regular,28.30,6.40,Promotions,After Dinner Menu
3,2025/03/24,Mon,Malaysia,5 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Spicy,47.17,10.67,Promotions,After Dinner Menu
4,2025/03/24,Mon,Malaysia,5 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Regular,47.17,10.67,Promotions,After Dinner Menu
5,2025/03/24,Mon,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Spicy,12.22,2.76,Promotions,After Dinner Menu
6,2025/03/24,Mon,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Regular,12.22,2.76,Promotions,After Dinner Menu
7,2025/03/24,Mon,Malaysia,Apple Pie,5.33,1.21,Promotions,After Dinner Menu
8,2025/03/24,Mon,Malaysia,Iced Mango Peach,6.51,1.47,Promotions,After Dinner Menu
9,2025/03/24,Mon,Malaysia,Iced Lychee Berry,6.51,1.47,Promotions,After Dinner Menu
10,2025/03/24,Mon,Malaysia,Ice Blended Mango Peach,10.28,2.33,Promotions,After Dinner Menu
11,2025/03/24,Mon,Malaysia,Ice Blended Lychee Berry,10.28,2.33,Promotions,After Dinner Menu
12,2025/03/24,Mon,Malaysia,3 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Spicy,28.30,6.40,McSavers Small Meals,After Dinner Menu
13,2025/03/24,Mon,Malaysia,3 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Regular,28.30,6.40,McSavers Small Meals,After Dinner Menu
14,2025/03/24,Mon,Malaysia,5 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Spicy,47.17,10.67,McSavers Small Meals,After Dinner Menu
15,2025/03/24,Mon,Malaysia,5 Sets Nasi Kari Mekdi with 1pc Ayam Goreng McD Regular,47.17,10.67,McSavers Small Meals,After Dinner Menu
16,2025/03/24,Mon,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Spicy,12.22,2.76,McSavers Small Meals,After Dinner Menu
17,2025/03/24,Mon,Malaysia,Nasi Kari Mekdi + 1pc Ayam Goreng McD Regular,12.22,2.76,McSavers Small Meals,After Dinner Menu
18,2025/03/24,Mon,Malaysia,Chicken Burger,8.82,2.00,McSavers Small Meals,After Dinner Menu
19,2025/03/24,Mon,Malaysia,Chicken Burger Small Meal,10.33,2.34,McSavers Small Meals,After Dinner Menu
20,2025/03/24,Mon,Malaysia,Chicken Burger Medium McValue Meal,12.69,2.87,McSavers Small Meals,After Dinner Menu
21,2025/03/24,Mon,Malaysia,1pc Ayam Goreng McD Spicy Small Meal,11.27,2.55,McSavers Small Meals,After Dinner Menu
22,2025/03/24,Mon,Malaysia,1pc Ayam Goreng McD Spicy Medium McValue Meal,13.63,3.08,McSavers Small Meals,After Dinner Menu
23,2025/03/24,Mon,Malaysia,1pc Ayam Goreng McD Regular Small Meal,11.27,2.55,McSavers Small Meals,After Dinner Menu
24,2025/03/24,Mon,Malaysia,1pc Ayam Goreng McD Regular Medium McValue Meal,13.63,3.08,McSavers Small Meals,After Dinner Menu
25,2025/03/24,Mon,Malaysia,Spicy Beef Burger,9.39,2.12,McSavers Small Meals,After Dinner Menu
26,2025/03/24,Mon,Malaysia,Spicy Beef Burger Small Meal,11.27,2.55,McSavers Small Meals,After Dinner Menu
27,2025/03/24,Mon,Malaysia,Spicy Beef Burger Medium McValue Meal,13.63,3.08,McSavers Small Meals,After Dinner Menu
28,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special,10.33,2.34,McSavers Small Meals,After Dinner Menu
29,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special Small Meal,12.22,2.76,McSavers Small Meals,After Dinner Menu
30,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special Medium McValue Meal,14.58,3.30,McSavers Small Meals,After Dinner Menu
31,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese,10.33,2.34,McSavers Small Meals,After Dinner Menu
32,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese Small Meal,12.22,2.76,McSavers Small Meals,After Dinner Menu
33,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese Medium McValue Meal,14.58,3.30,McSavers Small Meals,After Dinner Menu
34,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.34,McSavers Small Meals,After Dinner Menu
35,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap Small Meal,12.22,2.76,McSavers Small Meals,After Dinner Menu
36,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap Medium McValue Meal,14.58,3.30,McSavers Small Meals,After Dinner Menu
37,2025/03/24,Mon,Malaysia,McChicken,9.43,2.13,Burgers,After Dinner Menu
38,2025/03/24,Mon,Malaysia,McChicken Medium McValue Meal,14.10,3.19,Burgers,After Dinner Menu
39,2025/03/24,Mon,Malaysia,McChicken Large McValue Meal,16.46,3.72,Burgers,After Dinner Menu
40,2025/03/24,Mon,Malaysia,Spicy Chicken McDeluxe,13.87,3.14,Burgers,After Dinner Menu
41,2025/03/24,Mon,Malaysia,Spicy Chicken McDeluxe Medium McValue Meal,18.11,4.10,Burgers,After Dinner Menu
42,2025/03/24,Mon,Malaysia,Spicy Chicken McDeluxe Large McValue Meal,20.47,4.63,Burgers,After Dinner Menu
43,2025/03/24,Mon,Malaysia,GCB,13.77,3.11,Burgers,After Dinner Menu
44,2025/03/24,Mon,Malaysia,GCB Medium McValue Meal,17.92,4.05,Burgers,After Dinner Menu
45,2025/03/24,Mon,Malaysia,GCB Large McValue Meal,20.28,4.59,Burgers,After Dinner Menu
46,2025/03/24,Mon,Malaysia,Spicy Crispy Chicken Burger,12.55,2.84,Burgers,After Dinner Menu
47,2025/03/24,Mon,Malaysia,Spicy Crispy Chicken Burger Medium McValue Meal,16.51,3.73,Burgers,After Dinner Menu
48,2025/03/24,Mon,Malaysia,Spicy Crispy Chicken Burger Large McValue Meal,18.87,4.27,Burgers,After Dinner Menu
49,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese,10.33,2.34,Burgers,After Dinner Menu
50,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese Small Meal,12.22,2.76,Burgers,After Dinner Menu
51,2025/03/24,Mon,Malaysia,Double Spicy Chicken with Cheese Medium McValue Meal,14.58,3.30,Burgers,After Dinner Menu
52,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.34,Burgers,After Dinner Menu
53,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap Small Meal,12.22,2.76,Burgers,After Dinner Menu
54,2025/03/24,Mon,Malaysia,Spicy Tomato Chicken Wrap Medium McValue Meal,14.58,3.30,Burgers,After Dinner Menu
55,2025/03/24,Mon,Malaysia,Chicken Burger,8.82,2.00,Burgers,After Dinner Menu
56,2025/03/24,Mon,Malaysia,Chicken Burger Small Meal,10.33,2.34,Burgers,After Dinner Menu
57,2025/03/24,Mon,Malaysia,Chicken Burger Medium McValue Meal,12.69,2.87,Burgers,After Dinner Menu
58,2025/03/24,Mon,Malaysia,Filet-O-Fish,9.95,2.25,Burgers,After Dinner Menu
59,2025/03/24,Mon,Malaysia,Filet-O-Fish Medium McValue Meal,14.39,3.25,Burgers,After Dinner Menu
60,2025/03/24,Mon,Malaysia,Filet-O-Fish Large McValue Meal,16.75,3.79,Burgers,After Dinner Menu
61,2025/03/24,Mon,Malaysia,Big Mac,13.77,3.11,Burgers,After Dinner Menu
62,2025/03/24,Mon,Malaysia,Big Mac Medium McValue Meal,17.83,4.03,Burgers,After Dinner Menu
63,2025/03/24,Mon,Malaysia,Big Mac Large McValue Meal,20.19,4.57,Burgers,After Dinner Menu
64,2025/03/24,Mon,Malaysia,Double Cheeseburger,12.22,2.76,Burgers,After Dinner Menu
65,2025/03/24,Mon,Malaysia,Double Cheeseburger Medium McValue Meal,16.93,3.83,Burgers,After Dinner Menu
66,2025/03/24,Mon,Malaysia,Double Cheeseburger Large McValue Meal,19.29,4.36,Burgers,After Dinner Menu
67,2025/03/24,Mon,Malaysia,Spicy Double Cheese,13.16,2.98,Burgers,After Dinner Menu
68,2025/03/24,Mon,Malaysia,Spicy Double Cheese Medium McValue Meal,17.83,4.03,Burgers,After Dinner Menu
69,2025/03/24,Mon,Malaysia,Spicy Double Cheese Large McValue Meal,20.19,4.57,Burgers,After Dinner Menu
70,2025/03/24,Mon,Malaysia,Spicy Beef Burger,9.39,2.12,Burgers,After Dinner Menu
71,2025/03/24,Mon,Malaysia,Spicy Beef Burger Small Meal,11.27,2.55,Burgers,After Dinner Menu
72,2025/03/24,Mon,Malaysia,Spicy Beef Burger Medium McValue Meal,13.63,3.08,Burgers,After Dinner Menu
73,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special,10.33,2.34,Burgers,After Dinner Menu
74,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special Small Meal,12.22,2.76,Burgers,After Dinner Menu
75,2025/03/24,Mon,Malaysia,Spicy Beef Burger Special Medium McValue Meal,14.58,3.30,Burgers,After Dinner Menu
76,2025/03/24,Mon,Malaysia,6pcs Chicken McNuggets,10.61,2.40,Burgers,After Dinner Menu
77,2025/03/24,Mon,Malaysia,6pcs Chicken McNuggets Medium McValue Meal,15.38,3.48,Burgers,After Dinner Menu
78,2025/03/24,Mon,Malaysia,6pcs Chicken McNuggets Large McValue Meal,17.74,4.01,Burgers,After Dinner Menu
79,2025/03/24,Mon,Malaysia,9pcs Chicken McNuggets,14.10,3.19,Burgers,After Dinner Menu
80,2025/03/24,Mon,Malaysia,9pcs Chicken McNuggets Medium McValue Meal,18.21,4.12,Burgers,After Dinner Menu
81,2025/03/24,Mon,Malaysia,9pcs Chicken McNuggets Large McValue Meal,20.57,4.65,Burgers,After Dinner Menu
82,2025/03/24,Mon,Malaysia,20pcs Chicken McNuggets,26.70,6.04,Burgers,After Dinner Menu
83,2025/03/24,Mon,Malaysia,20pcs Chicken McNuggets Medium McValue Meal,28.96,6.55,Burgers,After Dinner Menu
