,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2025/01/07,Tue,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,183.00,21.96,Hot Deal,Regular Menu
2,2025/01/07,Tue,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,15.36,Hot Deal,Regular Menu
3,2025/01/07,Tue,Hong Kong,Crispy Thighs Combo for 1,70.00,8.40,Hot Deal,Regular Menu
4,2025/01/07,Tue,Hong Kong,Burger Lovers Combo for 3,159.00,19.08,Hot Deal,Regular Menu
5,2025/01/07,Tue,Hong Kong,Burger Lovers Combo for 2,115.00,13.80,Hot Deal,Regular Menu
6,2025/01/07,Tue,Hong Kong,Burger Lover Combo for 1,56.00,6.72,Hot Deal,Regular Menu
7,2025/01/07,Tue,Hong Kong,Happy Family Combo,139.00,16.68,Hot Deal,Regular Menu
8,2025/01/07,Tue,Hong Kong,McWings (4pcs) Combo for 1,63.00,7.56,Hot Deal,Regular Menu
9,2025/01/07,Tue,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,7.56,Hot Deal,Regular Menu
10,2025/01/07,Tue,Hong Kong,Angus Original,35.00,4.20,Regular A-la-carte,Regular Menu
11,2025/01/07,Tue,Hong Kong,Cheesy Champignon Angus Burger,40.00,4.80,Regular A-la-carte,Regular Menu
12,2025/01/07,Tue,Hong Kong,Double Angus Original,47.00,5.64,Regular A-la-carte,Regular Menu
13,2025/01/07,Tue,Hong Kong,McSpicy®Chicken Filet,28.00,3.36,Regular A-la-carte,Regular Menu
14,2025/01/07,Tue,Hong Kong,Big Mac®,26.50,3.18,Regular A-la-carte,Regular Menu
15,2025/01/07,Tue,Hong Kong,Double Cheeseburger™,25.00,3.00,Regular A-la-carte,Regular Menu
16,2025/01/07,Tue,Hong Kong,GCB®,27.50,3.30,Regular A-la-carte,Regular Menu
17,2025/01/07,Tue,Hong Kong,Sausage McMuffin® with Egg,23.50,2.82,Regular A-la-carte,Regular Menu
18,2025/01/07,Tue,Hong Kong,Filet-O-Fish™,24.00,2.88,Regular A-la-carte,Regular Menu
19,2025/01/07,Tue,Hong Kong,Crispy Thighs(2pcs),42.50,5.10,Regular A-la-carte,Regular Menu
