,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/12/21,Sat,India,Sausage McMuffin + Hashbrown,167.00,1.97,McBreakfast
2,2024/12/21,Sat,India,Veg McMuffin + Hashbrown,153.00,1.80,McBreakfast
3,2024/12/21,Sat,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.79,McBreakfast
4,2024/12/21,Sat,India,Chicken Surprise Burger + Hashbrown,112.00,1.32,McBreakfast
5,2024/12/21,Sat,India,Hashbrown + Iced Coffee,233.00,2.74,McBreakfast
6,2024/12/21,Sat,India,McAloo Tikki Burger + Hashbrown,106.00,1.25,McBreakfast
7,2024/12/21,Sat,India,Hashbrown + Cappuccino,202.00,2.38,McBreakfast
8,2024/12/21,Sat,India,Hashbrown + Cold Coffee,244.00,2.87,McBreakfast
9,2024/12/21,Sat,India,Veg McMuffin 3 Pc Meal,268.00,3.15,McBreakfast
10,2024/12/21,Sat,India,Sausage McMuffin 3 Pc Meal,277.00,3.26,McBreakfast
11,2024/12/21,Sat,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.52,McBreakfast
12,2024/12/21,Sat,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.88,McBreakfast
13,2024/12/21,Sat,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.88,McBreakfast
14,2024/12/21,Sat,India,Spicy Egg McMuffin 3 Pc Meal,256.00,3.01,McBreakfast
15,2024/12/21,Sat,India,Hot Cake 3 Pc Meal,284.00,3.34,McBreakfast
16,2024/12/21,Sat,India,Egg & Cheese McMuffin - Sandwich,103.00,1.21,McBreakfast
17,2024/12/21,Sat,India,Sausage & Egg McMuffin - Sandwich,156.00,1.84,McBreakfast
18,2024/12/21,Sat,India,Spicy Egg McMuffin - Sandwich,109.00,1.28,McBreakfast
19,2024/12/21,Sat,India,Sausage McMuffin - Sandwich,134.00,1.58,McBreakfast
20,2024/12/21,Sat,India,Veg McMuffin - Sandwich,119.00,1.40,McBreakfast
21,2024/12/21,Sat,India,Hashbrown,54.00,0.64,McBreakfast
22,2024/12/21,Sat,India,Hot Cakes With Maple Syrup,149.00,1.75,McBreakfast
23,2024/12/21,Sat,India,Double Cheese McMuffin- Sandwich,103.00,1.21,McBreakfast
24,2024/12/21,Sat,India,Hot Cake 2 Pc Meal,267.00,3.14,McBreakfast
25,2024/12/21,Sat,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.81,McBreakfast
26,2024/12/21,Sat,India,Spicy Egg McMuffin - sandwich combo,154.00,1.81,McBreakfast
27,2024/12/21,Sat,India,Double Cheese McMuffin Sandwich Combo,154.00,1.81,McBreakfast
28,2024/12/21,Sat,India,Sausage McMuffin Sandwich Combo,256.00,3.01,McBreakfast
29,2024/12/21,Sat,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.21,McBreakfast
30,2024/12/21,Sat,India,Veg McMuffin Sandwich Combo,247.00,2.91,McBreakfast
31,2024/12/21,Sat,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.89,Newly Launched
32,2024/12/21,Sat,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.81,Newly Launched
33,2024/12/21,Sat,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.93,Newly Launched
34,2024/12/21,Sat,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.88,Newly Launched
35,2024/12/21,Sat,India,Crispy Veggie Burger,200.00,2.35,Newly Launched
36,2024/12/21,Sat,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.29,Newly Launched
37,2024/12/21,Sat,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.35,Newly Launched
38,2024/12/21,Sat,India,Mc Crispy Chicken Burger,224.00,2.64,Newly Launched
39,2024/12/21,Sat,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.88,Newly Launched
40,2024/12/21,Sat,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.47,Newly Launched
41,2024/12/21,Sat,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.64,Newly Launched
42,2024/12/21,Sat,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.34,Newly Launched
43,2024/12/21,Sat,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.64,Newly Launched
44,2024/12/21,Sat,India,Crispy Veggie Burger Meal (M),327.00,3.85,Newly Launched
45,2024/12/21,Sat,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.23,Newly Launched
46,2024/12/21,Sat,India,Mc Crispy Chicken Burger Meal (M),367.00,4.32,Newly Launched
47,2024/12/21,Sat,India,Iced Coffee with Cinammon Spice,229.00,2.70,Newly Launched
48,2024/12/21,Sat,India,Classic Coffee Regular with Cinammon Spice,237.00,2.79,Newly Launched
49,2024/12/21,Sat,India,Cappuccino Small with Cinammon Spice,195.00,2.30,Newly Launched
50,2024/12/21,Sat,India,Iced Coffee with French Vanilla,229.00,2.70,Newly Launched
51,2024/12/21,Sat,India,Classic Coffee Regular with French Vanilla,237.00,2.79,Newly Launched
52,2024/12/21,Sat,India,Cappuccino Small with French Vanilla,195.00,2.30,Newly Launched
53,2024/12/21,Sat,India,Iced Coffee with Hazelnut,229.00,2.70,Newly Launched
54,2024/12/21,Sat,India,Cappuccino Small with Hazelnut,195.00,2.30,Newly Launched
55,2024/12/21,Sat,India,Classic Coffee Regular with Hazelnut,237.00,2.79,Newly Launched
56,2024/12/21,Sat,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.89,Group Sharing Combos
57,2024/12/21,Sat,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.81,Group Sharing Combos
58,2024/12/21,Sat,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.93,Group Sharing Combos
59,2024/12/21,Sat,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.88,Group Sharing Combos
60,2024/12/21,Sat,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.29,Group Sharing Combos
61,2024/12/21,Sat,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.35,Group Sharing Combos
62,2024/12/21,Sat,India,Burger Combo for 2: McChicken Burger,449.00,5.29,Group Sharing Combos
63,2024/12/21,Sat,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,409.00,4.81,Group Sharing Combos
64,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Chicken + McChicken,449.00,5.29,Group Sharing Combos
65,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,579.00,6.82,Group Sharing Combos
66,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,550.00,6.47,Group Sharing Combos
67,2024/12/21,Sat,India,Burger Combo for 2: McCheese Burger Veg,629.00,7.40,Group Sharing Combos
68,2024/12/21,Sat,India,Burger Combo for 2: McCheese Burger Chicken,659.00,7.76,Group Sharing Combos
69,2024/12/21,Sat,India,Burger Combo for 2: Corn & Cheese Burger,449.00,5.29,Group Sharing Combos
70,2024/12/21,Sat,India,Burger Combo for 2: Grilled Chicken & Cheese,479.00,5.64,Group Sharing Combos
71,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Chicken Burger,529.00,6.23,Group Sharing Combos
72,2024/12/21,Sat,India,Burger Combo for 2: McVeggie Burger,409.00,4.81,Group Sharing Combos
73,2024/12/21,Sat,India,Burger Combo for 2: Corn & Cheese + McVeggie,392.00,4.61,Group Sharing Combos
74,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,509.00,5.99,Group Sharing Combos
75,2024/12/21,Sat,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,429.00,5.05,Group Sharing Combos
76,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,399.00,4.70,Group Sharing Combos
77,2024/12/21,Sat,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,349.00,4.11,Group Sharing Combos
78,2024/12/21,Sat,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,469.00,5.52,Group Sharing Combos
79,2024/12/21,Sat,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),611.00,7.19,Group Sharing Combos
80,2024/12/21,Sat,India,Burger Combo for 2: McAloo Tikki,349.00,4.11,Group Sharing Combos
81,2024/12/21,Sat,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,388.00,4.57,Group Sharing Combos
82,2024/12/21,Sat,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,359.00,4.23,Group Sharing Combos
83,2024/12/21,Sat,India,Chicken Surprise Burger + Cold Coffee,267.00,3.14,McSaver Combos (2 Pc Meals)
84,2024/12/21,Sat,India,McSaver Peppery Chicken Surprise Burger,119.00,1.40,McSaver Combos (2 Pc Meals)
85,2024/12/21,Sat,India,Chicken Surprise Burger + Iced Coffee,256.00,3.01,McSaver Combos (2 Pc Meals)
86,2024/12/21,Sat,India,Chicken Surprise Burger + Cappuccino,225.00,2.65,McSaver Combos (2 Pc Meals)
87,2024/12/21,Sat,India,McAloo Tikki Burger + Cold Coffee,251.00,2.95,McSaver Combos (2 Pc Meals)
88,2024/12/21,Sat,India,McAloo Tikki Burger + Iced Coffee,250.00,2.94,McSaver Combos (2 Pc Meals)
89,2024/12/21,Sat,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.88,McSaver Combos (2 Pc Meals)
90,2024/12/21,Sat,India,McAloo Tikki Burger + Cappuccino,219.00,2.58,McSaver Combos (2 Pc Meals)
91,2024/12/21,Sat,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.47,McSaver Combos (2 Pc Meals)
92,2024/12/21,Sat,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.64,McSaver Combos (2 Pc Meals)
93,2024/12/21,Sat,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.34,McSaver Combos (2 Pc Meals)
94,2024/12/21,Sat,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.64,McSaver Combos (2 Pc Meals)
95,2024/12/21,Sat,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.23,McSaver Combos (2 Pc Meals)
96,2024/12/21,Sat,India,New McSaver Mexican McAloo Tikki NONG,119.00,1.40,McSaver Combos (2 Pc Meals)
