,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/08/27,Tue,India,Chicken Surprise Burger + Fries (M),161.00,1.92,Newly Launched
2,2024/08/27,Tue,India,Chicken Surprise Burger + McChicken Burger,199.00,2.37,Newly Launched
3,2024/08/27,Tue,India,Chicken Surprise Burger + 4 Pc Chicken McNuggets + Coke,237.00,2.83,Newly Launched
4,2024/08/27,Tue,India,Chicken Surprise Burger Combo,237.00,2.83,Newly Launched
5,2024/08/27,Tue,India,Chicken Surprise Burger,75.00,0.89,Newly Launched
6,2024/08/27,Tue,India,Iced Coffee with Cinammon Spice,219.00,2.61,Newly Launched
7,2024/08/27,Tue,India,Classic Coffee Regular with Cinammon Spice,235.00,2.80,Newly Launched
8,2024/08/27,Tue,India,Cappuccino Small with Cinammon Spice,184.00,2.19,Newly Launched
9,2024/08/27,Tue,India,Iced Coffee with French Vanilla,219.00,2.61,Newly Launched
10,2024/08/27,Tue,India,Classic Coffee Regular with French Vanilla,235.00,2.80,Newly Launched
11,2024/08/27,Tue,India,Cappuccino Small with French Vanilla,184.00,2.19,Newly Launched
12,2024/08/27,Tue,India,Iced Coffee with Hazelnut,219.00,2.61,Newly Launched
13,2024/08/27,Tue,India,Cappuccino Small with Hazelnut,184.00,2.19,Newly Launched
14,2024/08/27,Tue,India,Flavours of India McAloo Tikki Burger Combo,211.00,2.52,Newly Launched
15,2024/08/27,Tue,India,Classic Coffee Regular with Hazelnut,235.00,2.80,Newly Launched
16,2024/08/27,Tue,India,Flavours of India McChicken Burger Combo,310.00,3.70,Newly Launched
17,2024/08/27,Tue,India,Flavours of India McVeggie Burger Combo,285.00,3.40,Newly Launched
18,2024/08/27,Tue,India,Flavours of India McChicken Burger,147.00,1.75,Newly Launched
19,2024/08/27,Tue,India,Flavours of India McVeggie Burger,154.00,1.84,Newly Launched
20,2024/08/27,Tue,India,Flavours of India McAloo Tikki Burger,74.00,0.88,Newly Launched
21,2024/08/27,Tue,India,Flavours of India McAloo Tikki Burger Combo,211.00,2.52,Shravan Specials
22,2024/08/27,Tue,India,Mexican McAloo Tikki NONG Burger Combo ( M),224.00,2.67,Shravan Specials
23,2024/08/27,Tue,India,McAloo Tikki NONG Burger Combo ( M),207.00,2.47,Shravan Specials
24,2024/08/27,Tue,India,Mango Smoothie,210.00,2.50,Shravan Specials
25,2024/08/27,Tue,India,Strawberry Shake,175.00,2.09,Shravan Specials
26,2024/08/27,Tue,India,Mexican McAloo Tikki Burger NONG,74.00,0.88,Shravan Specials
27,2024/08/27,Tue,India,McAloo Tikki Burger NONG,70.00,0.83,Shravan Specials
28,2024/08/27,Tue,India,Flavours of India McAloo Tikki Burger,74.00,0.88,Shravan Specials
29,2024/08/27,Tue,India,Jain Meal - McCheese Burger Veg Combo,417.00,4.97,Shravan Specials
30,2024/08/27,Tue,India,Classic Corn Cup,90.00,1.07,Shravan Specials
31,2024/08/27,Tue,India,McCheese Burger Veg Combo,385.00,4.59,Shravan Specials
32,2024/08/27,Tue,India,McCheese Burger Veg,262.00,3.12,Shravan Specials
33,2024/08/27,Tue,India,Mcflurry Oreo ( S ),94.00,1.12,Shravan Specials
34,2024/08/27,Tue,India,McFlurry Oreo ( M ),129.00,1.54,Shravan Specials
35,2024/08/27,Tue,India,New McSaver Mexican McAloo Tikki NONG,104.00,1.24,Shravan Specials
36,2024/08/27,Tue,India,New McSaver Flavours of India McAloo Tikki,110.00,1.31,Shravan Specials
37,2024/08/27,Tue,India,New McSaver McAloo Tikki NONG,104.00,1.24,Shravan Specials
38,2024/08/27,Tue,India,Burger Combo for 2: McChicken Burger,427.00,5.09,Group Sharing Combos
39,2024/08/27,Tue,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,391.00,4.66,Group Sharing Combos
40,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Chicken + McChicken,437.00,5.21,Group Sharing Combos
41,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,550.00,6.56,Group Sharing Combos
42,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,499.00,5.95,Group Sharing Combos
43,2024/08/27,Tue,India,Burger Combo for 2: McCheese Burger Veg,619.00,7.38,Group Sharing Combos
44,2024/08/27,Tue,India,Burger Combo for 2: McCheese Burger Chicken,649.00,7.74,Group Sharing Combos
45,2024/08/27,Tue,India,Burger Combo for 2: Corn & Cheese Burger,419.00,4.99,Group Sharing Combos
46,2024/08/27,Tue,India,Burger Combo for 2: Grilled Chicken & Cheese,470.00,5.60,Group Sharing Combos
47,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Chicken Burger,490.00,5.84,Group Sharing Combos
48,2024/08/27,Tue,India,Burger Combo for 2: McVeggie Burger,389.00,4.64,Group Sharing Combos
49,2024/08/27,Tue,India,Burger Combo for 2: Corn & Cheese + McVeggie,391.00,4.66,Group Sharing Combos
50,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,491.00,5.85,Group Sharing Combos
51,2024/08/27,Tue,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,389.00,4.64,Group Sharing Combos
52,2024/08/27,Tue,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,389.00,4.64,Group Sharing Combos
53,2024/08/27,Tue,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,337.00,4.02,Group Sharing Combos
54,2024/08/27,Tue,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,459.00,5.47,Group Sharing Combos
