,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/05/31,Fri,India,McVeggie Burger Combo,279.00,3.35,Menu @199
2,2024/05/31,Fri,India,McChicken Burger Combo,305.00,3.66,Menu @199
3,2024/05/31,Fri,India,McAloo Tikki Burger Combo,205.00,2.46,Menu @199
4,2024/05/31,Fri,India,Mexican McAloo Tikki Burger Combo,224.00,2.69,Menu @199
5,2024/05/31,Fri,India,2 McVeggie Burger,250.00,3.00,Menu @199
6,2024/05/31,Fri,India,Corn & Cheese Burger + Coke,226.00,2.71,Menu @199
7,2024/05/31,Fri,India,2 Cappuccino,237.00,2.85,Menu @199
8,2024/05/31,Fri,India,2 Iced Coffee,237.00,2.85,Menu @199
9,2024/05/31,Fri,India,McSpicy Deluxe Paneer Burger,233.00,2.80,Menu @199
10,2024/05/31,Fri,India,McSpicy Deluxe Chicken Burger,233.00,2.80,Menu @199
11,2024/05/31,Fri,India,Big Spicy Chicken Wrap,249.00,2.99,Menu @199
12,2024/05/31,Fri,India,Big Spicy Paneer Wrap,230.00,2.76,Menu @199
13,2024/05/31,Fri,India,McSpicy Chicken Burger,215.00,2.58,Menu @199
14,2024/05/31,Fri,India,McSpicy Paneer Burger,215.00,2.58,Menu @199
15,2024/05/31,Fri,India,Mango Smoothie,210.00,2.52,Menu @199
16,2024/05/31,Fri,India,Mixed Berry Smoothie,210.00,2.52,Menu @199
17,2024/05/31,Fri,India,McCafe-Classic Coffee,215.00,2.58,Menu @199
18,2024/05/31,Fri,India,Mocha Coffee (S),210.00,2.52,Menu @199
19,2024/05/31,Fri,India,Hot Chocolate (R),216.00,2.59,Menu @199
20,2024/05/31,Fri,India,Burger Combo for 2: McChicken Burger,427.00,5.13,Match Time Sharing Combos
21,2024/05/31,Fri,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,391.00,4.69,Match Time Sharing Combos
22,2024/05/31,Fri,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),437.00,5.25,Match Time Sharing Combos
23,2024/05/31,Fri,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,550.00,6.60,Match Time Sharing Combos
24,2024/05/31,Fri,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,499.00,5.99,Match Time Sharing Combos
25,2024/05/31,Fri,India,Burger Combo for 2: McCheese Burger Veg,619.00,7.43,Match Time Sharing Combos
26,2024/05/31,Fri,India,Burger Combo for 2: McCheese Burger Chicken,649.00,7.79,Match Time Sharing Combos
27,2024/05/31,Fri,India,Burger Combo for 2: Corn & Cheese Burger,419.00,5.03,Match Time Sharing Combos
28,2024/05/31,Fri,India,Burger Combo for 2: Grilled Chicken & Cheese,470.00,5.64,Match Time Sharing Combos
29,2024/05/31,Fri,India,Burger Combo for 2: McSpicy Chicken Burger,490.00,5.88,Match Time Sharing Combos
30,2024/05/31,Fri,India,Burger Combo for 2: McVeggie Burger,389.00,4.67,Match Time Sharing Combos
31,2024/05/31,Fri,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),391.00,4.69,Match Time Sharing Combos
32,2024/05/31,Fri,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,491.00,5.90,Match Time Sharing Combos
33,2024/05/31,Fri,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,389.00,4.67,Match Time Sharing Combos
34,2024/05/31,Fri,India,McSpicy Paneer Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,389.00,4.67,Match Time Sharing Combos
35,2024/05/31,Fri,India,McVeggie Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,337.00,4.05,Match Time Sharing Combos
36,2024/05/31,Fri,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,459.00,5.51,Match Time Sharing Combos
37,2024/05/31,Fri,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),610.00,7.32,Match Time Sharing Combos
38,2024/05/31,Fri,India,2 McAloo Tikki Burger + 2 Fries (L),328.00,3.94,Match Time Sharing Combos
39,2024/05/31,Fri,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,388.00,4.66,Match Time Sharing Combos
40,2024/05/31,Fri,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,358.00,4.30,Match Time Sharing Combos
41,2024/05/31,Fri,India,Chicken Surprise Burger,75.00,0.90,Burgers & Wraps
42,2024/05/31,Fri,India,Mexican Chicken Wrap,190.00,2.28,Burgers & Wraps
43,2024/05/31,Fri,India,Mexican Veggie Wrap,180.00,2.16,Burgers & Wraps
44,2024/05/31,Fri,India,McChicken Fiesta Burger,151.00,1.81,Burgers & Wraps
45,2024/05/31,Fri,India,McVeggie Fiesta Burger,161.00,1.93,Burgers & Wraps
46,2024/05/31,Fri,India,Mexican McAloo Tikki Double Patty Burger,93.00,1.12,Burgers & Wraps
47,2024/05/31,Fri,India,McSpicy Deluxe Chicken Double Patty Burger,290.00,3.48,Burgers & Wraps
48,2024/05/31,Fri,India,McSpicy Chicken Double Patty Burger,271.00,3.25,Burgers & Wraps
49,2024/05/31,Fri,India,McChicken Double Patty Burger,172.00,2.07,Burgers & Wraps
50,2024/05/31,Fri,India,McVeggie Double Patty Burger,188.00,2.26,Burgers & Wraps
51,2024/05/31,Fri,India,McAloo Tikki Double Patty Burger,89.00,1.07,Burgers & Wraps
52,2024/05/31,Fri,India,McSpicy Deluxe Paneer Burger,233.00,2.80,Burgers & Wraps
53,2024/05/31,Fri,India,McSpicy Deluxe Chicken Burger,233.00,2.80,Burgers & Wraps
54,2024/05/31,Fri,India,McCheese Burger Chicken,281.00,3.37,Burgers & Wraps
55,2024/05/31,Fri,India,Grilled Chicken & Cheese Burger,164.00,1.97,Burgers & Wraps
56,2024/05/31,Fri,India,Corn & Cheese Burger,152.00,1.83,Burgers & Wraps
57,2024/05/31,Fri,India,McSpicy Premium Chicken Burger,260.00,3.12,Burgers & Wraps
58,2024/05/31,Fri,India,McSpicy Premium Veg Burger,249.00,2.99,Burgers & Wraps
59,2024/05/31,Fri,India,McAloo Tikki Burger,70.00,0.84,Burgers & Wraps
60,2024/05/31,Fri,India,McChicken Burger,142.00,1.71,Burgers & Wraps
61,2024/05/31,Fri,India,McVeggie Burger,149.00,1.79,Burgers & Wraps
62,2024/05/31,Fri,India,Filet-O-Fish Burger,185.00,2.22,Burgers & Wraps
63,2024/05/31,Fri,India,Chicken Maharaja Mac Burger,258.00,3.10,Burgers & Wraps
64,2024/05/31,Fri,India,Veg Maharaja Mac Burger,224.00,2.69,Burgers & Wraps
65,2024/05/31,Fri,India,Mexican McAloo Tikki Burger,74.00,0.89,Burgers & Wraps
66,2024/05/31,Fri,India,Masala McEgg Burger,69.00,0.83,Burgers & Wraps
67,2024/05/31,Fri,India,McSpicy Paneer Burger,215.00,2.58,Burgers & Wraps
68,2024/05/31,Fri,India,McSpicy Chicken Burger,215.00,2.58,Burgers & Wraps
69,2024/05/31,Fri,India,Big Spicy Chicken Wrap,249.00,2.99,Burgers & Wraps
70,2024/05/31,Fri,India,Big Spicy Paneer Wrap,230.00,2.76,Burgers & Wraps
71,2024/05/31,Fri,India,McCheese Burger Veg,262.00,3.15,Burgers & Wraps
72,2024/05/31,Fri,India,Chicken Surprise Burger Combo,237.00,2.85,Burger Combos ( Meals )
73,2024/05/31,Fri,India,Mexican Chicken Wrap Combo,294.00,3.53,Burger Combos ( Meals )
74,2024/05/31,Fri,India,Mexican Veggie Wrap Combo,285.00,3.42,Burger Combos ( Meals )
75,2024/05/31,Fri,India,McChicken Fiesta Burger Combo,305.00,3.66,Burger Combos ( Meals )
76,2024/05/31,Fri,India,McVeggie Fiesta Burger Combo,279.00,3.35,Burger Combos ( Meals )
77,2024/05/31,Fri,India,Mexican McAloo Tikki Double Patty Burger Combo,243.00,2.92,Burger Combos ( Meals )
78,2024/05/31,Fri,India,McSpicy Deluxe Chicken Double Patty Burger Combo,428.00,5.14,Burger Combos ( Meals )
79,2024/05/31,Fri,India,McSpicy Chicken Double Patty Burger combo,409.00,4.91,Burger Combos ( Meals )
80,2024/05/31,Fri,India,McChicken Double Patty Burger Combo,343.00,4.12,Burger Combos ( Meals )
81,2024/05/31,Fri,India,McVeggie Double Patty Burger Combo,319.00,3.83,Burger Combos ( Meals )
82,2024/05/31,Fri,India,McAloo Tikki Double Patty Burger Combo,224.00,2.69,Burger Combos ( Meals )
83,2024/05/31,Fri,India,McSpicy Deluxe Paneer Burger Combo,361.00,4.33,Burger Combos ( Meals )
84,2024/05/31,Fri,India,McSpicy Deluxe Chicken Burger Combo,370.00,4.44,Burger Combos ( Meals )
85,2024/05/31,Fri,India,McCheese Burger Chicken Combo,385.00,4.62,Burger Combos ( Meals )
86,2024/05/31,Fri,India,McCheese Burger Veg Combo,385.00,4.62,Burger Combos ( Meals )
87,2024/05/31,Fri,India,Corn & cheese Burger Combo,299.00,3.59,Burger Combos ( Meals )
88,2024/05/31,Fri,India,Grilled Cheese and Chicken Burger Combo,304.00,3.65,Burger Combos ( Meals )
89,2024/05/31,Fri,India,McVeggie Burger Combo,279.00,3.35,Burger Combos ( Meals )
90,2024/05/31,Fri,India,McChicken Burger Combo,305.00,3.66,Burger Combos ( Meals )
91,2024/05/31,Fri,India,Filet-O-Fish Burger Combo,350.00,4.20,Burger Combos ( Meals )
92,2024/05/31,Fri,India,McAloo Tikki Burger Combo,205.00,2.46,Burger Combos ( Meals )
93,2024/05/31,Fri,India,Mexican McAloo Tikki Burger Combo,224.00,2.69,Burger Combos ( Meals )
94,2024/05/31,Fri,India,McSpicy Chicken Burger Combo,351.00,4.21,Burger Combos ( Meals )
95,2024/05/31,Fri,India,McSpicy Paneer Burger Combo,342.00,4.11,Burger Combos ( Meals )
96,2024/05/31,Fri,India,McSpicy Premium Burger Chicken Combo,385.00,4.62,Burger Combos ( Meals )
97,2024/05/31,Fri,India,McSpicy Premium Burger Veg Combo,385.00,4.62,Burger Combos ( Meals )
98,2024/05/31,Fri,India,Veg Maharaja Mac Burger Combo,385.00,4.62,Burger Combos ( Meals )
99,2024/05/31,Fri,India,Chicken Maharaja Mac Burger Combo,385.00,4.62,Burger Combos ( Meals )
100,2024/05/31,Fri,India,Big Spicy Paneer Wrap Combo,361.00,4.33,Burger Combos ( Meals )
101,2024/05/31,Fri,India,Big Spicy Chicken Wrap Combo,370.00,4.44,Burger Combos ( Meals )
102,2024/05/31,Fri,India,Masala McEgg Burger Combo,225.00,2.70,Burger Combos ( Meals )
103,2024/05/31,Fri,India,9 Pc Chicken Nuggets Combo,387.00,4.65,Burger Combos ( Meals )
104,2024/05/31,Fri,India,Chicken McNuggets 6 Pcs Combo,347.00,4.17,Burger Combos ( Meals )
105,2024/05/31,Fri,India,McVeggie Burger Happy Meal,306.00,3.67,Burger Combos ( Meals )
106,2024/05/31,Fri,India,McChicken Burger Happy Meal,327.00,3.93,Burger Combos ( Meals )
107,2024/05/31,Fri,India,4 Pc Chicken Nuggets Happy Meal,268.00,3.22,Burger Combos ( Meals )
108,2024/05/31,Fri,India,McAloo Tikki Burger Happy Meal,211.00,2.53,Burger Combos ( Meals )
109,2024/05/31,Fri,India,McEgg Burger Happy Meal,237.00,2.85,Burger Combos ( Meals )
110,2024/05/31,Fri,India,2 Pc Chicken Nuggets Happy Meal,220.00,2.64,Burger Combos ( Meals )
111,2024/05/31,Fri,India,Birthday Party Package - McVeggie,2.00,0.02,Burger Combos ( Meals )
112,2024/05/31,Fri,India,Birthday Party Package - McChicken,2.00,0.02,Burger Combos ( Meals )
113,2024/05/31,Fri,India,Jain Meal - McCheese Burger Veg Combo,417.00,5.01,Burger Combos ( Meals )
114,2024/05/31,Fri,India,Fries (M) + Piri Piri Mix,120.00,1.44,Fries & Sides
115,2024/05/31,Fri,India,20 Pc Chicken Nuggets,422.00,5.07,Fries & Sides
116,2024/05/31,Fri,India,9 Pc Chicken Nuggets,213.00,2.56,Fries & Sides
117,2024/05/31,Fri,India,6 Pc Chicken Nuggets,180.00,2.16,Fries & Sides
118,2024/05/31,Fri,India,Salsa Cheese Fries,135.00,1.62,Fries & Sides
119,2024/05/31,Fri,India,Fries (Large),139.00,1.67,Fries & Sides
120,2024/05/31,Fri,India,Fries (Medium),119.00,1.43,Fries & Sides
121,2024/05/31,Fri,India,Fries (Regular),78.00,0.94,Fries & Sides
122,2024/05/31,Fri,India,Classic Cheese Fries,155.00,1.86,Fries & Sides
123,2024/05/31,Fri,India,4 Pcs Chicken Nuggets,110.00,1.32,Fries & Sides
124,2024/05/31,Fri,India,Veg Pizza McPuff,61.00,0.73,Fries & Sides
125,2024/05/31,Fri,India,Classic Corn Cup,90.00,1.08,Fries & Sides
126,2024/05/31,Fri,India,Mustard Sauce,19.00,0.23,Fries & Sides
127,2024/05/31,Fri,India,Barbeque Sauce,19.00,0.23,Fries & Sides
128,2024/05/31,Fri,India,Chilli Sauce Sachet,2.00,0.02,Fries & Sides
129,2024/05/31,Fri,India,Piri Piri Spice Mix,24.00,0.29,Fries & Sides
130,2024/05/31,Fri,India,Tomato Ketchup Sachet,1.00,0.01,Fries & Sides
131,2024/05/31,Fri,India,Lotus Biscoff Frappe,291.00,3.49,Coffee & Beverages (Hot and Cold)
132,2024/05/31,Fri,India,Cappuccino Coffee (S),165.00,1.98,Coffee & Beverages (Hot and Cold)
133,2024/05/31,Fri,India,Cappuccino Coffee (R),200.00,2.40,Coffee & Beverages (Hot and Cold)
134,2024/05/31,Fri,India,Hot Chocolate (S),184.00,2.21,Coffee & Beverages (Hot and Cold)
135,2024/05/31,Fri,India,Hot Chocolate (R),216.00,2.59,Coffee & Beverages (Hot and Cold)
136,2024/05/31,Fri,India,Latte Coffee (S),170.00,2.04,Coffee & Beverages (Hot and Cold)
137,2024/05/31,Fri,India,Latte Coffee (R),200.00,2.40,Coffee & Beverages (Hot and Cold)
138,2024/05/31,Fri,India,Mocha Coffee (S),210.00,2.52,Coffee & Beverages (Hot and Cold)
139,2024/05/31,Fri,India,Mocha Coffee (R),236.00,2.83,Coffee & Beverages (Hot and Cold)
140,2024/05/31,Fri,India,Berry Lemonade Regular,132.00,1.58,Coffee & Beverages (Hot and Cold)
141,2024/05/31,Fri,India,Chocolate Flavoured Shake,175.00,2.10,Coffee & Beverages (Hot and Cold)
142,2024/05/31,Fri,India,Strawberry Shake,175.00,2.10,Coffee & Beverages (Hot and Cold)
143,2024/05/31,Fri,India,American Mud Pie Shake,195.00,2.34,Coffee & Beverages (Hot and Cold)
144,2024/05/31,Fri,India,Mango Smoothie,210.00,2.52,Coffee & Beverages (Hot and Cold)
145,2024/05/31,Fri,India,Mixed Berry Smoothie,210.00,2.52,Coffee & Beverages (Hot and Cold)
146,2024/05/31,Fri,India,Mocha Frappe,278.00,3.34,Coffee & Beverages (Hot and Cold)
147,2024/05/31,Fri,India,McCafe-Ice Coffee,200.00,2.40,Coffee & Beverages (Hot and Cold)
148,2024/05/31,Fri,India,Ice Americano Coffee,180.00,2.16,Coffee & Beverages (Hot and Cold)
149,2024/05/31,Fri,India,Chocolate Frappe,278.00,3.34,Coffee & Beverages (Hot and Cold)
150,2024/05/31,Fri,India,Americano Coffee (S),170.00,2.04,Coffee & Beverages (Hot and Cold)
151,2024/05/31,Fri,India,McCafe-Classic Coffee,215.00,2.58,Coffee & Beverages (Hot and Cold)
152,2024/05/31,Fri,India,Americano Coffee (R),190.00,2.28,Coffee & Beverages (Hot and Cold)
153,2024/05/31,Fri,India,Moroccan Mint Green Tea (R ),190.00,2.28,Coffee & Beverages (Hot and Cold)
154,2024/05/31,Fri,India,English Breakfast Tea,159.00,1.91,Coffee & Beverages (Hot and Cold)
155,2024/05/31,Fri,India,Flat White Coffee,173.00,2.08,Coffee & Beverages (Hot and Cold)
156,2024/05/31,Fri,India,Strawberry Green Tea (S),153.00,1.84,Coffee & Beverages (Hot and Cold)
157,2024/05/31,Fri,India,Coke,103.00,1.24,Coffee & Beverages (Hot and Cold)
158,2024/05/31,Fri,India,Fanta,103.00,1.24,Coffee & Beverages (Hot and Cold)
159,2024/05/31,Fri,India,Sprite,103.00,1.24,Coffee & Beverages (Hot and Cold)
160,2024/05/31,Fri,India,Coke zero can,67.00,0.80,Coffee & Beverages (Hot and Cold)
161,2024/05/31,Fri,India,Mixed Fruit Beverage,75.00,0.90,Coffee & Beverages (Hot and Cold)
162,2024/05/31,Fri,India,Vedica Zen Water Bottle,48.00,0.58,Coffee & Beverages (Hot and Cold)
163,2024/05/31,Fri,India,McChicken Burger + Fries (M),224.00,2.69,McSaver Combos (2pc Combos)
164,2024/05/31,Fri,India,McAloo Tikki Burger + Veg Pizza McPuff + Fries (R),201.00,2.41,McSaver Combos (2pc Combos)
165,2024/05/31,Fri,India,McAloo Tikki + Fries (R),107.00,1.28,McSaver Combos (2pc Combos)
166,2024/05/31,Fri,India,2 McVeggie Burger,250.00,3.00,McSaver Combos (2pc Combos)
