,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/12/01,Sun,India,Sausage McMuffin + Hashbrown,167.00,1.97,McBreakfast
2,2024/12/01,Sun,India,Veg McMuffin + Hashbrown,153.00,1.81,McBreakfast
3,2024/12/01,Sun,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.80,McBreakfast
4,2024/12/01,Sun,India,Chicken Surprise Burger + Hashbrown,112.00,1.32,McBreakfast
5,2024/12/01,Sun,India,Hashbrown + Iced Coffee,233.00,2.76,McBreakfast
6,2024/12/01,Sun,India,McAloo Tikki Burger + Hashbrown,106.00,1.25,McBreakfast
7,2024/12/01,Sun,India,Hashbrown + Cappuccino,202.00,2.39,McBreakfast
8,2024/12/01,Sun,India,Hashbrown + Cold Coffee,244.00,2.89,McBreakfast
9,2024/12/01,Sun,India,Veg McMuffin 3 Pc Meal,268.00,3.17,McBreakfast
10,2024/12/01,Sun,India,Sausage McMuffin 3 Pc Meal,277.00,3.28,McBreakfast
11,2024/12/01,Sun,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.54,McBreakfast
12,2024/12/01,Sun,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.90,McBreakfast
13,2024/12/01,Sun,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.90,McBreakfast
14,2024/12/01,Sun,India,Spicy Egg McMuffin 3 Pc Meal,256.00,3.03,McBreakfast
15,2024/12/01,Sun,India,Hot Cake 3 Pc Meal,284.00,3.36,McBreakfast
16,2024/12/01,Sun,India,Egg & Cheese McMuffin - Sandwich,103.00,1.22,McBreakfast
17,2024/12/01,Sun,India,Sausage & Egg McMuffin - Sandwich,156.00,1.84,McBreakfast
18,2024/12/01,Sun,India,Spicy Egg McMuffin - Sandwich,109.00,1.29,McBreakfast
19,2024/12/01,Sun,India,Sausage McMuffin - Sandwich,134.00,1.58,McBreakfast
20,2024/12/01,Sun,India,Veg McMuffin - Sandwich,119.00,1.41,McBreakfast
21,2024/12/01,Sun,India,Hashbrown,54.00,0.64,McBreakfast
22,2024/12/01,Sun,India,Hot Cakes With Maple Syrup,149.00,1.76,McBreakfast
23,2024/12/01,Sun,India,Double Cheese McMuffin- Sandwich,103.00,1.22,McBreakfast
24,2024/12/01,Sun,India,Hot Cake 2 Pc Meal,267.00,3.16,McBreakfast
25,2024/12/01,Sun,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.82,McBreakfast
26,2024/12/01,Sun,India,Spicy Egg McMuffin - sandwich combo,154.00,1.82,McBreakfast
27,2024/12/01,Sun,India,Double Cheese McMuffin Sandwich Combo,154.00,1.82,McBreakfast
28,2024/12/01,Sun,India,Sausage McMuffin Sandwich Combo,256.00,3.03,McBreakfast
29,2024/12/01,Sun,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.23,McBreakfast
30,2024/12/01,Sun,India,Veg McMuffin Sandwich Combo,247.00,2.92,McBreakfast
31,2024/12/01,Sun,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.91,Newly Launched
32,2024/12/01,Sun,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.84,Newly Launched
33,2024/12/01,Sun,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.96,Newly Launched
34,2024/12/01,Sun,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.91,Newly Launched
35,2024/12/01,Sun,India,Crispy Veggie Burger,200.00,2.36,Newly Launched
36,2024/12/01,Sun,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.32,Newly Launched
37,2024/12/01,Sun,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.38,Newly Launched
38,2024/12/01,Sun,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.90,Newly Launched
39,2024/12/01,Sun,India,Mc Crispy Chicken Burger,224.00,2.65,Newly Launched
40,2024/12/01,Sun,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.49,Newly Launched
41,2024/12/01,Sun,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.65,Newly Launched
42,2024/12/01,Sun,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.36,Newly Launched
43,2024/12/01,Sun,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.65,Newly Launched
44,2024/12/01,Sun,India,Crispy Veggie Burger Meal (M),327.00,3.87,Newly Launched
45,2024/12/01,Sun,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.25,Newly Launched
46,2024/12/01,Sun,India,Mc Crispy Chicken Burger Meal (M),367.00,4.34,Newly Launched
47,2024/12/01,Sun,India,Iced Coffee with Cinammon Spice,229.00,2.71,Newly Launched
48,2024/12/01,Sun,India,Classic Coffee Regular with Cinammon Spice,237.00,2.80,Newly Launched
49,2024/12/01,Sun,India,Cappuccino Small with Cinammon Spice,195.00,2.31,Newly Launched
50,2024/12/01,Sun,India,Iced Coffee with French Vanilla,229.00,2.71,Newly Launched
51,2024/12/01,Sun,India,Classic Coffee Regular with French Vanilla,237.00,2.80,Newly Launched
52,2024/12/01,Sun,India,Cappuccino Small with French Vanilla,195.00,2.31,Newly Launched
53,2024/12/01,Sun,India,Iced Coffee with Hazelnut,229.00,2.71,Newly Launched
54,2024/12/01,Sun,India,Cappuccino Small with Hazelnut,195.00,2.31,Newly Launched
55,2024/12/01,Sun,India,Classic Coffee Regular with Hazelnut,237.00,2.80,Newly Launched
56,2024/12/01,Sun,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.91,Group Sharing Combos
57,2024/12/01,Sun,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.84,Group Sharing Combos
58,2024/12/01,Sun,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.96,Group Sharing Combos
59,2024/12/01,Sun,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.91,Group Sharing Combos
60,2024/12/01,Sun,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.32,Group Sharing Combos
61,2024/12/01,Sun,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.38,Group Sharing Combos
62,2024/12/01,Sun,India,Burger Combo for 2: McChicken Burger,449.00,5.31,Group Sharing Combos
63,2024/12/01,Sun,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,409.00,4.84,Group Sharing Combos
64,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Chicken + McChicken,449.00,5.31,Group Sharing Combos
65,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,579.00,6.85,Group Sharing Combos
66,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,550.00,6.50,Group Sharing Combos
67,2024/12/01,Sun,India,Burger Combo for 2: McCheese Burger Veg,629.00,7.44,Group Sharing Combos
68,2024/12/01,Sun,India,Burger Combo for 2: McCheese Burger Chicken,659.00,7.79,Group Sharing Combos
69,2024/12/01,Sun,India,Burger Combo for 2: Corn & Cheese Burger,449.00,5.31,Group Sharing Combos
70,2024/12/01,Sun,India,Burger Combo for 2: Grilled Chicken & Cheese,479.00,5.66,Group Sharing Combos
71,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Chicken Burger,529.00,6.26,Group Sharing Combos
72,2024/12/01,Sun,India,Burger Combo for 2: McVeggie Burger,409.00,4.84,Group Sharing Combos
73,2024/12/01,Sun,India,Burger Combo for 2: Corn & Cheese + McVeggie,392.00,4.64,Group Sharing Combos
74,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,509.00,6.02,Group Sharing Combos
75,2024/12/01,Sun,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,429.00,5.07,Group Sharing Combos
76,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,399.00,4.72,Group Sharing Combos
77,2024/12/01,Sun,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,349.00,4.13,Group Sharing Combos
78,2024/12/01,Sun,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,469.00,5.55,Group Sharing Combos
79,2024/12/01,Sun,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),611.00,7.23,Group Sharing Combos
80,2024/12/01,Sun,India,Burger Combo for 2: McAloo Tikki,349.00,4.13,Group Sharing Combos
81,2024/12/01,Sun,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,388.00,4.59,Group Sharing Combos
82,2024/12/01,Sun,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,359.00,4.25,Group Sharing Combos
83,2024/12/01,Sun,India,Chicken Surprise Burger + Cold Coffee,267.00,3.16,McSaver Combos (2 Pc Meals)
84,2024/12/01,Sun,India,Chicken Surprise Burger + Iced Coffee,256.00,3.03,McSaver Combos (2 Pc Meals)
85,2024/12/01,Sun,India,Chicken Surprise Burger + Cappuccino,225.00,2.66,McSaver Combos (2 Pc Meals)
86,2024/12/01,Sun,India,McAloo Tikki Burger + Cold Coffee,251.00,2.97,McSaver Combos (2 Pc Meals)
87,2024/12/01,Sun,India,McAloo Tikki Burger + Iced Coffee,250.00,2.96,McSaver Combos (2 Pc Meals)
88,2024/12/01,Sun,India,McAloo Tikki Burger + Cappuccino,219.00,2.59,McSaver Combos (2 Pc Meals)
89,2024/12/01,Sun,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.90,McSaver Combos (2 Pc Meals)
90,2024/12/01,Sun,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.49,McSaver Combos (2 Pc Meals)
91,2024/12/01,Sun,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.65,McSaver Combos (2 Pc Meals)
92,2024/12/01,Sun,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.36,McSaver Combos (2 Pc Meals)
93,2024/12/01,Sun,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.65,McSaver Combos (2 Pc Meals)
94,2024/12/01,Sun,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.25,McSaver Combos (2 Pc Meals)
95,2024/12/01,Sun,India,New McSaver Mexican McAloo Tikki NONG,119.00,1.41,McSaver Combos (2 Pc Meals)
96,2024/12/01,Sun,India,New McSaver McAloo Tikki NONG,119.00,1.41,McSaver Combos (2 Pc Meals)
97,2024/12/01,Sun,India,Chicken Surprise Burger + Fries (M),163.00,1.93,McSaver Combos (2 Pc Meals)
98,2024/12/01,Sun,India,Chicken Surprise Burger + Chocolate Shake,209.00,2.47,McSaver Combos (2 Pc Meals)
99,2024/12/01,Sun,India,Chicken Surprise Burger + McChicken Burger,200.00,2.36,McSaver Combos (2 Pc Meals)
100,2024/12/01,Sun,India,New McSaver Chicken Nuggets (4 Pc),119.00,1.41,McSaver Combos (2 Pc Meals)
101,2024/12/01,Sun,India,New McSaver Mexican McAloo Tikki,119.00,1.41,McSaver Combos (2 Pc Meals)
102,2024/12/01,Sun,India,New McSaver Small Fries,119.00,1.41,McSaver Combos (2 Pc Meals)
103,2024/12/01,Sun,India,New McSaver Masala McEgg,119.00,1.41,McSaver Combos (2 Pc Meals)
104,2024/12/01,Sun,India,New McSaver Pizza McPuff,119.00,1.41,McSaver Combos (2 Pc Meals)
105,2024/12/01,Sun,India,New McSaver McAloo Tikki,119.00,1.41,McSaver Combos (2 Pc Meals)
106,2024/12/01,Sun,India,McChicken Burger + Fries (M),229.00,2.71,McSaver Combos (2 Pc Meals)
107,2024/12/01,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Fries (R),209.00,2.47,McSaver Combos (2 Pc Meals)
108,2024/12/01,Sun,India,McAloo Tikki + Fries (R),109.00,1.29,McSaver Combos (2 Pc Meals)
109,2024/12/01,Sun,India,2 McVeggie Burger,250.00,2.96,McSaver Combos (2 Pc Meals)
110,2024/12/01,Sun,India,New McSaver Chicken Surprise,119.00,1.41,McSaver Combos (2 Pc Meals)
111,2024/12/01,Sun,India,Corn & Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,355.00,4.20,McSaver Combos (2 Pc Meals)
112,2024/12/01,Sun,India,Corn & Cheese Burger + Fries (R),187.00,2.21,McSaver Combos (2 Pc Meals)
113,2024/12/01,Sun,India,Grilled Chicken & Cheese Burger + Coke,229.00,2.71,McSaver Combos (2 Pc Meals)
114,2024/12/01,Sun,India,Corn & Cheese Burger + Coke,229.00,2.71,McSaver Combos (2 Pc Meals)
115,2024/12/01,Sun,India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,190.00,2.25,McSaver Combos (2 Pc Meals)
116,2024/12/01,Sun,India,Corn & Cheese Burger + Veg Pizza McPuff,177.00,2.09,McSaver Combos (2 Pc Meals)
117,2024/12/01,Sun,India,McChicken Burger + Fries (L),239.00,2.83,McSaver Combos (2 Pc Meals)
118,2024/12/01,Sun,India,McSpicy Paneer Burger + Fries (M) + Piri Piri Spice Mix,279.00,3.30,McSaver Combos (2 Pc Meals)
119,2024/12/01,Sun,India,McVeggie Burger + Veg Pizza McPuff + Fries (L),279.00,3.30,McSaver Combos (2 Pc Meals)
120,2024/12/01,Sun,India,Strawberry Shake + Fries (M),196.00,2.32,McSaver Combos (2 Pc Meals)
121,2024/12/01,Sun,India,Mexican McAloo Tikki Burger + Fries (R),116.00,1.37,McSaver Combos (2 Pc Meals)
122,2024/12/01,Sun,India,McChicken Burger + Fries (R),176.00,2.08,McSaver Combos (2 Pc Meals)
123,2024/12/01,Sun,India,McVeggie Burger + Veg Pizza McPuff,189.00,2.23,McSaver Combos (2 Pc Meals)
124,2024/12/01,Sun,India,6 Pc Chicken Nuggets + Fries (M) + Piri Piri Spice Mix,246.00,2.91,McSaver Combos (2 Pc Meals)
125,2024/12/01,Sun,India,Chocolate Flavoured Shake+ Fries (M),196.00,2.32,McSaver Combos (2 Pc Meals)
126,2024/12/01,Sun,India,McSpicy Chicken Burger + Mexican Cheese Fries,279.00,3.30,McSaver Combos (2 Pc Meals)
127,2024/12/01,Sun,India,McSpicy Chicken Burger + Fries (M) + Piri Piri Spice Mix,279.00,3.30,McSaver Combos (2 Pc Meals)
128,2024/12/01,Sun,India,McSpicy Paneer + Classic Cheese Fries,279.00,3.30,McSaver Combos (2 Pc Meals)
129,2024/12/01,Sun,India,Veg Pizza McPuff + McSpicy Chicken Burger,249.00,2.94,McSaver Combos (2 Pc Meals)
130,2024/12/01,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Piri Piri Spice Mix,132.00,1.56,McSaver Combos (2 Pc Meals)
131,2024/12/01,Sun,India,McVeggie Burger + Fries (M),199.00,2.35,McSaver Combos (2 Pc Meals)
132,2024/12/01,Sun,India,Mexican McAloo Tikki Burger + Fries (L),174.00,2.06,McSaver Combos (2 Pc Meals)
133,2024/12/01,Sun,India,McVeggie Burger + Fries (M) + Piri Piri Mix,232.00,2.74,McSaver Combos (2 Pc Meals)
134,2024/12/01,Sun,India,McVeggie Burger + Fries (R),176.00,2.08,McSaver Combos (2 Pc Meals)
135,2024/12/01,Sun,India,McVeggie Burger + Fries (L),239.00,2.83,McSaver Combos (2 Pc Meals)
136,2024/12/01,Sun,India,McChicken Burger + McSpicy Chicken Burger,299.00,3.54,McSaver Combos (2 Pc Meals)
137,2024/12/01,Sun,India,McVeggie Burger + McAloo Tikki Burger,199.00,2.35,McSaver Combos (2 Pc Meals)
138,2024/12/01,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,185.00,2.19,McSaver Combos (2 Pc Meals)
139,2024/12/01,Sun,India,McChicken Burger + Veg Pizza McPuff,179.00,2.12,McSaver Combos (2 Pc Meals)
140,2024/12/01,Sun,India,2 McFlurry Oreo (S),158.00,1.87,McSaver Combos (2 Pc Meals)
141,2024/12/01,Sun,India,2 Iced Coffee,238.00,2.81,McSaver Combos (2 Pc Meals)
142,2024/12/01,Sun,India,2 Coke,163.00,1.93,McSaver Combos (2 Pc Meals)
143,2024/12/01,Sun,India,2 Fries (R),112.00,1.32,McSaver Combos (2 Pc Meals)
144,2024/12/01,Sun,India,2 Soft Serve Hot Fudge (M),156.00,1.84,McSaver Combos (2 Pc Meals)
145,2024/12/01,Sun,India,2 Cappuccino,238.00,2.81,McSaver Combos (2 Pc Meals)
146,2024/12/01,Sun,India,Black Forest Mcflurry (M) BOGO,139.00,1.64,McSaver Combos (2 Pc Meals)
147,2024/12/01,Sun,India,McAloo Tikki Burger with Cheese Combo ( M),229.00,2.71,Burger Combos ( 3 Pc Meals )
148,2024/12/01,Sun,India,Mexican McAloo Tikki Burger with Cheese Combo ( M),248.00,2.93,Burger Combos ( 3 Pc Meals )
149,2024/12/01,Sun,India,Crispy Veggie Burger Meal (M),327.00,3.87,Burger Combos ( 3 Pc Meals )
150,2024/12/01,Sun,India,Mc Crispy Chicken Burger Meal (M),367.00,4.34,Burger Combos ( 3 Pc Meals )
