,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/10/30,Wed,India,Sausage McMuffin + Hashbrown,167.00,1.99,McBreakfast
2,2024/10/30,Wed,India,Veg McMuffin + Hashbrown,153.00,1.82,McBreakfast
3,2024/10/30,Wed,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.81,McBreakfast
4,2024/10/30,Wed,India,Chicken Surprise Burger + Hashbrown,112.00,1.33,McBreakfast
5,2024/10/30,Wed,India,McAloo Tikki Burger + Hashbrown,106.00,1.26,McBreakfast
6,2024/10/30,Wed,India,Hashbrown + Iced Coffee,233.00,2.77,McBreakfast
7,2024/10/30,Wed,India,Hashbrown + Cappuccino,202.00,2.40,McBreakfast
8,2024/10/30,Wed,India,Hashbrown + Cold Coffee,244.00,2.90,McBreakfast
9,2024/10/30,Wed,India,Veg McMuffin 3 Pc Meal,268.00,3.19,McBreakfast
10,2024/10/30,Wed,India,Sausage McMuffin 3 Pc Meal,277.00,3.29,McBreakfast
11,2024/10/30,Wed,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.56,McBreakfast
12,2024/10/30,Wed,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.91,McBreakfast
13,2024/10/30,Wed,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.91,McBreakfast
14,2024/10/30,Wed,India,Spicy Egg McMuffin 3 Pc Meal,256.00,3.04,McBreakfast
15,2024/10/30,Wed,India,Hot Cake 3 Pc Meal,284.00,3.38,McBreakfast
16,2024/10/30,Wed,India,Egg & Cheese McMuffin - Sandwich,103.00,1.23,McBreakfast
17,2024/10/30,Wed,India,Sausage & Egg McMuffin - Sandwich,156.00,1.86,McBreakfast
18,2024/10/30,Wed,India,Spicy Egg McMuffin - Sandwich,109.00,1.30,McBreakfast
19,2024/10/30,Wed,India,Sausage McMuffin - Sandwich,134.00,1.59,McBreakfast
20,2024/10/30,Wed,India,Veg McMuffin - Sandwich,119.00,1.42,McBreakfast
21,2024/10/30,Wed,India,Hashbrown,54.00,0.64,McBreakfast
22,2024/10/30,Wed,India,Hot Cakes With Maple Syrup,149.00,1.77,McBreakfast
23,2024/10/30,Wed,India,Double Cheese McMuffin- Sandwich,103.00,1.23,McBreakfast
24,2024/10/30,Wed,India,Hot Cake 2 Pc Meal,267.00,3.18,McBreakfast
25,2024/10/30,Wed,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.83,McBreakfast
26,2024/10/30,Wed,India,Spicy Egg McMuffin - sandwich combo,154.00,1.83,McBreakfast
27,2024/10/30,Wed,India,Double Cheese McMuffin Sandwich Combo,154.00,1.83,McBreakfast
28,2024/10/30,Wed,India,Sausage McMuffin Sandwich Combo,256.00,3.04,McBreakfast
29,2024/10/30,Wed,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.25,McBreakfast
30,2024/10/30,Wed,India,Veg McMuffin Sandwich Combo,247.00,2.94,McBreakfast
31,2024/10/30,Wed,India,McCrispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.94,Newly Launched
32,2024/10/30,Wed,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.86,Newly Launched
33,2024/10/30,Wed,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,7.01,Newly Launched
34,2024/10/30,Wed,India,2 McCrispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.96,Newly Launched
35,2024/10/30,Wed,India,Crispy Veggie Burger,200.00,2.38,Newly Launched
36,2024/10/30,Wed,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.36,Newly Launched
37,2024/10/30,Wed,India,2 McCrispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.43,Newly Launched
38,2024/10/30,Wed,India,McCrispy Chicken Burger,224.00,2.66,Newly Launched
39,2024/10/30,Wed,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.91,Newly Launched
40,2024/10/30,Wed,India,McCrispy Chicken Burger + McAloo Tikki,295.00,3.51,Newly Launched
41,2024/10/30,Wed,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.68,Newly Launched
42,2024/10/30,Wed,India,McCrispy Chicken Burger + Classic Cheese Fries,369.00,4.39,Newly Launched
43,2024/10/30,Wed,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.68,Newly Launched
44,2024/10/30,Wed,India,Crispy Veggie Burger Meal (M),327.00,3.89,Newly Launched
45,2024/10/30,Wed,India,McCrispy Chicken Burger + Piri Piri Fries (M),359.00,4.27,Newly Launched
46,2024/10/30,Wed,India,McCrispy Chicken Burger Meal (M),367.00,4.37,Newly Launched
47,2024/10/30,Wed,India,Iced Coffee with Cinammon Spice,229.00,2.72,Newly Launched
48,2024/10/30,Wed,India,Classic Coffee Regular with Cinammon Spice,237.00,2.82,Newly Launched
