,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/11/26,Tue,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.92,Newly Launched
2,2024/11/26,Tue,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.85,Newly Launched
3,2024/11/26,Tue,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.98,Newly Launched
4,2024/11/26,Tue,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.93,Newly Launched
5,2024/11/26,Tue,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.34,Newly Launched
6,2024/11/26,Tue,India,Crispy Veggie Burger,200.00,2.37,Newly Launched
7,2024/11/26,Tue,India,Mc Crispy Chicken Burger,224.00,2.66,Newly Launched
8,2024/11/26,Tue,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.41,Newly Launched
9,2024/11/26,Tue,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.91,Newly Launched
10,2024/11/26,Tue,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.50,Newly Launched
11,2024/11/26,Tue,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.66,Newly Launched
12,2024/11/26,Tue,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.38,Newly Launched
13,2024/11/26,Tue,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.66,Newly Launched
14,2024/11/26,Tue,India,Crispy Veggie Burger Meal (M),327.00,3.88,Newly Launched
15,2024/11/26,Tue,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.26,Newly Launched
16,2024/11/26,Tue,India,Mc Crispy Chicken Burger Meal (M),367.00,4.35,Newly Launched
17,2024/11/26,Tue,India,Iced Coffee with Cinammon Spice,229.00,2.72,Newly Launched
18,2024/11/26,Tue,India,Classic Coffee Regular with Cinammon Spice,237.00,2.81,Newly Launched
19,2024/11/26,Tue,India,Cappuccino Small with Cinammon Spice,195.00,2.31,Newly Launched
20,2024/11/26,Tue,India,Iced Coffee with French Vanilla,229.00,2.72,Newly Launched
21,2024/11/26,Tue,India,Classic Coffee Regular with French Vanilla,237.00,2.81,Newly Launched
22,2024/11/26,Tue,India,Cappuccino Small with French Vanilla,195.00,2.31,Newly Launched
23,2024/11/26,Tue,India,Iced Coffee with Hazelnut,229.00,2.72,Newly Launched
24,2024/11/26,Tue,India,Cappuccino Small with Hazelnut,195.00,2.31,Newly Launched
