,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/05/05,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.90,Regular Value Meal
2,2023/05/05,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.35,Regular Value Meal
3,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.75,Regular Value Meal
4,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.20,Regular Value Meal
5,2023/05/05,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.67,Regular Value Meal
6,2023/05/05,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.13,Regular Value Meal
7,2023/05/05,Fri,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.92,Regular Value Meal
8,2023/05/05,Fri,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.05,Regular Value Meal
9,2023/05/05,Fri,Brunei,Big Mac (A La Carte),5.50,4.15,Regular Value Meal
10,2023/05/05,Fri,Brunei,Double Cheeseburger (A La Carte),5.10,3.84,Regular Value Meal
11,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,4.00,Regular Value Meal
12,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,4.00,Regular Value Meal
13,2023/05/05,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.22,Regular Value Meal
14,2023/05/05,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.67,Regular Value Meal
15,2023/05/05,Fri,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.22,Regular Value Meal
16,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.75,Regular Value Meal
17,2023/05/05,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.20,Regular Value Meal
18,2023/05/05,Fri,Brunei,Filet-O-Fish (A La Carte),3.80,2.86,Regular Value Meal
19,2023/05/05,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.13,Regular Value Meal
20,2023/05/05,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.58,Regular Value Meal
21,2023/05/05,Fri,Brunei,McChicken — Ala Carte,5.00,3.77,Regular Value Meal
22,2023/05/05,Fri,Brunei,McChicken — Medium,6.00,4.52,Regular Value Meal
23,2023/05/05,Fri,Brunei,McChicken — Large,6.60,4.97,Regular Value Meal
24,2023/05/05,Fri,Brunei,McChicken Deluxe — Ala Carte,5.20,3.92,Regular Value Meal
25,2023/05/05,Fri,Brunei,McChicken Deluxe — Medium,6.20,4.67,Regular Value Meal
26,2023/05/05,Fri,Brunei,McChicken Deluxe — Large,6.80,5.13,Regular Value Meal
27,2023/05/05,Fri,Brunei,Fish Bites,2.20,1.66,Sides
28,2023/05/05,Fri,Brunei,2pcs Ayam Goreng McD,5.30,4.00,Sides
29,2023/05/05,Fri,Brunei,5pcs Ayam Goreng McD,12.00,9.05,Sides
30,2023/05/05,Fri,Brunei,9pcs Ayam Goreng McD,21.80,16.43,Sides
31,2023/05/05,Fri,Brunei,Rice,0.80,0.60,Sides
32,2023/05/05,Fri,Brunei,French Fries — Medium,2.20,1.66,Sides
33,2023/05/05,Fri,Brunei,French Fries — Large,2.50,1.88,Sides
34,2023/05/05,Fri,Brunei,Cakoi — 1 Pc,1.50,1.13,Sides
35,2023/05/05,Fri,Brunei,Cakoi — 2 Pc,2.80,2.11,Sides
36,2023/05/05,Fri,Brunei,Bubur McD — Small,3.20,2.41,Sides
37,2023/05/05,Fri,Brunei,Bubur McD — Large,3.70,2.79,Sides
