,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/04/10,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,4.89,Regular Value Meal
2,2023/04/10,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.34,Regular Value Meal
3,2023/04/10,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.66,Regular Value Meal
4,2023/04/10,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.11,Regular Value Meal
5,2023/04/10,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.11,Regular Value Meal
6,2023/04/10,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.56,Regular Value Meal
7,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.74,Regular Value Meal
8,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.19,Regular Value Meal
9,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.74,Regular Value Meal
10,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.19,Regular Value Meal
11,2023/04/10,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.21,Regular Value Meal
12,2023/04/10,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.66,Regular Value Meal
13,2023/04/10,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.36,Regular Value Meal
14,2023/04/10,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.81,Regular Value Meal
15,2023/04/10,Mon,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.04,Regular Value Meal
16,2023/04/10,Mon,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.91,Regular Value Meal
17,2023/04/10,Mon,Brunei,Big Mac (A La Carte),5.50,4.13,Regular Value Meal
18,2023/04/10,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.83,Regular Value Meal
19,2023/04/10,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.21,Regular Value Meal
20,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.98,Regular Value Meal
21,2023/04/10,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.98,Regular Value Meal
22,2023/04/10,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.86,Regular Value Meal
23,2023/04/10,Mon,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.23,Regular Value Meal
24,2023/04/10,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.46,Regular Value Meal
25,2023/04/10,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.59,Regular Value Meal
26,2023/04/10,Mon,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.74,Regular Value Meal
27,2023/04/10,Mon,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.11,Regular Value Meal
28,2023/04/10,Mon,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.56,Regular Value Meal
29,2023/04/10,Mon,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.47,Regular Value Meal
30,2023/04/10,Mon,Brunei,McChicken — Ala Carte,5.00,3.76,Regular Value Meal
31,2023/04/10,Mon,Brunei,McChicken — Large,6.60,4.96,Regular Value Meal
32,2023/04/10,Mon,Brunei,McChicken Deluxe — Ala Carte,5.20,3.91,Regular Value Meal
33,2023/04/10,Mon,Brunei,McChicken Deluxe — Medium,6.20,4.66,Regular Value Meal
34,2023/04/10,Mon,Brunei,McChicken Deluxe — Large,6.80,5.11,Regular Value Meal
35,2023/04/10,Mon,Brunei,Happy Meal Cheeseburger,5.20,3.91,Happy Meal
36,2023/04/10,Mon,Brunei,Happy Meal Beefburger,4.90,3.68,Happy Meal
37,2023/04/10,Mon,Brunei,Happy Meal Fish Nuggets (4pcs),5.20,3.91,Happy Meal
38,2023/04/10,Mon,Brunei,Happy Meal Bubur McD (S),5.20,3.91,Happy Meal
39,2023/04/10,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.91,Happy Meal
40,2023/04/10,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.76,Happy Meal
41,2023/04/10,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.53,Happy Meal
42,2023/04/10,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.76,Happy Meal
43,2023/04/10,Mon,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.76,Happy Meal
44,2023/04/10,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Fish Nuggets,5.00,3.76,Happy Meal
45,2023/04/10,Mon,Brunei,6 Pcs Fish Nuggets,4.30,3.23,Sides
46,2023/04/10,Mon,Brunei,9 Pcs Fish Nuggets,6.00,4.51,Sides
47,2023/04/10,Mon,Brunei,20 Pcs Fish Nuggets,11.90,8.95,Sides
48,2023/04/10,Mon,Brunei,Fish Bites,2.20,1.65,Sides
49,2023/04/10,Mon,Brunei,2pcs Ayam Goreng McD,5.30,3.98,Sides
50,2023/04/10,Mon,Brunei,5pcs Ayam Goreng McD,12.00,9.02,Sides
51,2023/04/10,Mon,Brunei,9pcs Ayam Goreng McD,21.80,16.39,Sides
52,2023/04/10,Mon,Brunei,Rice,0.80,0.60,Sides
53,2023/04/10,Mon,Brunei,French Fries — Medium,2.20,1.65,Sides
54,2023/04/10,Mon,Brunei,French Fries — Large,2.50,1.88,Sides
55,2023/04/10,Mon,Brunei,Bubur McD — Small,3.20,2.41,Sides
56,2023/04/10,Mon,Brunei,Bubur McD — Large,3.70,2.78,Sides
57,2023/04/10,Mon,Brunei,Cakoi — 1 Pc,1.50,1.13,Sides
58,2023/04/10,Mon,Brunei,Cakoi — 2 Pc,2.80,2.10,Sides
59,2023/04/10,Mon,Brunei,Sundae Chocolate,2.50,1.88,Dessert
60,2023/04/10,Mon,Brunei,Sundae Strawberry,2.50,1.88,Dessert
61,2023/04/10,Mon,Brunei,Hershey Chocolate Sundae,2.50,1.88,Dessert
62,2023/04/10,Mon,Brunei,Hershey Strawberry Sundae,2.50,1.88,Dessert
63,2023/04/10,Mon,Brunei,Oreo Berry McFlurry,4.00,3.01,Dessert
64,2023/04/10,Mon,Brunei,Oreo Mudpie McFlurry,4.00,3.01,Dessert
65,2023/04/10,Mon,Brunei,Oreo McFlurry,3.50,2.63,Dessert
66,2023/04/10,Mon,Brunei,Greentea Oreo McFlurry,4.00,3.01,Dessert
67,2023/04/10,Mon,Brunei,Double Chocolate Oreo McFlurry,3.00,2.26,Dessert
68,2023/04/10,Mon,Brunei,Apple Pie — 1 Pc,1.80,1.35,Dessert
69,2023/04/10,Mon,Brunei,Apple Pie — 2 Pc,3.30,2.48,Dessert
70,2023/04/10,Mon,Brunei,Horlicks McFlurry — 1 Horlicks McFlurry,4.00,3.01,Dessert
71,2023/04/10,Mon,Brunei,Horlicks McFlurry — 2 Horlicks McFlurry,6.00,4.51,Dessert
