,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/07/08,Sat,Brunei,Big Mac (Value Meal) — Large,6.50,4.83,Regular Value Meal
2,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.68,Regular Value Meal
3,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.12,Regular Value Meal
4,2023/07/08,Sat,Brunei,Double Cheeseburger (Value Meal) — Large,6.20,4.60,Regular Value Meal
5,2023/07/08,Sat,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.86,Regular Value Meal
6,2023/07/08,Sat,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.98,Regular Value Meal
7,2023/07/08,Sat,Brunei,Big Mac (A La Carte),5.50,4.08,Regular Value Meal
8,2023/07/08,Sat,Brunei,Double Cheeseburger (A La Carte),5.10,3.79,Regular Value Meal
9,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.94,Regular Value Meal
10,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.94,Regular Value Meal
11,2023/07/08,Sat,Brunei,Filet-O-Fish (Value Meal) — Large,5.60,4.16,Regular Value Meal
12,2023/07/08,Sat,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.16,Regular Value Meal
13,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.68,Regular Value Meal
14,2023/07/08,Sat,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.12,Regular Value Meal
15,2023/07/08,Sat,Brunei,Filet-O-Fish (A La Carte),3.80,2.82,Regular Value Meal
16,2023/07/08,Sat,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.05,Regular Value Meal
17,2023/07/08,Sat,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.50,Regular Value Meal
18,2023/07/08,Sat,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.42,Regular Value Meal
19,2023/07/08,Sat,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.53,Regular Value Meal
20,2023/07/08,Sat,Brunei,Chicken Nuggets — 6 Pieces - A la carte,4.60,3.42,Regular Value Meal
21,2023/07/08,Sat,Brunei,Chicken Nuggets — 6 Pieces - Medium Value Meal,6.10,4.53,Regular Value Meal
22,2023/07/08,Sat,Brunei,Happy Meal Beefburger,4.90,3.64,Happy Meal
23,2023/07/08,Sat,Brunei,Happy Meal Cheeseburger,5.20,3.86,Happy Meal
24,2023/07/08,Sat,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.86,Happy Meal
25,2023/07/08,Sat,Brunei,Happy Meal Bubur McD (S),5.20,3.86,Happy Meal
26,2023/07/08,Sat,Brunei,2pcs Ayam Goreng McD,5.30,3.94,Sides
27,2023/07/08,Sat,Brunei,5pcs Ayam Goreng McD,12.00,8.91,Sides
28,2023/07/08,Sat,Brunei,9pcs Ayam Goreng McD,21.80,16.19,Sides
29,2023/07/08,Sat,Brunei,Rice,0.80,0.59,Sides
30,2023/07/08,Sat,Brunei,French Fries — Medium,2.20,1.63,Sides
31,2023/07/08,Sat,Brunei,French Fries — Large,2.50,1.86,Sides
32,2023/07/08,Sat,Brunei,Cakoi — 1 Pc,1.50,1.11,Sides
33,2023/07/08,Sat,Brunei,Cakoi — 2 Pc,2.80,2.08,Sides
34,2023/07/08,Sat,Brunei,Bubur McD — Small,3.20,2.38,Sides
35,2023/07/08,Sat,Brunei,Bubur McD — Large,3.70,2.75,Sides
36,2023/07/08,Sat,Brunei,Apple Pie — 1 Pc,1.80,1.34,Dessert
37,2023/07/08,Sat,Brunei,Apple Pie — 2 Pc,3.30,2.45,Dessert
38,2023/07/08,Sat,Brunei,Samurai Burger — Ala Carte,6.20,4.60,Promotion : Limited Time Offer
39,2023/07/08,Sat,Brunei,Samurai Burger — Medium,8.80,6.54,Promotion : Limited Time Offer
40,2023/07/08,Sat,Brunei,Samurai Burger — Large,9.10,6.76,Promotion : Limited Time Offer
41,2023/07/08,Sat,Brunei,Shogun Burger — Ala Carte,6.80,5.05,Promotion : Limited Time Offer
42,2023/07/08,Sat,Brunei,Shogun Burger — Medium,9.40,6.98,Promotion : Limited Time Offer
43,2023/07/08,Sat,Brunei,Shogun Burger — Large,9.70,7.20,Promotion : Limited Time Offer
