,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
0,2022/04/24,Sun,Pakistan,Dum Mastam Deal - KitKat McFrlurry & Shake,668.00,3.56,Delivery Exclusive,Regular
1,2022/04/24,Sun,Pakistan,"Ramadan Deal 1 - McChicken, 3pc Wings & Med. Drink",534.00,2.85,Delivery Exclusive,Regular
2,2022/04/24,Sun,Pakistan,"Ramadan Deal 2 - McCrispy, 3pc Wings & Med. Drink",621.00,3.31,Delivery Exclusive,Regular
3,2022/04/24,Sun,Pakistan,"Chicken Mac, McChicken & 2 Reg. Drinks",647.00,3.45,Delivery Exclusive,Regular
4,2022/04/24,Sun,Pakistan,Dum Mastam Deal - KitKat McFrlurry & Shake,668.00,3.56,Delivery Exclusive,Breakfast
5,2022/04/24,Sun,Pakistan,Hot n Crispy Burger,259.00,1.38,★What's New★,Regular
6,2022/04/24,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.26,★What's New★,Regular
7,2022/04/24,Sun,Pakistan,Dum Mastam Deal - KitKat McFrlurry & Shake,668.00,3.56,★What's New★,Regular
8,2022/04/24,Sun,Pakistan,McFlurry KitKat,388.00,2.07,★What's New★,Regular
9,2022/04/24,Sun,Pakistan,KitKat Shake,366.00,1.95,★What's New★,Regular
10,2022/04/24,Sun,Pakistan,Hot n Crispy Burger,259.00,1.38,Chicken & Fish,Regular
11,2022/04/24,Sun,Pakistan,McCrispy - Mayonnaise,444.00,2.37,Chicken & Fish,Regular
12,2022/04/24,Sun,Pakistan,Chicken Mac,556.00,2.96,Chicken & Fish,Regular
13,2022/04/24,Sun,Pakistan,McChicken ,384.00,2.05,Chicken & Fish,Regular
14,2022/04/24,Sun,Pakistan,Grand Chicken Spicy,685.00,3.65,Chicken & Fish,Regular
15,2022/04/24,Sun,Pakistan,McArabia,625.00,3.33,Chicken & Fish,Regular
16,2022/04/24,Sun,Pakistan,Chicken McNuggets 6 pcs,453.00,2.41,Chicken & Fish,Regular
17,2022/04/24,Sun,Pakistan,Chicken McNuggets 9 pcs,591.00,3.15,Chicken & Fish,Regular
18,2022/04/24,Sun,Pakistan,Chicken McNuggets 20 pcs,927.00,4.94,Chicken & Fish,Regular
19,2022/04/24,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.26,Chicken & Fish,Regular
20,2022/04/24,Sun,Pakistan,Chicken Burger with Cheese,306.00,1.63,Chicken & Fish,Regular
21,2022/04/24,Sun,Pakistan,Value McArabia Chicken,358.00,1.91,Chicken & Fish,Regular
22,2022/04/24,Sun,Pakistan,Mini McRoyale,358.00,1.91,Chicken & Fish,Regular
23,2022/04/24,Sun,Pakistan,Cheese Burger,323.00,1.72,Chicken & Fish,Regular
24,2022/04/24,Sun,Pakistan,Filet-O-Fish ,470.00,2.51,Chicken & Fish,Regular
25,2022/04/24,Sun,Pakistan,Chipotle Wrap,319.00,1.70,Chicken & Fish,Regular
26,2022/04/24,Sun,Pakistan,BBQ Wrap,319.00,1.70,Chicken & Fish,Regular
27,2022/04/24,Sun,Pakistan,Big Mac,556.00,2.96,Beef,Regular
28,2022/04/24,Sun,Pakistan,Quarter Pounder,556.00,2.96,Beef,Regular
29,2022/04/24,Sun,Pakistan,McRoyale ,556.00,2.96,Beef,Regular
30,2022/04/24,Sun,Pakistan,Double Cheese Burger,487.00,2.60,Beef,Regular
31,2022/04/24,Sun,Pakistan,Spicy McCrispy Double,668.00,3.56,Double Patty Burgers,Regular
32,2022/04/24,Sun,Pakistan,Hot n Crispy Double,345.00,1.84,Double Patty Burgers,Regular
33,2022/04/24,Sun,Pakistan,McChicken Double,573.00,3.05,Double Patty Burgers,Regular
34,2022/04/24,Sun,Pakistan,Double Big Mac,711.00,3.79,Double Patty Burgers,Regular
35,2022/04/24,Sun,Pakistan,Quarter Pounder Double,754.00,4.02,Double Patty Burgers,Regular
36,2022/04/24,Sun,Pakistan,Filet-O-Fish Double,582.00,3.10,Double Patty Burgers,Regular
37,2022/04/24,Sun,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,2.28,Crispy Fried Chicken,Regular
38,2022/04/24,Sun,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,2.28,Crispy Fried Chicken,Regular
39,2022/04/24,Sun,Pakistan,2 Pieces Crispy Chicken,573.00,3.05,Crispy Fried Chicken,Regular
40,2022/04/24,Sun,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,711.00,3.79,Crispy Fried Chicken,Regular
41,2022/04/24,Sun,Pakistan,3 Pieces Crispy Chicken,711.00,3.79,Crispy Fried Chicken,Regular
42,2022/04/24,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.54,Crispy Fried Chicken,Regular
43,2022/04/24,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.54,Crispy Fried Chicken,Regular
44,2022/04/24,Sun,Pakistan,Chicken Value Sharebag,1737.00,9.26,Share Bag,Regular
45,2022/04/24,Sun,Pakistan,Share Bag- CHICKEN PLUS,1909.00,10.18,Share Bag,Regular
46,2022/04/24,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.54,Share Bag,Regular
47,2022/04/24,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.54,Share Bag,Regular
48,2022/04/24,Sun,Pakistan,Happy Meal Beef Burger ,366.00,1.95,Happy Meals,Regular
49,2022/04/24,Sun,Pakistan,Happy Meal Cheese Burger,453.00,2.41,Happy Meals,Regular
50,2022/04/24,Sun,Pakistan,Happy Meal Chicken Burger ,453.00,2.41,Happy Meals,Regular
51,2022/04/24,Sun,Pakistan,Happy Meal 4pcs Chicken McNuggets,453.00,2.41,Happy Meals,Regular
52,2022/04/24,Sun,Pakistan,Double Chocolate Pie,241.00,1.28,Desserts,Regular
53,2022/04/24,Sun,Pakistan,McFlurry KitKat,388.00,2.07,Desserts,Regular
54,2022/04/24,Sun,Pakistan,Apple Pie,237.00,1.26,Desserts,Regular
55,2022/04/24,Sun,Pakistan,Sundae Brownie,349.00,1.86,Desserts,Regular
56,2022/04/24,Sun,Pakistan,McFlurry Oreo,349.00,1.86,Desserts,Regular
57,2022/04/24,Sun,Pakistan,Hot Fudge Sundae,323.00,1.72,Desserts,Regular
58,2022/04/24,Sun,Pakistan,Strawberry Sundae,323.00,1.72,Desserts,Regular
59,2022/04/24,Sun,Pakistan,Cardamom Tea,237.00,1.26,Beverages,Regular
60,2022/04/24,Sun,Pakistan,Regular Tea,194.00,1.03,Beverages,Regular
61,2022/04/24,Sun,Pakistan,Green Tea,177.00,0.94,Beverages,Regular
62,2022/04/24,Sun,Pakistan,Orange Juice,272.00,1.45,Beverages,Regular
63,2022/04/24,Sun,Pakistan,Vanila Shake,323.00,1.72,Beverages,Regular
64,2022/04/24,Sun,Pakistan,KitKat Shake,366.00,1.95,Beverages,Regular
65,2022/04/24,Sun,Pakistan,Chocolate Shake,323.00,1.72,Beverages,Regular
66,2022/04/24,Sun,Pakistan,Strawberry Shake,323.00,1.72,Beverages,Regular
67,2022/04/24,Sun,Pakistan,McFizz Strawberry,211.00,1.12,Beverages,Regular
68,2022/04/24,Sun,Pakistan,Coke,185.00,0.99,Beverages,Regular
69,2022/04/24,Sun,Pakistan,Sprite,185.00,0.99,Beverages,Regular
70,2022/04/24,Sun,Pakistan,Fanta,185.00,0.99,Beverages,Regular
71,2022/04/24,Sun,Pakistan,Coke Zero,185.00,0.99,Beverages,Regular
72,2022/04/24,Sun,Pakistan,Bottled Water,39.00,0.21,Beverages,Regular
73,2022/04/24,Sun,Pakistan,McFries,366.00,1.95,Fries & Sides,Regular
74,2022/04/24,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.26,Fries & Sides,Regular
75,2022/04/24,Sun,Pakistan,Chicken McNuggets 6 pcs,453.00,2.41,Fries & Sides,Regular
76,2022/04/24,Sun,Pakistan,Chicken McNuggets 9 pcs,591.00,3.15,Fries & Sides,Regular
77,2022/04/24,Sun,Pakistan,Chicken McNuggets 20 pcs,927.00,4.94,Fries & Sides,Regular
78,2022/04/24,Sun,Pakistan,6pcs Donuts,1185.00,6.32,McCafé Bakery,Regular
79,2022/04/24,Sun,Pakistan,Boston Cream,237.00,1.26,McCafé Bakery,Regular
80,2022/04/24,Sun,Pakistan,Chocolate Fudge,237.00,1.26,McCafé Bakery,Regular
81,2022/04/24,Sun,Pakistan,Caramel Cream,237.00,1.26,McCafé Bakery,Regular
82,2022/04/24,Sun,Pakistan,Vanilla Sprinkle,237.00,1.26,McCafé Bakery,Regular
83,2022/04/24,Sun,Pakistan,Chocolate Sprinkle,237.00,1.26,McCafé Bakery,Regular
84,2022/04/24,Sun,Pakistan,Glazed,237.00,1.26,McCafé Bakery,Regular
85,2022/04/24,Sun,Pakistan,Caramel Ring,237.00,1.26,McCafé Bakery,Regular
86,2022/04/24,Sun,Pakistan,Butter Croissant,332.00,1.77,McCafé Bakery,Regular
87,2022/04/24,Sun,Pakistan,Blueberry Muffin,341.00,1.82,McCafé Bakery,Regular
88,2022/04/24,Sun,Pakistan,Double Chocolate Muffin,323.00,1.72,McCafé Bakery,Regular
89,2022/04/24,Sun,Pakistan,Milk Chocolate Cookie,194.00,1.03,McCafé Bakery,Regular
90,2022/04/24,Sun,Pakistan,Double Chocolate Cookie,194.00,1.03,McCafé Bakery,Regular
91,2022/04/24,Sun,Pakistan,Tiramisu Cake,435.00,2.32,McCafé Bakery,Regular
92,2022/04/24,Sun,Pakistan,Babyccino,108.00,0.58,McCafé Drinks,Regular
93,2022/04/24,Sun,Pakistan,Espresso - Single Shot,151.00,0.80,McCafé Drinks,Regular
94,2022/04/24,Sun,Pakistan,Macchiato,151.00,0.80,McCafé Drinks,Regular
95,2022/04/24,Sun,Pakistan,Cappuccino,358.00,1.91,McCafé Drinks,Regular
96,2022/04/24,Sun,Pakistan,Latte,358.00,1.91,McCafé Drinks,Regular
97,2022/04/24,Sun,Pakistan,Mochaccino,409.00,2.18,McCafé Drinks,Regular
98,2022/04/24,Sun,Pakistan,Hazelnut Latte,375.00,2.00,McCafé Drinks,Regular
99,2022/04/24,Sun,Pakistan,Hot Chocolate,409.00,2.18,McCafé Drinks,Regular
100,2022/04/24,Sun,Pakistan,Caramel Latte,375.00,2.00,McCafé Drinks,Regular
101,2022/04/24,Sun,Pakistan,Americano,280.00,1.49,McCafé Drinks,Regular
102,2022/04/24,Sun,Pakistan,Vanilla Frappe,530.00,2.83,McCafé Drinks,Regular
103,2022/04/24,Sun,Pakistan,Chocolate Frappe,530.00,2.83,McCafé Drinks,Regular
104,2022/04/24,Sun,Pakistan,Chocolate Oreo Frappe,530.00,2.83,McCafé Drinks,Regular
105,2022/04/24,Sun,Pakistan,Mocha Frappe,530.00,2.83,McCafé Drinks,Regular
106,2022/04/24,Sun,Pakistan,Iced Latte,409.00,2.18,McCafé Drinks,Regular
