,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/09/10,Sat,Pakistan,McChicken & Regular Drink,302.00,1.32,Delivery Exclusive,Regular
2,2022/09/10,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.03,Delivery Exclusive,Regular
3,2022/09/10,Sat,Pakistan,Budget Share Bag,888.00,3.87,Delivery Exclusive,Regular
4,2022/09/10,Sat,Pakistan,Family Share Bag,1664.00,7.25,Delivery Exclusive,Regular
5,2022/09/10,Sat,Pakistan,Hot n Crispy Burger,315.00,1.37,★What's New★,Regular
6,2022/09/10,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.03,★What's New★,Regular
7,2022/09/10,Sat,Pakistan,Hot n Crispy Burger,315.00,1.37,Chicken & Fish,Regular
8,2022/09/10,Sat,Pakistan,Spicy McCrispy,504.00,2.20,Chicken & Fish,Regular
9,2022/09/10,Sat,Pakistan,Chicken Mac,616.00,2.69,Chicken & Fish,Regular
10,2022/09/10,Sat,Pakistan,McChicken ,461.00,2.01,Chicken & Fish,Regular
11,2022/09/10,Sat,Pakistan,Grand Chicken Spicy,797.00,3.47,Chicken & Fish,Regular
12,2022/09/10,Sat,Pakistan,McArabia,677.00,2.95,Chicken & Fish,Regular
13,2022/09/10,Sat,Pakistan,Chicken McNuggets 6 pcs,504.00,2.20,Chicken & Fish,Regular
14,2022/09/10,Sat,Pakistan,Chicken McNuggets 9 pcs,677.00,2.95,Chicken & Fish,Regular
15,2022/09/10,Sat,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.64,Chicken & Fish,Regular
16,2022/09/10,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.03,Chicken & Fish,Regular
17,2022/09/10,Sat,Pakistan,Chicken Burger with Cheese,341.00,1.49,Chicken & Fish,Regular
18,2022/09/10,Sat,Pakistan,Value McArabia Chicken,392.00,1.71,Chicken & Fish,Regular
19,2022/09/10,Sat,Pakistan,Mini McRoyale,392.00,1.71,Chicken & Fish,Regular
20,2022/09/10,Sat,Pakistan,Cheese Burger,358.00,1.56,Chicken & Fish,Regular
21,2022/09/10,Sat,Pakistan,Filet-O-Fish ,504.00,2.20,Chicken & Fish,Regular
22,2022/09/10,Sat,Pakistan,Garlic Mayo Wrap,349.00,1.52,Chicken & Fish,Regular
23,2022/09/10,Sat,Pakistan,Chipotle Wrap,349.00,1.52,Chicken & Fish,Regular
24,2022/09/10,Sat,Pakistan,BBQ Wrap,349.00,1.52,Chicken & Fish,Regular
25,2022/09/10,Sat,Pakistan,Big Mac,634.00,2.76,Beef,Regular
26,2022/09/10,Sat,Pakistan,Quarter Pounder,634.00,2.76,Beef,Regular
27,2022/09/10,Sat,Pakistan,McRoyale ,634.00,2.76,Beef,Regular
28,2022/09/10,Sat,Pakistan,Double Cheese Burger,591.00,2.58,Beef,Regular
29,2022/09/10,Sat,Pakistan,Spicy McCrispy Double,763.00,3.33,Double Patty Burgers,Regular
30,2022/09/10,Sat,Pakistan,Hot n Crispy Double,345.00,1.50,Double Patty Burgers,Regular
