,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/05/31,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.19,Delivery Exclusive,Regular
2,2022/05/31,Tue,Pakistan,Hot n Crispy Burger,259.00,1.30,★What's New★,Regular
3,2022/05/31,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.19,★What's New★,Regular
4,2022/05/31,Tue,Pakistan,Hot n Crispy Burger,259.00,1.30,Chicken & Fish,Regular
5,2022/05/31,Tue,Pakistan,Spicy McCrispy,453.00,2.28,Chicken & Fish,Regular
6,2022/05/31,Tue,Pakistan,Chicken Mac,582.00,2.93,Chicken & Fish,Regular
7,2022/05/31,Tue,Pakistan,McChicken ,401.00,2.02,Chicken & Fish,Regular
8,2022/05/31,Tue,Pakistan,Grand Chicken Spicy,711.00,3.58,Chicken & Fish,Regular
9,2022/05/31,Tue,Pakistan,McArabia,625.00,3.14,Chicken & Fish,Regular
10,2022/05/31,Tue,Pakistan,Chicken McNuggets 6 pcs,453.00,2.28,Chicken & Fish,Regular
11,2022/05/31,Tue,Pakistan,Chicken McNuggets 9 pcs,616.00,3.10,Chicken & Fish,Regular
12,2022/05/31,Tue,Pakistan,Chicken McNuggets 20 pcs,961.00,4.83,Chicken & Fish,Regular
13,2022/05/31,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.19,Chicken & Fish,Regular
14,2022/05/31,Tue,Pakistan,Chicken Burger with Cheese,306.00,1.54,Chicken & Fish,Regular
15,2022/05/31,Tue,Pakistan,Value McArabia Chicken,358.00,1.80,Chicken & Fish,Regular
16,2022/05/31,Tue,Pakistan,Mini McRoyale,358.00,1.80,Chicken & Fish,Regular
17,2022/05/31,Tue,Pakistan,Cheese Burger,332.00,1.67,Chicken & Fish,Regular
18,2022/05/31,Tue,Pakistan,Filet-O-Fish ,478.00,2.40,Chicken & Fish,Regular
19,2022/05/31,Tue,Pakistan,Garlic Mayo Wrap,323.00,1.62,Chicken & Fish,Regular
20,2022/05/31,Tue,Pakistan,Chipotle Wrap,323.00,1.62,Chicken & Fish,Regular
21,2022/05/31,Tue,Pakistan,BBQ Wrap,323.00,1.62,Chicken & Fish,Regular
22,2022/05/31,Tue,Pakistan,Big Mac,582.00,2.93,Beef,Regular
23,2022/05/31,Tue,Pakistan,Quarter Pounder,582.00,2.93,Beef,Regular
24,2022/05/31,Tue,Pakistan,McRoyale ,582.00,2.93,Beef,Regular
25,2022/05/31,Tue,Pakistan,Double Cheese Burger,513.00,2.58,Beef,Regular
26,2022/05/31,Tue,Pakistan,Spicy McCrispy Double,694.00,3.49,Double Patty Burgers,Regular
27,2022/05/31,Tue,Pakistan,Hot n Crispy Double,345.00,1.73,Double Patty Burgers,Regular
28,2022/05/31,Tue,Pakistan,McChicken Double,591.00,2.97,Double Patty Burgers,Regular
29,2022/05/31,Tue,Pakistan,Double Big Mac,754.00,3.79,Double Patty Burgers,Regular
30,2022/05/31,Tue,Pakistan,Quarter Pounder Double,797.00,4.01,Double Patty Burgers,Regular
31,2022/05/31,Tue,Pakistan,Filet-O-Fish Double,616.00,3.10,Double Patty Burgers,Regular
32,2022/05/31,Tue,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,2.15,Crispy Fried Chicken,Regular
33,2022/05/31,Tue,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,2.15,Crispy Fried Chicken,Regular
34,2022/05/31,Tue,Pakistan,2 Pieces Crispy Chicken,582.00,2.93,Crispy Fried Chicken,Regular
35,2022/05/31,Tue,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,754.00,3.79,Crispy Fried Chicken,Regular
36,2022/05/31,Tue,Pakistan,3 Pieces Crispy Chicken,754.00,3.79,Crispy Fried Chicken,Regular
37,2022/05/31,Tue,Pakistan,9pcs Spicy Chicken Bucket Meal,1832.00,9.21,Crispy Fried Chicken,Regular
