,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/06/25,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.14,Delivery Exclusive,Regular
2,2022/06/25,Sat,Pakistan,Hot n Crispy Burger,289.00,1.39,★What's New★,Regular
3,2022/06/25,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.14,★What's New★,Regular
4,2022/06/25,Sat,Pakistan,Hot n Crispy Burger,289.00,1.39,Chicken & Fish,Regular
5,2022/06/25,Sat,Pakistan,Spicy McCrispy,504.00,2.43,Chicken & Fish,Regular
6,2022/06/25,Sat,Pakistan,Chicken Mac,608.00,2.93,Chicken & Fish,Regular
7,2022/06/25,Sat,Pakistan,McChicken ,461.00,2.22,Chicken & Fish,Regular
8,2022/06/25,Sat,Pakistan,Grand Chicken Spicy,797.00,3.84,Chicken & Fish,Regular
9,2022/06/25,Sat,Pakistan,McArabia,677.00,3.26,Chicken & Fish,Regular
10,2022/06/25,Sat,Pakistan,Chicken McNuggets 6 pcs,504.00,2.43,Chicken & Fish,Regular
11,2022/06/25,Sat,Pakistan,Chicken McNuggets 9 pcs,677.00,3.26,Chicken & Fish,Regular
12,2022/06/25,Sat,Pakistan,Chicken McNuggets 20 pcs,1065.00,5.13,Chicken & Fish,Regular
13,2022/06/25,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.14,Chicken & Fish,Regular
14,2022/06/25,Sat,Pakistan,Chicken Burger with Cheese,341.00,1.64,Chicken & Fish,Regular
15,2022/06/25,Sat,Pakistan,Value McArabia Chicken,392.00,1.89,Chicken & Fish,Regular
16,2022/06/25,Sat,Pakistan,Mini McRoyale,392.00,1.89,Chicken & Fish,Regular
17,2022/06/25,Sat,Pakistan,Cheese Burger,358.00,1.73,Chicken & Fish,Regular
18,2022/06/25,Sat,Pakistan,Filet-O-Fish ,504.00,2.43,Chicken & Fish,Regular
19,2022/06/25,Sat,Pakistan,Garlic Mayo Wrap,349.00,1.68,Chicken & Fish,Regular
20,2022/06/25,Sat,Pakistan,Chipotle Wrap,349.00,1.68,Chicken & Fish,Regular
21,2022/06/25,Sat,Pakistan,BBQ Wrap,349.00,1.68,Chicken & Fish,Regular
22,2022/06/25,Sat,Pakistan,Big Mac,634.00,3.06,Beef,Regular
23,2022/06/25,Sat,Pakistan,Quarter Pounder,634.00,3.06,Beef,Regular
24,2022/06/25,Sat,Pakistan,McRoyale ,634.00,3.06,Beef,Regular
25,2022/06/25,Sat,Pakistan,Double Cheese Burger,591.00,2.85,Beef,Regular
