,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/10/12,Wed,Pakistan,Hot N Crispy & Regular Drink,258.00,1.18,Delivery Exclusive,Regular
2,2022/10/12,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.09,Delivery Exclusive,Regular
3,2022/10/12,Wed,Pakistan,Mega Spicy McCrispy - Mayo,591.00,2.71,★What's New★,Regular
4,2022/10/12,Wed,Pakistan,Mega Spicy McCrispy - Chipotle,591.00,2.71,★What's New★,Regular
5,2022/10/12,Wed,Pakistan,Hot n Crispy Burger,323.00,1.48,★What's New★,Regular
6,2022/10/12,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.09,★What's New★,Regular
7,2022/10/12,Wed,Pakistan,Cappuccino & Latte,547.00,2.51,★What's New★,Regular
8,2022/10/12,Wed,Pakistan,Any Donut with Coffee,547.00,2.51,★What's New★,Regular
9,2022/10/12,Wed,Pakistan,Hot n Crispy Burger,323.00,1.48,Chicken & Fish,Regular
10,2022/10/12,Wed,Pakistan,Spicy McCrispy,504.00,2.31,Chicken & Fish,Regular
11,2022/10/12,Wed,Pakistan,Chicken Mac,634.00,2.91,Chicken & Fish,Regular
12,2022/10/12,Wed,Pakistan,McChicken ,461.00,2.12,Chicken & Fish,Regular
13,2022/10/12,Wed,Pakistan,Grand Chicken Spicy,797.00,3.66,Chicken & Fish,Regular
14,2022/10/12,Wed,Pakistan,McArabia,677.00,3.11,Chicken & Fish,Regular
15,2022/10/12,Wed,Pakistan,Chicken McNuggets 6 pcs,504.00,2.31,Chicken & Fish,Regular
16,2022/10/12,Wed,Pakistan,Chicken McNuggets 9 pcs,677.00,3.11,Chicken & Fish,Regular
17,2022/10/12,Wed,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.89,Chicken & Fish,Regular
18,2022/10/12,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.09,Chicken & Fish,Regular
19,2022/10/12,Wed,Pakistan,Chicken Burger with Cheese,366.00,1.68,Chicken & Fish,Regular
20,2022/10/12,Wed,Pakistan,Value McArabia Chicken,392.00,1.80,Chicken & Fish,Regular
21,2022/10/12,Wed,Pakistan,Mini McRoyale,418.00,1.92,Chicken & Fish,Regular
22,2022/10/12,Wed,Pakistan,Cheese Burger,375.00,1.72,Chicken & Fish,Regular
23,2022/10/12,Wed,Pakistan,Filet-O-Fish ,591.00,2.71,Chicken & Fish,Regular
24,2022/10/12,Wed,Pakistan,Garlic Mayo Wrap,366.00,1.68,Chicken & Fish,Regular
25,2022/10/12,Wed,Pakistan,Chipotle Wrap,366.00,1.68,Chicken & Fish,Regular
26,2022/10/12,Wed,Pakistan,BBQ Wrap,366.00,1.68,Chicken & Fish,Regular
27,2022/10/12,Wed,Pakistan,Big Mac,677.00,3.11,Beef,Regular
28,2022/10/12,Wed,Pakistan,Quarter Pounder,677.00,3.11,Beef,Regular
29,2022/10/12,Wed,Pakistan,McRoyale ,677.00,3.11,Beef,Regular
30,2022/10/12,Wed,Pakistan,Double Cheese Burger,625.00,2.87,Beef,Regular
31,2022/10/12,Wed,Pakistan,Spicy McCrispy Double,789.00,3.62,Double Patty Burgers,Regular
32,2022/10/12,Wed,Pakistan,Hot n Crispy Double,345.00,1.58,Double Patty Burgers,Regular
33,2022/10/12,Wed,Pakistan,McChicken Double,659.00,3.03,Double Patty Burgers,Regular
34,2022/10/12,Wed,Pakistan,Double Big Mac,935.00,4.29,Double Patty Burgers,Regular
35,2022/10/12,Wed,Pakistan,Quarter Pounder Double,978.00,4.49,Double Patty Burgers,Regular
36,2022/10/12,Wed,Pakistan,Filet-O-Fish Double,849.00,3.90,Double Patty Burgers,Regular
37,2022/10/12,Wed,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.96,Crispy Fried Chicken,Regular
