,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2025/05/20,Tue,South Korea,Bacon Tomato Deluxe Guacamole Double,11200.00,8.06,Specials,Regular Menu
2,2025/05/20,Tue,South Korea,Bacon Tomato Deluxe Guacamole Single,10100.00,7.27,Specials,Regular Menu
3,2025/05/20,Tue,South Korea,Double 1955® Burger,12800.00,9.21,Specials,Regular Menu
4,2025/05/20,Tue,South Korea,Double McSpicy® Shanghai Burger,12200.00,8.78,Specials,Regular Menu
5,2025/05/20,Tue,South Korea,Double Quarter Pounder® with Cheese,10600.00,7.63,Specials,Regular Menu
6,2025/05/20,Tue,South Korea,Tomato Cheese Beef Burger,6900.00,4.96,Specials,Regular Menu
7,2025/05/20,Tue,South Korea,Quarter Pounder® with Cheese,8900.00,6.40,Specials,Regular Menu
8,2025/05/20,Tue,South Korea,McCrispy™ Deluxe Burger,9400.00,6.76,Specials,Regular Menu
9,2025/05/20,Tue,South Korea,McCrispy™ Classic Burger,8700.00,6.26,Specials,Regular Menu
10,2025/05/20,Tue,South Korea,Big Mac®,8700.00,6.26,Specials,Regular Menu
11,2025/05/20,Tue,South Korea,McWings™ 2pc,4400.00,3.17,Specials,Regular Menu
12,2025/05/20,Tue,South Korea,1955 Snack Wrap,3800.00,2.73,Specials,Regular Menu
13,2025/05/20,Tue,South Korea,Mango Peach Iced Tea,4100.00,2.95,Specials,Regular Menu
14,2025/05/20,Tue,South Korea,Peach Iced Tea,3600.00,2.59,Specials,Regular Menu
15,2025/05/20,Tue,South Korea,Vanilla Latte,4500.00,3.24,Specials,Regular Menu
16,2025/05/20,Tue,South Korea,Bacon Egg McGriddles,7000.00,5.04,Specials,Breakfast Menu
17,2025/05/20,Tue,South Korea,Sausage Egg McGriddles,7300.00,5.25,Specials,Breakfast Menu
18,2025/05/20,Tue,South Korea,Sausage & Egg McMuffin,6200.00,4.46,Specials,Breakfast Menu
19,2025/05/20,Tue,South Korea,Bacon & Egg McMuffin,5900.00,4.24,Specials,Breakfast Menu
20,2025/05/20,Tue,South Korea,BLT Egg Muffin,7000.00,5.04,Specials,Breakfast Menu
21,2025/05/20,Tue,South Korea,Mango Peach Iced Tea,4100.00,2.95,Specials,Breakfast Menu
22,2025/05/20,Tue,South Korea,Peach Iced Tea,3600.00,2.59,Specials,Breakfast Menu
23,2025/05/20,Tue,South Korea,Iced Americano (No Syrup),3300.00,2.37,Specials,Breakfast Menu
24,2025/05/20,Tue,South Korea,Vanilla Latte,4500.00,3.24,Specials,Breakfast Menu
25,2025/05/20,Tue,South Korea,Bacon Tomato Deluxe Guacamole Double,9100.00,6.55,Ala Carte & Value Meals,Regular Menu
26,2025/05/20,Tue,South Korea,Bacon Tomato Deluxe Guacamole Single,8000.00,5.76,Ala Carte & Value Meals,Regular Menu
27,2025/05/20,Tue,South Korea,Double 1955® Burger,10300.00,7.41,Ala Carte & Value Meals,Regular Menu
28,2025/05/20,Tue,South Korea,Double McSpicy® Shanghai Burger,9700.00,6.98,Ala Carte & Value Meals,Regular Menu
29,2025/05/20,Tue,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.90,Ala Carte & Value Meals,Regular Menu
30,2025/05/20,Tue,South Korea,Quarter Pounder® with Cheese,6300.00,4.53,Ala Carte & Value Meals,Regular Menu
31,2025/05/20,Tue,South Korea,McSpicy® Shanghai Burger,6300.00,4.53,Ala Carte & Value Meals,Regular Menu
32,2025/05/20,Tue,South Korea,Tomato Cheese Beef Burger,4600.00,3.31,Ala Carte & Value Meals,Regular Menu
33,2025/05/20,Tue,South Korea,McCrispy™ Deluxe Burger,7600.00,5.47,Ala Carte & Value Meals,Regular Menu
34,2025/05/20,Tue,South Korea,McCrispy™ Classic Burger,6700.00,4.82,Ala Carte & Value Meals,Regular Menu
35,2025/05/20,Tue,South Korea,Big Mac®,6300.00,4.53,Ala Carte & Value Meals,Regular Menu
36,2025/05/20,Tue,South Korea,Triple Cheeseburger,6700.00,4.82,Ala Carte & Value Meals,Regular Menu
37,2025/05/20,Tue,South Korea,1955® Burger,7200.00,5.18,Ala Carte & Value Meals,Regular Menu
38,2025/05/20,Tue,South Korea,McChicken® Mozzarella,5800.00,4.17,Ala Carte & Value Meals,Regular Menu
39,2025/05/20,Tue,South Korea,McChicken®,4300.00,3.09,Ala Carte & Value Meals,Regular Menu
40,2025/05/20,Tue,South Korea,Double Bulgogi Burger,5300.00,3.81,Ala Carte & Value Meals,Regular Menu
41,2025/05/20,Tue,South Korea,Bulgogi Burger,4400.00,3.17,Ala Carte & Value Meals,Regular Menu
42,2025/05/20,Tue,South Korea,Supreme Shrimp Burger,5500.00,3.96,Ala Carte & Value Meals,Regular Menu
43,2025/05/20,Tue,South Korea,Shrimp Beef Burger,6600.00,4.75,Ala Carte & Value Meals,Regular Menu
44,2025/05/20,Tue,South Korea,Bacon Tomato Deluxe,6600.00,4.75,Ala Carte & Value Meals,Regular Menu
45,2025/05/20,Tue,South Korea,Cheeseburger,3800.00,2.73,Ala Carte & Value Meals,Regular Menu
46,2025/05/20,Tue,South Korea,Double Cheeseburger,5600.00,4.03,Ala Carte & Value Meals,Regular Menu
47,2025/05/20,Tue,South Korea,Hamburger,3400.00,2.45,Ala Carte & Value Meals,Regular Menu
48,2025/05/20,Tue,South Korea,McWings™ 2pc,4400.00,3.17,Snacks & Sides,Regular Menu
49,2025/05/20,Tue,South Korea,McWings™ 4pc,7600.00,5.47,Snacks & Sides,Regular Menu
50,2025/05/20,Tue,South Korea,McWings™ 8pc,13700.00,9.86,Snacks & Sides,Regular Menu
