,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2025/03/02,Sun,South Korea,McSpicy® Shanghai Spicy Creamy Sauce Burger,10000.00,6.85,Specials,Regular Menu
2,2025/03/02,Sun,South Korea,ShuBi Spicy Creamy Sauce Burger,10400.00,7.12,Specials,Regular Menu
3,2025/03/02,Sun,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.12,Specials,Regular Menu
4,2025/03/02,Sun,South Korea,Tomato Cheese Beef Burger,6900.00,4.72,Specials,Regular Menu
5,2025/03/02,Sun,South Korea,Quarter Pounder® with Cheese,8900.00,6.09,Specials,Regular Menu
6,2025/03/02,Sun,South Korea,McCrispy™ Deluxe Burger,9200.00,6.30,Specials,Regular Menu
7,2025/03/02,Sun,South Korea,McCrispy™ Classic Burger,8700.00,5.96,Specials,Regular Menu
8,2025/03/02,Sun,South Korea,Big Mac®,8500.00,5.82,Specials,Regular Menu
9,2025/03/02,Sun,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.19,Specials,Regular Menu
10,2025/03/02,Sun,South Korea,Shrimp Snack Wrap,3300.00,2.26,Specials,Regular Menu
11,2025/03/02,Sun,South Korea,Vanilla Latte,4500.00,3.08,Specials,Regular Menu
12,2025/03/02,Sun,South Korea,Bacon Egg McGriddles,7000.00,4.79,Specials,Breakfast Menu
13,2025/03/02,Sun,South Korea,Sausage Egg McGriddles,7300.00,5.00,Specials,Breakfast Menu
14,2025/03/02,Sun,South Korea,Sausage & Egg McMuffin,6100.00,4.18,Specials,Breakfast Menu
15,2025/03/02,Sun,South Korea,Bacon & Egg McMuffin,5900.00,4.04,Specials,Breakfast Menu
16,2025/03/02,Sun,South Korea,BLT Egg Muffin,7000.00,4.79,Specials,Breakfast Menu
17,2025/03/02,Sun,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.19,Specials,Breakfast Menu
18,2025/03/02,Sun,South Korea,Shrimp Snack Wrap,3300.00,2.26,Specials,Breakfast Menu
19,2025/03/02,Sun,South Korea,Vanilla Latte,4500.00,3.08,Specials,Breakfast Menu
20,2025/03/02,Sun,South Korea,Iced Americano (No Syrup),3300.00,2.26,Specials,Breakfast Menu
21,2025/03/02,Sun,South Korea,ShuBi Spicy Creamy Sauce Burger,8100.00,5.54,Ala Carte & Value Meals,Regular Menu
22,2025/03/02,Sun,South Korea,ShuBi Spicy Creamy Sauce Burger,8500.00,5.82,Ala Carte & Value Meals,Regular Menu
23,2025/03/02,Sun,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.61,Ala Carte & Value Meals,Regular Menu
24,2025/03/02,Sun,South Korea,Quarter Pounder® with Cheese,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
25,2025/03/02,Sun,South Korea,McSpicy® Shanghai Burger,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
26,2025/03/02,Sun,South Korea,Tomato Cheese Beef Burger,4600.00,3.15,Ala Carte & Value Meals,Regular Menu
27,2025/03/02,Sun,South Korea,McCrispy™ Deluxe Burger,7600.00,5.20,Ala Carte & Value Meals,Regular Menu
28,2025/03/02,Sun,South Korea,McCrispy™ Classic Burger,6700.00,4.59,Ala Carte & Value Meals,Regular Menu
29,2025/03/02,Sun,South Korea,Big Mac®,6300.00,4.31,Ala Carte & Value Meals,Regular Menu
30,2025/03/02,Sun,South Korea,Triple Cheeseburger,6700.00,4.59,Ala Carte & Value Meals,Regular Menu
31,2025/03/02,Sun,South Korea,1955® Burger,7200.00,4.93,Ala Carte & Value Meals,Regular Menu
32,2025/03/02,Sun,South Korea,McChicken® Mozzarella,5800.00,3.97,Ala Carte & Value Meals,Regular Menu
33,2025/03/02,Sun,South Korea,McChicken®,4300.00,2.94,Ala Carte & Value Meals,Regular Menu
34,2025/03/02,Sun,South Korea,Double Bulgogi Burger,5300.00,3.63,Ala Carte & Value Meals,Regular Menu
35,2025/03/02,Sun,South Korea,Bulgogi Burger,4200.00,2.88,Ala Carte & Value Meals,Regular Menu
36,2025/03/02,Sun,South Korea,Supreme Shrimp Burger,5500.00,3.77,Ala Carte & Value Meals,Regular Menu
37,2025/03/02,Sun,South Korea,Shrimp Beef Burger,6600.00,4.52,Ala Carte & Value Meals,Regular Menu
38,2025/03/02,Sun,South Korea,Bacon Tomato Deluxe,6600.00,4.52,Ala Carte & Value Meals,Regular Menu
39,2025/03/02,Sun,South Korea,Cheeseburger,3600.00,2.46,Ala Carte & Value Meals,Regular Menu
40,2025/03/02,Sun,South Korea,Double Cheeseburger,5600.00,3.83,Ala Carte & Value Meals,Regular Menu
41,2025/03/02,Sun,South Korea,Hamburger,3400.00,2.33,Ala Carte & Value Meals,Regular Menu
42,2025/03/02,Sun,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.19,Snacks & Sides,Regular Menu
43,2025/03/02,Sun,South Korea,Shrimp Snack Wrap,3300.00,2.26,Snacks & Sides,Regular Menu
44,2025/03/02,Sun,South Korea,Shanghai chicken snack wrap,4000.00,2.74,Snacks & Sides,Regular Menu
45,2025/03/02,Sun,South Korea,Coleslaw,2700.00,1.85,Snacks & Sides,Regular Menu
46,2025/03/02,Sun,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.63,Snacks & Sides,Regular Menu
47,2025/03/02,Sun,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.46,Snacks & Sides,Regular Menu
48,2025/03/02,Sun,South Korea,McNuggets® 6pc,4700.00,3.22,Snacks & Sides,Regular Menu
49,2025/03/02,Sun,South Korea,McNuggets® 4pc,3400.00,2.33,Snacks & Sides,Regular Menu
50,2025/03/02,Sun,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.40,Snacks & Sides,Regular Menu
51,2025/03/02,Sun,South Korea,French Fries,3000.00,2.05,Snacks & Sides,Regular Menu
