,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2025/04/23,Wed,South Korea,A Minecraft Movie Meal,7800.00,5.47,Specials,Regular Menu
2,2025/04/23,Wed,South Korea,Double 1955® Burger,12800.00,8.98,Specials,Regular Menu
3,2025/04/23,Wed,South Korea,Double McSpicy® Shanghai Burger,12200.00,8.56,Specials,Regular Menu
4,2025/04/23,Wed,South Korea,McSpicy® Shanghai Spicy Creamy Sauce Burger,10000.00,7.02,Specials,Regular Menu
5,2025/04/23,Wed,South Korea,Double Quarter Pounder® with Cheese,10600.00,7.44,Specials,Regular Menu
6,2025/04/23,Wed,South Korea,Tomato Cheese Beef Burger,6900.00,4.84,Specials,Regular Menu
7,2025/04/23,Wed,South Korea,Quarter Pounder® with Cheese,8900.00,6.25,Specials,Regular Menu
8,2025/04/23,Wed,South Korea,McCrispy™ Deluxe Burger,9400.00,6.60,Specials,Regular Menu
9,2025/04/23,Wed,South Korea,McCrispy™ Classic Burger,8700.00,6.11,Specials,Regular Menu
10,2025/04/23,Wed,South Korea,Big Mac®,8700.00,6.11,Specials,Regular Menu
11,2025/04/23,Wed,South Korea,Sweet Potato Fries,3300.00,2.32,Specials,Regular Menu
12,2025/04/23,Wed,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.25,Specials,Regular Menu
13,2025/04/23,Wed,South Korea,Mango Peach Iced Tea,4100.00,2.88,Specials,Regular Menu
14,2025/04/23,Wed,South Korea,Peach Iced Tea,3600.00,2.53,Specials,Regular Menu
15,2025/04/23,Wed,South Korea,Vanilla Latte,4500.00,3.16,Specials,Regular Menu
16,2025/04/23,Wed,South Korea,Spicy Creamy Sauce Chicken Cheese Muffin,7500.00,5.26,Specials,Breakfast Menu
17,2025/04/23,Wed,South Korea,Bacon Egg McGriddles,7000.00,4.91,Specials,Breakfast Menu
18,2025/04/23,Wed,South Korea,Sausage Egg McGriddles,7300.00,5.12,Specials,Breakfast Menu
19,2025/04/23,Wed,South Korea,Sausage & Egg McMuffin,6200.00,4.35,Specials,Breakfast Menu
20,2025/04/23,Wed,South Korea,Bacon & Egg McMuffin,5900.00,4.14,Specials,Breakfast Menu
21,2025/04/23,Wed,South Korea,BLT Egg Muffin,7000.00,4.91,Specials,Breakfast Menu
22,2025/04/23,Wed,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.25,Specials,Breakfast Menu
23,2025/04/23,Wed,South Korea,Mango Peach Iced Tea,4100.00,2.88,Specials,Breakfast Menu
24,2025/04/23,Wed,South Korea,Peach Iced Tea,3600.00,2.53,Specials,Breakfast Menu
25,2025/04/23,Wed,South Korea,Vanilla Latte,4500.00,3.16,Specials,Breakfast Menu
26,2025/04/23,Wed,South Korea,Iced Americano (No Syrup),3300.00,2.32,Specials,Breakfast Menu
27,2025/04/23,Wed,South Korea,A Minecraft Movie Meal,7800.00,5.47,Ala Carte & Value Meals,Regular Menu
28,2025/04/23,Wed,South Korea,Double 1955® Burger,10300.00,7.23,Ala Carte & Value Meals,Regular Menu
29,2025/04/23,Wed,South Korea,Double McSpicy® Shanghai Burger,9700.00,6.81,Ala Carte & Value Meals,Regular Menu
30,2025/04/23,Wed,South Korea,ShuBi Spicy Creamy Sauce Burger,8100.00,5.68,Ala Carte & Value Meals,Regular Menu
31,2025/04/23,Wed,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.76,Ala Carte & Value Meals,Regular Menu
32,2025/04/23,Wed,South Korea,Quarter Pounder® with Cheese,6300.00,4.42,Ala Carte & Value Meals,Regular Menu
33,2025/04/23,Wed,South Korea,McSpicy® Shanghai Burger,6300.00,4.42,Ala Carte & Value Meals,Regular Menu
34,2025/04/23,Wed,South Korea,Tomato Cheese Beef Burger,4600.00,3.23,Ala Carte & Value Meals,Regular Menu
35,2025/04/23,Wed,South Korea,McCrispy™ Deluxe Burger,7600.00,5.33,Ala Carte & Value Meals,Regular Menu
36,2025/04/23,Wed,South Korea,McCrispy™ Classic Burger,6700.00,4.70,Ala Carte & Value Meals,Regular Menu
37,2025/04/23,Wed,South Korea,Big Mac®,6300.00,4.42,Ala Carte & Value Meals,Regular Menu
