,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
22,2025/01/28,Tue,South Korea,Cheesy Jalapeno Bacon QPC,8000.00,5.58,Ala Carte & Value Meals,Regular Menu
23,2025/01/28,Tue,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.72,Ala Carte & Value Meals,Regular Menu
24,2025/01/28,Tue,South Korea,Quarter Pounder® with Cheese,6300.00,4.40,Ala Carte & Value Meals,Regular Menu
25,2025/01/28,Tue,South Korea,McSpicy® Shanghai Burger,6300.00,4.40,Ala Carte & Value Meals,Regular Menu
26,2025/01/28,Tue,South Korea,Tomato Cheese Beef Burger,4600.00,3.21,Ala Carte & Value Meals,Regular Menu
27,2025/01/28,Tue,South Korea,McCrispy™ Deluxe Burger,7600.00,5.30,Ala Carte & Value Meals,Regular Menu
28,2025/01/28,Tue,South Korea,McCrispy™ Classic Burger,6700.00,4.68,Ala Carte & Value Meals,Regular Menu
29,2025/01/28,Tue,South Korea,Big Mac®,6300.00,4.40,Ala Carte & Value Meals,Regular Menu
30,2025/01/28,Tue,South Korea,Triple Cheeseburger,6700.00,4.68,Ala Carte & Value Meals,Regular Menu
31,2025/01/28,Tue,South Korea,1955® Burger,7200.00,5.02,Ala Carte & Value Meals,Regular Menu
32,2025/01/28,Tue,South Korea,McChicken® Mozzarella,5800.00,4.05,Ala Carte & Value Meals,Regular Menu
33,2025/01/28,Tue,South Korea,McChicken®,4300.00,3.00,Ala Carte & Value Meals,Regular Menu
34,2025/01/28,Tue,South Korea,Double Bulgogi Burger,5300.00,3.70,Ala Carte & Value Meals,Regular Menu
35,2025/01/28,Tue,South Korea,Bulgogi Burger,4200.00,2.93,Ala Carte & Value Meals,Regular Menu
36,2025/01/28,Tue,South Korea,Supreme Shrimp Burger,5500.00,3.84,Ala Carte & Value Meals,Regular Menu
37,2025/01/28,Tue,South Korea,Shrimp Beef Burger,6600.00,4.61,Ala Carte & Value Meals,Regular Menu
38,2025/01/28,Tue,South Korea,Bacon Tomato Deluxe,6600.00,4.61,Ala Carte & Value Meals,Regular Menu
39,2025/01/28,Tue,South Korea,Cheeseburger,3600.00,2.51,Ala Carte & Value Meals,Regular Menu
40,2025/01/28,Tue,South Korea,Double Cheeseburger,5600.00,3.91,Ala Carte & Value Meals,Regular Menu
41,2025/01/28,Tue,South Korea,Hamburger,3400.00,2.37,Ala Carte & Value Meals,Regular Menu
42,2025/01/28,Tue,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Snacks & Sides,Regular Menu
43,2025/01/28,Tue,South Korea,Shrimp Snack Wrap,3300.00,2.30,Snacks & Sides,Regular Menu
44,2025/01/28,Tue,South Korea,Shanghai chicken snack wrap,4000.00,2.79,Snacks & Sides,Regular Menu
45,2025/01/28,Tue,South Korea,Coleslaw,2700.00,1.88,Snacks & Sides,Regular Menu
46,2025/01/28,Tue,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.70,Snacks & Sides,Regular Menu
47,2025/01/28,Tue,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.51,Snacks & Sides,Regular Menu
48,2025/01/28,Tue,South Korea,McNuggets® 6pc,4700.00,3.28,Snacks & Sides,Regular Menu
49,2025/01/28,Tue,South Korea,McNuggets® 4pc,3400.00,2.37,Snacks & Sides,Regular Menu
50,2025/01/28,Tue,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.44,Snacks & Sides,Regular Menu
51,2025/01/28,Tue,South Korea,French Fries,3000.00,2.09,Snacks & Sides,Regular Menu
52,2025/01/28,Tue,South Korea,Add Sweet Sour Sauce,300.00,0.21,Snacks & Sides,Regular Menu
53,2025/01/28,Tue,South Korea,Add Sweet Chili Sauce,300.00,0.21,Snacks & Sides,Regular Menu
54,2025/01/28,Tue,South Korea,Add Cajun Sauce,300.00,0.21,Snacks & Sides,Regular Menu
55,2025/01/28,Tue,South Korea,Coca-Cola,2600.00,1.81,Beverages,Regular Menu
56,2025/01/28,Tue,South Korea,Coca-Cola Zero,2600.00,1.81,Beverages,Regular Menu
57,2025/01/28,Tue,South Korea,Sprite,2600.00,1.81,Beverages,Regular Menu
58,2025/01/28,Tue,South Korea,Fanta,2600.00,1.81,Beverages,Regular Menu
59,2025/01/28,Tue,South Korea,Vanilla Latte,4500.00,3.14,Beverages,Regular Menu
60,2025/01/28,Tue,South Korea,Café Latte,4000.00,2.79,Beverages,Regular Menu
61,2025/01/28,Tue,South Korea,Cappuccino,4000.00,2.79,Beverages,Regular Menu
62,2025/01/28,Tue,South Korea,Americano,3300.00,2.30,Beverages,Regular Menu
63,2025/01/28,Tue,South Korea,Drip Coffee,2700.00,1.88,Beverages,Regular Menu
64,2025/01/28,Tue,South Korea,Iced Vanilla Latte,4500.00,3.14,Beverages,Regular Menu
65,2025/01/28,Tue,South Korea,Iced Café Latte (No Syrup),4000.00,2.79,Beverages,Regular Menu
66,2025/01/28,Tue,South Korea,Iced Americano (No Syrup),3300.00,2.30,Beverages,Regular Menu
67,2025/01/28,Tue,South Korea,Iced Drip Coffee (No Syrup),2700.00,1.88,Beverages,Regular Menu
68,2025/01/28,Tue,South Korea,Decaffeine Vanilla Latte,4700.00,3.28,Beverages,Regular Menu
69,2025/01/28,Tue,South Korea,Decaffeine Café Latte,4200.00,2.93,Beverages,Regular Menu
70,2025/01/28,Tue,South Korea,Decaffeine Cappuccino,4200.00,2.93,Beverages,Regular Menu
71,2025/01/28,Tue,South Korea,Decaffeine Americano,3500.00,2.44,Beverages,Regular Menu
72,2025/01/28,Tue,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.28,Beverages,Regular Menu
73,2025/01/28,Tue,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,2.93,Beverages,Regular Menu
74,2025/01/28,Tue,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.44,Beverages,Regular Menu
75,2025/01/28,Tue,South Korea,Vanilla Shake,3500.00,2.44,Beverages,Regular Menu
76,2025/01/28,Tue,South Korea,Strawberry Shake,3500.00,2.44,Beverages,Regular Menu
77,2025/01/28,Tue,South Korea,Chocolate Shake,3500.00,2.44,Beverages,Regular Menu
78,2025/01/28,Tue,South Korea,Mineral Water,2000.00,1.40,Beverages,Regular Menu
79,2025/01/28,Tue,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Desserts,Regular Menu
80,2025/01/28,Tue,South Korea,Oreo McFlurry,4300.00,3.00,Desserts,Regular Menu
81,2025/01/28,Tue,South Korea,Very Strawberry McFlurry,4300.00,3.00,Desserts,Regular Menu
82,2025/01/28,Tue,South Korea,Vanilla Shake,3500.00,2.44,Desserts,Regular Menu
83,2025/01/28,Tue,South Korea,Strawberry Shake,3500.00,2.44,Desserts,Regular Menu
84,2025/01/28,Tue,South Korea,Chocolate Shake,3500.00,2.44,Desserts,Regular Menu
85,2025/01/28,Tue,South Korea,McNuggets® 4pc,5500.00,3.84,Happy Meal®,Regular Menu
86,2025/01/28,Tue,South Korea,Bulgogi Burger,5500.00,3.84,Happy Meal®,Regular Menu
87,2025/01/28,Tue,South Korea,Cheeseburger,5500.00,3.84,Happy Meal®,Regular Menu
88,2025/01/28,Tue,South Korea,Hamburger,5500.00,3.84,Happy Meal®,Regular Menu
89,2025/01/28,Tue,South Korea,Bacon Egg McGriddles,5200.00,3.63,Breakfast & Value Meals,Breakfast Menu
90,2025/01/28,Tue,South Korea,Sausage Egg McGriddles,5500.00,3.84,Breakfast & Value Meals,Breakfast Menu
91,2025/01/28,Tue,South Korea,Sausage & Egg McMuffin,4700.00,3.28,Breakfast & Value Meals,Breakfast Menu
92,2025/01/28,Tue,South Korea,Chicken 'n Cheese Muffin,4500.00,3.14,Breakfast & Value Meals,Breakfast Menu
93,2025/01/28,Tue,South Korea,Bacon & Egg McMuffin,4200.00,2.93,Breakfast & Value Meals,Breakfast Menu
94,2025/01/28,Tue,South Korea,Egg McMuffin,3800.00,2.65,Breakfast & Value Meals,Breakfast Menu
95,2025/01/28,Tue,South Korea,BLT Egg Muffin,4500.00,3.14,Breakfast & Value Meals,Breakfast Menu
96,2025/01/28,Tue,South Korea,Shrimp Snack Wrap,3300.00,2.30,Breakfast & Value Meals,Breakfast Menu
97,2025/01/28,Tue,South Korea,Shanghai chicken snack wrap,4000.00,2.79,Breakfast & Value Meals,Breakfast Menu
98,2025/01/28,Tue,South Korea,Hot Cakes 2pc,3600.00,2.51,Breakfast & Value Meals,Breakfast Menu
99,2025/01/28,Tue,South Korea,Hot Cakes 3pc ,4100.00,2.86,Breakfast & Value Meals,Breakfast Menu
100,2025/01/28,Tue,South Korea,Deluxe Breakfast,6000.00,4.19,Breakfast & Value Meals,Breakfast Menu
101,2025/01/28,Tue,South Korea,Strawberry Jam,200.00,0.14,Breakfast & Value Meals,Breakfast Menu
102,2025/01/28,Tue,South Korea,Add Hot Cake Syrup ,400.00,0.28,Breakfast & Value Meals,Breakfast Menu
103,2025/01/28,Tue,South Korea,Add Hot Cake Butter ,300.00,0.21,Breakfast & Value Meals,Breakfast Menu
104,2025/01/28,Tue,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Snacks & Sides,Breakfast Menu
105,2025/01/28,Tue,South Korea,Shrimp Snack Wrap,3300.00,2.30,Snacks & Sides,Breakfast Menu
106,2025/01/28,Tue,South Korea,Shanghai chicken snack wrap,4000.00,2.79,Snacks & Sides,Breakfast Menu
107,2025/01/28,Tue,South Korea,Coleslaw,2700.00,1.88,Snacks & Sides,Breakfast Menu
108,2025/01/28,Tue,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.70,Snacks & Sides,Breakfast Menu
109,2025/01/28,Tue,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.51,Snacks & Sides,Breakfast Menu
110,2025/01/28,Tue,South Korea,Hash Brown,2300.00,1.61,Snacks & Sides,Breakfast Menu
111,2025/01/28,Tue,South Korea,Coca-Cola,2600.00,1.81,Beverages,Breakfast Menu
112,2025/01/28,Tue,South Korea,Coca-Cola Zero,2600.00,1.81,Beverages,Breakfast Menu
113,2025/01/28,Tue,South Korea,Sprite,2600.00,1.81,Beverages,Breakfast Menu
114,2025/01/28,Tue,South Korea,Fanta,2600.00,1.81,Beverages,Breakfast Menu
115,2025/01/28,Tue,South Korea,Vanilla Latte,4500.00,3.14,Beverages,Breakfast Menu
116,2025/01/28,Tue,South Korea,Café Latte,4000.00,2.79,Beverages,Breakfast Menu
117,2025/01/28,Tue,South Korea,Cappuccino,4000.00,2.79,Beverages,Breakfast Menu
118,2025/01/28,Tue,South Korea,Americano,3300.00,2.30,Beverages,Breakfast Menu
119,2025/01/28,Tue,South Korea,Drip Coffee,2700.00,1.88,Beverages,Breakfast Menu
120,2025/01/28,Tue,South Korea,Iced Vanilla Latte,4500.00,3.14,Beverages,Breakfast Menu
121,2025/01/28,Tue,South Korea,Iced Café Latte (No Syrup),4000.00,2.79,Beverages,Breakfast Menu
122,2025/01/28,Tue,South Korea,Iced Americano (No Syrup),3300.00,2.30,Beverages,Breakfast Menu
123,2025/01/28,Tue,South Korea,Iced Drip Coffee (No Syrup),2700.00,1.88,Beverages,Breakfast Menu
124,2025/01/28,Tue,South Korea,Decaffeine Vanilla Latte,4700.00,3.28,Beverages,Breakfast Menu
125,2025/01/28,Tue,South Korea,Decaffeine Café Latte,4200.00,2.93,Beverages,Breakfast Menu
126,2025/01/28,Tue,South Korea,Decaffeine Cappuccino,4200.00,2.93,Beverages,Breakfast Menu
127,2025/01/28,Tue,South Korea,Decaffeine Americano,3500.00,2.44,Beverages,Breakfast Menu
128,2025/01/28,Tue,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.28,Beverages,Breakfast Menu
129,2025/01/28,Tue,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,2.93,Beverages,Breakfast Menu
130,2025/01/28,Tue,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.44,Beverages,Breakfast Menu
131,2025/01/28,Tue,South Korea,Vanilla Shake,3500.00,2.44,Beverages,Breakfast Menu
132,2025/01/28,Tue,South Korea,Strawberry Shake,3500.00,2.44,Beverages,Breakfast Menu
133,2025/01/28,Tue,South Korea,Chocolate Shake,3500.00,2.44,Beverages,Breakfast Menu
134,2025/01/28,Tue,South Korea,Mineral Water,2000.00,1.40,Beverages,Breakfast Menu
135,2025/01/28,Tue,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Desserts,Breakfast Menu
136,2025/01/28,Tue,South Korea,Oreo McFlurry,4300.00,3.00,Desserts,Breakfast Menu
137,2025/01/28,Tue,South Korea,Very Strawberry McFlurry,4300.00,3.00,Desserts,Breakfast Menu
138,2025/01/28,Tue,South Korea,Vanilla Shake,3500.00,2.44,Desserts,Breakfast Menu
139,2025/01/28,Tue,South Korea,Strawberry Shake,3500.00,2.44,Desserts,Breakfast Menu
140,2025/01/28,Tue,South Korea,Chocolate Shake,3500.00,2.44,Desserts,Breakfast Menu
141,2025/01/28,Tue,South Korea,Egg McMuffin,5500.00,3.84,Happy Meal®,Breakfast Menu
142,2025/01/28,Tue,South Korea,Bacon Egg McMuffin,5500.00,3.84,Happy Meal®,Breakfast Menu
143,2025/01/28,Tue,South Korea,Sausage Egg McMuffin,5500.00,3.84,Happy Meal®,Breakfast Menu
144,2025/01/28,Tue,South Korea,Hot Cakes 2pc,5500.00,3.84,Happy Meal®,Breakfast Menu
