,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2025/05/05,Mon,South Korea,Bacon Tomato Deluxe Guacamole Double,11200.00,8.01,Specials,Regular Menu
2,2025/05/05,Mon,South Korea,Bacon Tomato Deluxe Guacamole Single,10100.00,7.22,Specials,Regular Menu
3,2025/05/05,Mon,South Korea,A Minecraft Movie Meal,7800.00,5.58,Specials,Regular Menu
4,2025/05/05,Mon,South Korea,Double 1955® Burger,12800.00,9.15,Specials,Regular Menu
5,2025/05/05,Mon,South Korea,Double McSpicy® Shanghai Burger,12200.00,8.72,Specials,Regular Menu
6,2025/05/05,Mon,South Korea,Double Quarter Pounder® with Cheese,10600.00,7.58,Specials,Regular Menu
7,2025/05/05,Mon,South Korea,Tomato Cheese Beef Burger,6900.00,4.93,Specials,Regular Menu
8,2025/05/05,Mon,South Korea,Quarter Pounder® with Cheese,8900.00,6.36,Specials,Regular Menu
9,2025/05/05,Mon,South Korea,McCrispy™ Deluxe Burger,9400.00,6.72,Specials,Regular Menu
10,2025/05/05,Mon,South Korea,McCrispy™ Classic Burger,8700.00,6.22,Specials,Regular Menu
11,2025/05/05,Mon,South Korea,Big Mac®,8700.00,6.22,Specials,Regular Menu
12,2025/05/05,Mon,South Korea,1955 Snack Wrap,3800.00,2.72,Specials,Regular Menu
13,2025/05/05,Mon,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.29,Specials,Regular Menu
14,2025/05/05,Mon,South Korea,Mango Peach Iced Tea,4100.00,2.93,Specials,Regular Menu
15,2025/05/05,Mon,South Korea,Peach Iced Tea,3600.00,2.57,Specials,Regular Menu
16,2025/05/05,Mon,South Korea,Vanilla Latte,4500.00,3.22,Specials,Regular Menu
17,2025/05/05,Mon,South Korea,Bacon Egg McGriddles,7000.00,5.00,Specials,Breakfast Menu
18,2025/05/05,Mon,South Korea,Sausage Egg McGriddles,7300.00,5.22,Specials,Breakfast Menu
19,2025/05/05,Mon,South Korea,Sausage & Egg McMuffin,6200.00,4.43,Specials,Breakfast Menu
20,2025/05/05,Mon,South Korea,Bacon & Egg McMuffin,5900.00,4.22,Specials,Breakfast Menu
21,2025/05/05,Mon,South Korea,BLT Egg Muffin,7000.00,5.00,Specials,Breakfast Menu
22,2025/05/05,Mon,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.29,Specials,Breakfast Menu
23,2025/05/05,Mon,South Korea,Mango Peach Iced Tea,4100.00,2.93,Specials,Breakfast Menu
24,2025/05/05,Mon,South Korea,Peach Iced Tea,3600.00,2.57,Specials,Breakfast Menu
25,2025/05/05,Mon,South Korea,Iced Americano (No Syrup),3300.00,2.36,Specials,Breakfast Menu
26,2025/05/05,Mon,South Korea,Vanilla Latte,4500.00,3.22,Specials,Breakfast Menu
27,2025/05/05,Mon,South Korea,Bacon Tomato Deluxe Guacamole Double,9100.00,6.50,Ala Carte & Value Meals,Regular Menu
