,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2025/04/25,Fri,South Korea,A Minecraft Movie Meal,7800.00,5.44,Specials,Regular Menu
2,2025/04/25,Fri,South Korea,Double 1955® Burger,12800.00,8.93,Specials,Regular Menu
3,2025/04/25,Fri,South Korea,Double McSpicy® Shanghai Burger,12200.00,8.51,Specials,Regular Menu
4,2025/04/25,Fri,South Korea,McSpicy® Shanghai Spicy Creamy Sauce Burger,10000.00,6.98,Specials,Regular Menu
5,2025/04/25,Fri,South Korea,Double Quarter Pounder® with Cheese,10600.00,7.40,Specials,Regular Menu
6,2025/04/25,Fri,South Korea,Tomato Cheese Beef Burger,6900.00,4.82,Specials,Regular Menu
7,2025/04/25,Fri,South Korea,Quarter Pounder® with Cheese,8900.00,6.21,Specials,Regular Menu
8,2025/04/25,Fri,South Korea,McCrispy™ Deluxe Burger,9400.00,6.56,Specials,Regular Menu
9,2025/04/25,Fri,South Korea,McCrispy™ Classic Burger,8700.00,6.07,Specials,Regular Menu
10,2025/04/25,Fri,South Korea,Big Mac®,8700.00,6.07,Specials,Regular Menu
11,2025/04/25,Fri,South Korea,1955 Snack Wrap,3800.00,2.65,Specials,Regular Menu
12,2025/04/25,Fri,South Korea,Sweet Potato Fries,3300.00,2.30,Specials,Regular Menu
13,2025/04/25,Fri,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Specials,Regular Menu
14,2025/04/25,Fri,South Korea,Mango Peach Iced Tea,4100.00,2.86,Specials,Regular Menu
15,2025/04/25,Fri,South Korea,Peach Iced Tea,3600.00,2.51,Specials,Regular Menu
16,2025/04/25,Fri,South Korea,Vanilla Latte,4500.00,3.14,Specials,Regular Menu
17,2025/04/25,Fri,South Korea,Spicy Creamy Sauce Chicken Cheese Muffin,7500.00,5.23,Specials,Breakfast Menu
18,2025/04/25,Fri,South Korea,Bacon Egg McGriddles,7000.00,4.89,Specials,Breakfast Menu
19,2025/04/25,Fri,South Korea,Sausage Egg McGriddles,7300.00,5.09,Specials,Breakfast Menu
20,2025/04/25,Fri,South Korea,Sausage & Egg McMuffin,6200.00,4.33,Specials,Breakfast Menu
21,2025/04/25,Fri,South Korea,Bacon & Egg McMuffin,5900.00,4.12,Specials,Breakfast Menu
22,2025/04/25,Fri,South Korea,BLT Egg Muffin,7000.00,4.89,Specials,Breakfast Menu
23,2025/04/25,Fri,South Korea,Bite Sized Choco Churros 3pcs,3200.00,2.23,Specials,Breakfast Menu
24,2025/04/25,Fri,South Korea,Mango Peach Iced Tea,4100.00,2.86,Specials,Breakfast Menu
25,2025/04/25,Fri,South Korea,Peach Iced Tea,3600.00,2.51,Specials,Breakfast Menu
26,2025/04/25,Fri,South Korea,Iced Americano (No Syrup),3300.00,2.30,Specials,Breakfast Menu
27,2025/04/25,Fri,South Korea,Vanilla Latte,4500.00,3.14,Specials,Breakfast Menu
28,2025/04/25,Fri,South Korea,A Minecraft Movie Meal,7800.00,5.44,Ala Carte & Value Meals,Regular Menu
29,2025/04/25,Fri,South Korea,Double 1955® Burger,10300.00,7.19,Ala Carte & Value Meals,Regular Menu
