,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/06/13,Fri,Taiwan,Double Angus Beef Sharing Meal,520.00,17.65,Promotion,Regular
2,2025/06/13,Fri,Taiwan,Spicy Double Angus Beef Burger Meal,216.00,7.33,Promotion,Regular
3,2025/06/13,Fri,Taiwan,Spicy Angus Beef Burger Meal,176.00,5.97,Promotion,Regular
4,2025/06/13,Fri,Taiwan,Peanut butter OREO McFlurry,69.00,2.34,Promotion,Regular
5,2025/06/13,Fri,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,275.00,9.34,Promotion,Regular
6,2025/06/13,Fri,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,368.00,12.49,Promotion,Regular
7,2025/06/13,Fri,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,20.40,Promotion,Regular
8,2025/06/13,Fri,Taiwan,Spicy McNugget (10) Meal,191.00,6.48,Promotion,Regular
9,2025/06/13,Fri,Taiwan,Spicy McNugget (6) Meal,150.00,5.09,Promotion,Regular
10,2025/06/13,Fri,Taiwan,Curly Fries,66.00,2.24,Promotion,Regular
11,2025/06/13,Fri,Taiwan,Breakfast  2 Burger Combo Meal,209.00,7.09,Promotion,Breakfast
12,2025/06/13,Fri,Taiwan,Spicy Grand Breakfast Meal,157.00,5.33,Promotion,Breakfast
13,2025/06/13,Fri,Taiwan,Spicy McNugget(10) Meal,152.00,5.16,Promotion,Breakfast
14,2025/06/13,Fri,Taiwan,Spicy McNugget(6) Meal,111.00,3.77,Promotion,Breakfast
15,2025/06/13,Fri,Taiwan,Peanut butter OREO McFlurry,69.00,2.34,Promotion,Breakfast
16,2025/06/13,Fri,Taiwan,Double Angus Beef Sharing Meal,520.00,17.65,Happy Sharing Meal,Regular
17,2025/06/13,Fri,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,275.00,9.34,Happy Sharing Meal,Regular
18,2025/06/13,Fri,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,368.00,12.49,Happy Sharing Meal,Regular
