,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/04/21,Mon,Taiwan,Spicy McNugget(10)  Meal,191.00,5.87,Promotion,Regular
2,2025/04/21,Mon,Taiwan,Spicy McNugget (6) Meal,150.00,4.61,Promotion,Regular
3,2025/04/21,Mon,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,275.00,8.45,Promotion,Regular
4,2025/04/21,Mon,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,368.00,11.31,Promotion,Regular
5,2025/04/21,Mon,Taiwan,Strawberry Yogurt Pie,51.00,1.57,Promotion,Regular
6,2025/04/21,Mon,Taiwan,Strawberry Sparkling Drink,44.00,1.35,Promotion,Regular
7,2025/04/21,Mon,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.47,Promotion,Regular
8,2025/04/21,Mon,Taiwan,2025 Dessert Card Set (3pcs),117.00,3.60,Promotion,Regular
9,2025/04/21,Mon,Taiwan,MDS 2025 Dessert Card Combo (9pcs),351.00,10.79,Promotion,Regular
10,2025/04/21,Mon,Taiwan,Spicy McNugget(10) Meal,152.00,4.67,Promotion,Breakfast
11,2025/04/21,Mon,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.42,Promotion,Breakfast
12,2025/04/21,Mon,Taiwan,Spicy McNugget(6) Meal,111.00,3.41,Promotion,Breakfast
13,2025/04/21,Mon,Taiwan,Spicy Grand Breakfast Meal,157.00,4.83,Promotion,Breakfast
14,2025/04/21,Mon,Taiwan,Strawberry Yogurt Pie,51.00,1.57,Promotion,Breakfast
15,2025/04/21,Mon,Taiwan,McFlurry-Strawberry Crunchy Cocoa,69.00,2.12,Promotion,Breakfast
16,2025/04/21,Mon,Taiwan,Strawberry Sparkling Drink,44.00,1.35,Promotion,Breakfast
17,2025/04/21,Mon,Taiwan,2025 Dessert Card Set (3pcs),117.00,3.60,Promotion,Breakfast
18,2025/04/21,Mon,Taiwan,MDS 2025 Dessert Card Combo (9pcs),351.00,10.79,Promotion,Breakfast
19,2025/04/21,Mon,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,275.00,8.45,Happy Sharing Meal,Regular
20,2025/04/21,Mon,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,368.00,11.31,Happy Sharing Meal,Regular
21,2025/04/21,Mon,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.47,Happy Sharing Meal,Regular
22,2025/04/21,Mon,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.47,Happy Sharing Meal,Regular
23,2025/04/21,Mon,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,15.61,Happy Sharing Meal,Regular
24,2025/04/21,Mon,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,11.31,Happy Sharing Meal,Regular
25,2025/04/21,Mon,Taiwan,2 Burger Combo Meal,319.00,9.80,Happy Sharing Meal,Regular
26,2025/04/21,Mon,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.80,Happy Sharing Meal,Regular
27,2025/04/21,Mon,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,8.45,Happy Sharing Meal,Regular
28,2025/04/21,Mon,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.15,Signature,Regular
29,2025/04/21,Mon,Taiwan,Parmesan Angus Beef Burger,130.00,4.00,Signature,Regular
30,2025/04/21,Mon,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.00,Signature,Regular
31,2025/04/21,Mon,Taiwan,BLT Angus Beef Burger,125.00,3.84,Signature,Regular
32,2025/04/21,Mon,Taiwan,BLT Grilled Chicken Burger,125.00,3.84,Signature,Regular
33,2025/04/21,Mon,Taiwan,Mushroom Angus Beef Burger,135.00,4.15,Signature,Regular
34,2025/04/21,Mon,Taiwan,Quinoa Salad,112.00,3.44,Signature,Regular
35,2025/04/21,Mon,Taiwan,Quinoa Salad w/Fish,142.00,4.36,Signature,Regular
36,2025/04/21,Mon,Taiwan,Quinoa Salad w/Grilled Chicken,142.00,4.36,Signature,Regular
37,2025/04/21,Mon,Taiwan,Quinoa Salad w/Spicy Fried Chicken,142.00,4.36,Signature,Regular
