,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/05/02,Fri,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,16.21,Promotion,Regular
2,2025/05/02,Fri,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,16.59,Promotion,Regular
3,2025/05/02,Fri,Taiwan,Korean Sweet and Spicy Chicken Meal,210.00,6.55,Promotion,Regular
4,2025/05/02,Fri,Taiwan,Korean Sweet and Spicy Fried Chicken Meal (2pcs) (Drumsticks &thighs are distributed randomly),221.00,6.89,Promotion,Regular
5,2025/05/02,Fri,Taiwan,Hot Select Brew Americano,75.00,2.34,Promotion,Regular
6,2025/05/02,Fri,Taiwan,Iced Select Brew Americano,75.00,2.34,Promotion,Regular
7,2025/05/02,Fri,Taiwan,Hot Select Brew Latte,88.00,2.74,Promotion,Regular
8,2025/05/02,Fri,Taiwan,Iced Select Brew Latte,88.00,2.74,Promotion,Regular
9,2025/05/02,Fri,Taiwan,Sausage McGriddles Meal,113.00,3.52,Promotion,Breakfast
10,2025/05/02,Fri,Taiwan,Sausage McGriddles with Egg Meal,123.00,3.84,Promotion,Breakfast
11,2025/05/02,Fri,Taiwan,Egg McGriddles Meal,115.00,3.59,Promotion,Breakfast
12,2025/05/02,Fri,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.52,Promotion,Breakfast
13,2025/05/02,Fri,Taiwan,Hot Select Brew Americano,75.00,2.34,Promotion,Breakfast
14,2025/05/02,Fri,Taiwan,Iced Select Brew Americano,75.00,2.34,Promotion,Breakfast
15,2025/05/02,Fri,Taiwan,Hot Select Brew Latte,88.00,2.74,Promotion,Breakfast
16,2025/05/02,Fri,Taiwan,Iced Select Brew Latte,88.00,2.74,Promotion,Breakfast
17,2025/05/02,Fri,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,16.21,Happy Sharing Meal,Regular
18,2025/05/02,Fri,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,16.59,Happy Sharing Meal,Regular
19,2025/05/02,Fri,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.74,Happy Sharing Meal,Regular
20,2025/05/02,Fri,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,15.84,Happy Sharing Meal,Regular
21,2025/05/02,Fri,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,11.47,Happy Sharing Meal,Regular
22,2025/05/02,Fri,Taiwan,2 Burger Combo Meal,319.00,9.95,Happy Sharing Meal,Regular
23,2025/05/02,Fri,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.95,Happy Sharing Meal,Regular
24,2025/05/02,Fri,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,8.57,Happy Sharing Meal,Regular
25,2025/05/02,Fri,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.21,Signature,Regular
26,2025/05/02,Fri,Taiwan,Parmesan Angus Beef Burger,130.00,4.05,Signature,Regular
27,2025/05/02,Fri,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.05,Signature,Regular
28,2025/05/02,Fri,Taiwan,BLT Angus Beef Burger,125.00,3.90,Signature,Regular
29,2025/05/02,Fri,Taiwan,BLT Grilled Chicken Burger,125.00,3.90,Signature,Regular
