,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/05/06,Tue,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,17.84,Promotion,Regular
2,2025/05/06,Tue,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,18.25,Promotion,Regular
3,2025/05/06,Tue,Taiwan,Korean Sweet and Spicy Chicken Meal,210.00,7.20,Promotion,Regular
4,2025/05/06,Tue,Taiwan,Korean Sweet and Spicy Fried Chicken Meal (2pcs) (Drumsticks &thighs are distributed randomly),221.00,7.58,Promotion,Regular
5,2025/05/06,Tue,Taiwan,Hot Select Brew Americano,75.00,2.57,Promotion,Regular
6,2025/05/06,Tue,Taiwan,Iced Select Brew Americano,75.00,2.57,Promotion,Regular
7,2025/05/06,Tue,Taiwan,Hot Select Brew Latte,88.00,3.02,Promotion,Regular
8,2025/05/06,Tue,Taiwan,Iced Select Brew Latte,88.00,3.02,Promotion,Regular
9,2025/05/06,Tue,Taiwan,Sausage McGriddles Meal,113.00,3.88,Promotion,Breakfast
10,2025/05/06,Tue,Taiwan,Sausage McGriddles with Egg Meal,123.00,4.22,Promotion,Breakfast
11,2025/05/06,Tue,Taiwan,Egg McGriddles Meal,115.00,3.94,Promotion,Breakfast
12,2025/05/06,Tue,Taiwan,Breakfast  2 Burger Combo Meal,209.00,7.17,Promotion,Breakfast
13,2025/05/06,Tue,Taiwan,Hot Select Brew Americano,75.00,2.57,Promotion,Breakfast
14,2025/05/06,Tue,Taiwan,Iced Select Brew Americano,75.00,2.57,Promotion,Breakfast
15,2025/05/06,Tue,Taiwan,Hot Select Brew Latte,88.00,3.02,Promotion,Breakfast
16,2025/05/06,Tue,Taiwan,Iced Select Brew Latte,88.00,3.02,Promotion,Breakfast
17,2025/05/06,Tue,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,17.84,Happy Sharing Meal,Regular
18,2025/05/06,Tue,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,18.25,Happy Sharing Meal,Regular
19,2025/05/06,Tue,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,20.62,Happy Sharing Meal,Regular
20,2025/05/06,Tue,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,17.43,Happy Sharing Meal,Regular
21,2025/05/06,Tue,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,12.62,Happy Sharing Meal,Regular
22,2025/05/06,Tue,Taiwan,2 Burger Combo Meal,319.00,10.94,Happy Sharing Meal,Regular
23,2025/05/06,Tue,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,10.94,Happy Sharing Meal,Regular
24,2025/05/06,Tue,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,9.43,Happy Sharing Meal,Regular
25,2025/05/06,Tue,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.63,Signature,Regular
26,2025/05/06,Tue,Taiwan,Parmesan Angus Beef Burger,130.00,4.46,Signature,Regular
27,2025/05/06,Tue,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.46,Signature,Regular
28,2025/05/06,Tue,Taiwan,BLT Angus Beef Burger,125.00,4.29,Signature,Regular
29,2025/05/06,Tue,Taiwan,BLT Grilled Chicken Burger,125.00,4.29,Signature,Regular
30,2025/05/06,Tue,Taiwan,Mushroom Angus Beef Burger,135.00,4.63,Signature,Regular
31,2025/05/06,Tue,Taiwan,Quinoa Salad,112.00,3.84,Signature,Regular
32,2025/05/06,Tue,Taiwan,Quinoa Salad w/Fish,142.00,4.87,Signature,Regular
