,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/06/26,Thu,Taiwan,Spicy Chicken Sharing Combo Meal,473.00,16.11,Promotion,Regular
2,2025/06/26,Thu,Taiwan,Peanut butter OREO McFlurry,69.00,2.35,Promotion,Regular
3,2025/06/26,Thu,Taiwan,Breakfast  2 Burger Combo Meal,209.00,7.12,Promotion,Breakfast
4,2025/06/26,Thu,Taiwan,Peanut butter OREO McFlurry,69.00,2.35,Promotion,Breakfast
5,2025/06/26,Thu,Taiwan,Spicy Chicken Sharing Combo Meal,473.00,16.11,Happy Sharing Meal,Regular
6,2025/06/26,Thu,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,20.48,Happy Sharing Meal,Regular
7,2025/06/26,Thu,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,17.31,Happy Sharing Meal,Regular
8,2025/06/26,Thu,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,12.54,Happy Sharing Meal,Regular
9,2025/06/26,Thu,Taiwan,2 Burger Combo Meal,319.00,10.87,Happy Sharing Meal,Regular
10,2025/06/26,Thu,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,10.87,Happy Sharing Meal,Regular
11,2025/06/26,Thu,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,9.37,Happy Sharing Meal,Regular
12,2025/06/26,Thu,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.60,Signature,Regular
13,2025/06/26,Thu,Taiwan,Parmesan Angus Beef Burger,130.00,4.43,Signature,Regular
14,2025/06/26,Thu,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.43,Signature,Regular
15,2025/06/26,Thu,Taiwan,BLT Angus Beef Burger,125.00,4.26,Signature,Regular
16,2025/06/26,Thu,Taiwan,BLT Grilled Chicken Burger,125.00,4.26,Signature,Regular
