,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.35,New Promotions
2,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger Set,184.00,5.19,New Promotions
3,2023/09/06,Wed,Thailand,Shrimp FOF combo set,319.00,8.99,New Promotions
4,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.76,New Promotions
5,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.93,New Promotions
6,2023/09/06,Wed,Thailand,Shrimp Cocktail Combo Set,319.00,8.99,New Promotions
7,2023/09/06,Wed,Thailand,McFried Chicken Max Family Set,419.00,11.81,New Promotions
8,2023/09/06,Wed,Thailand,Samurai Pork Burger Duo Set,289.00,8.15,New Promotions
9,2023/09/06,Wed,Thailand,Truffle Beef Burger A-la-carte,175.00,4.93,New Promotions
10,2023/09/06,Wed,Thailand,Truffle Beef Burger Set,240.00,6.76,New Promotions
11,2023/09/06,Wed,Thailand,Truffle Pork Burger A-la-carte,175.00,4.93,New Promotions
12,2023/09/06,Wed,Thailand,Truffle Pork Burger Set,240.00,6.76,New Promotions
13,2023/09/06,Wed,Thailand,Matcha McFlurry,59.00,1.66,New Promotions
14,2023/09/06,Wed,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.20,New Promotions
15,2023/09/06,Wed,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.17,New Promotions
16,2023/09/06,Wed,Thailand,New Sharing Box Set,119.00,3.35,New Promotions
17,2023/09/06,Wed,Thailand,Jud Tem Triple Beef Cheeseburger,269.00,7.58,New Promotions
18,2023/09/06,Wed,Thailand,Cheesy Ham Pie,39.00,1.10,New Promotions
19,2023/09/06,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.48,New Promotions
20,2023/09/06,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.79,New Promotions
21,2023/09/06,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.79,New Promotions
22,2023/09/06,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.48,New Promotions
23,2023/09/06,Wed,Thailand,Burger Set 3 Free 1,315.00,8.88,New Promotions
24,2023/09/06,Wed,Thailand,Samurai & Filet Set,289.00,8.15,New Promotions
25,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.76,Exclusive Only McDelivery
26,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.93,Exclusive Only McDelivery
27,2023/09/06,Wed,Thailand,Shrimp Cocktail Combo Set,319.00,8.99,Exclusive Only McDelivery
28,2023/09/06,Wed,Thailand,Samurai Pork Burger Duo Set,289.00,8.15,Exclusive Only McDelivery
29,2023/09/06,Wed,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.20,Exclusive Only McDelivery
30,2023/09/06,Wed,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.17,Exclusive Only McDelivery
31,2023/09/06,Wed,Thailand,Jud Tem Triple Beef Cheeseburger,269.00,7.58,Exclusive Only McDelivery
32,2023/09/06,Wed,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.48,Exclusive Only McDelivery
33,2023/09/06,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.48,Exclusive Only McDelivery
34,2023/09/06,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.79,Exclusive Only McDelivery
35,2023/09/06,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.79,Exclusive Only McDelivery
36,2023/09/06,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.48,Exclusive Only McDelivery
37,2023/09/06,Wed,Thailand,Burger Set 3 Free 1,315.00,8.88,Exclusive Only McDelivery
38,2023/09/06,Wed,Thailand,Samurai & Filet Set,289.00,8.15,Exclusive Only McDelivery
39,2023/09/06,Wed,Thailand,Fries Party Combo,149.00,4.20,Exclusive Only McDelivery
40,2023/09/06,Wed,Thailand,Cheesy Chicken,65.00,1.83,Exclusive Only McDelivery
41,2023/09/06,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.27,Breakfast
42,2023/09/06,Wed,Thailand,5 pcs. McPatongko Set,69.00,1.94,Breakfast
43,2023/09/06,Wed,Thailand,Condensed Milk Dip,12.00,0.34,Breakfast
44,2023/09/06,Wed,Thailand,Hot Americano 8 oz.,65.00,1.83,Breakfast
45,2023/09/06,Wed,Thailand,Hot Latte 8 oz.,65.00,1.83,Breakfast
46,2023/09/06,Wed,Thailand,Iced Cappuccino 12 oz.,75.00,2.11,Breakfast
47,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.35,Burgers
48,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger Set,184.00,5.19,Burgers
49,2023/09/06,Wed,Thailand,Shrimp FOF combo set,319.00,8.99,Burgers
50,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.76,Burgers
51,2023/09/06,Wed,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.93,Burgers
52,2023/09/06,Wed,Thailand,Shrimp Cocktail Combo Set,319.00,8.99,Burgers
53,2023/09/06,Wed,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.37,Burgers
54,2023/09/06,Wed,Thailand,Quarter Pounder with Cheese Set,230.00,6.48,Burgers
55,2023/09/06,Wed,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,6.06,Burgers
56,2023/09/06,Wed,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.17,Burgers
57,2023/09/06,Wed,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,175.00,4.93,Burgers
58,2023/09/06,Wed,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.05,Burgers
59,2023/09/06,Wed,Thailand,Truffle Beef Burger A-la-carte,175.00,4.93,Burgers
60,2023/09/06,Wed,Thailand,Truffle Beef Burger Set,240.00,6.76,Burgers
61,2023/09/06,Wed,Thailand,Truffle Pork Burger A-la-carte,175.00,4.93,Burgers
62,2023/09/06,Wed,Thailand,Truffle Pork Burger Set,240.00,6.76,Burgers
63,2023/09/06,Wed,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,175.00,4.93,Burgers
64,2023/09/06,Wed,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.05,Burgers
65,2023/09/06,Wed,Thailand,Double Cheeseburger (Beef) A-la-carte,135.00,3.80,Burgers
66,2023/09/06,Wed,Thailand,Double Cheeseburger (Beef) Set,210.00,5.92,Burgers
67,2023/09/06,Wed,Thailand,Cheeseburger (Beef) A-la-carte,85.00,2.40,Burgers
68,2023/09/06,Wed,Thailand,Cheeseburger (Beef) Set,160.00,4.51,Burgers
69,2023/09/06,Wed,Thailand,Big Mac (Beef) A-la-carte,145.00,4.09,Burgers
70,2023/09/06,Wed,Thailand,Big Mac (Beef) Set,235.00,6.62,Burgers
71,2023/09/06,Wed,Thailand,Double Big Mac (Beef) A-la-carte,195.00,5.50,Burgers
72,2023/09/06,Wed,Thailand,Double Big Mac (Beef) Set,285.00,8.03,Burgers
73,2023/09/06,Wed,Thailand,Filet-O-Fish (Fish) A-la-carte,105.00,2.96,Burgers
74,2023/09/06,Wed,Thailand,Filet-O-Fish (Fish) Set,180.00,5.07,Burgers
75,2023/09/06,Wed,Thailand,Double Filet-O-Fish (Fish) A-la-carte,145.00,4.09,Burgers
76,2023/09/06,Wed,Thailand,Double Filet-O-Fish (Fish) Set,220.00,6.20,Burgers
77,2023/09/06,Wed,Thailand,Samurai Pork Burger (Pork) A-la-carte,105.00,2.96,Burgers
78,2023/09/06,Wed,Thailand,Samurai Pork Burger (Pork) Set,180.00,5.07,Burgers
79,2023/09/06,Wed,Thailand,McChicken (Chicken) Bigger than ever 50% A-la-carte,105.00,2.96,Burgers
80,2023/09/06,Wed,Thailand,McChicken (Chicken) Bigger than ever 50% Set,180.00,5.07,Burgers
81,2023/09/06,Wed,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.35,Burgers
82,2023/09/06,Wed,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.47,Burgers
83,2023/09/06,Wed,Thailand,Pepper Chicken Burger (Chicken),49.00,1.38,Burgers
84,2023/09/06,Wed,Thailand,Hamburger (Beef),49.00,1.38,Burgers
85,2023/09/06,Wed,Thailand,Pork Burger (Pork),49.00,1.38,Burgers
86,2023/09/06,Wed,Thailand,McFried Chicken,89.00,2.51,McFried Chicken & Rice
87,2023/09/06,Wed,Thailand,McFried Chicken Super Max Set,319.00,8.99,McFried Chicken & Rice
88,2023/09/06,Wed,Thailand,Chicken Bites,59.00,1.66,McFried Chicken & Rice
89,2023/09/06,Wed,Thailand,Party Snack Set 2 (New),219.00,6.17,McFried Chicken & Rice
90,2023/09/06,Wed,Thailand,Snack Party Set 2,219.00,6.17,McFried Chicken & Rice
91,2023/09/06,Wed,Thailand,McFried Chicken Max Set,219.00,6.17,McFried Chicken & Rice
92,2023/09/06,Wed,Thailand,McFried Chicken Max Family Set,419.00,11.81,McFried Chicken & Rice
93,2023/09/06,Wed,Thailand,New Sharing Box Set,119.00,3.35,McFried Chicken & Rice
94,2023/09/06,Wed,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.27,McFried Chicken & Rice
95,2023/09/06,Wed,Thailand,McFried Chicken Super Value Set,109.00,3.07,McFried Chicken & Rice
96,2023/09/06,Wed,Thailand,McFried Chicken Set,165.00,4.65,McFried Chicken & Rice
97,2023/09/06,Wed,Thailand,McFried Chicken Value Set,149.00,4.20,McFried Chicken & Rice
98,2023/09/06,Wed,Thailand,3 pc. Chic Stick (Chicken),72.00,2.03,McFried Chicken & Rice
99,2023/09/06,Wed,Thailand,French Fries,85.00,2.40,Snack & Desserts
100,2023/09/06,Wed,Thailand,6 pc. McNuggets (Chicken) A-la-carte,105.00,2.96,Snack & Desserts
101,2023/09/06,Wed,Thailand,6 pc. McNuggets (Chicken) Set,180.00,5.07,Snack & Desserts
102,2023/09/06,Wed,Thailand,10 pc. McNuggets (Chicken) A-la-carte,155.00,4.37,Snack & Desserts
103,2023/09/06,Wed,Thailand,10 pc. McNuggets (Chicken) Set,230.00,6.48,Snack & Desserts
104,2023/09/06,Wed,Thailand,Cheese Stick,75.00,2.11,Snack & Desserts
