,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/10/13,Fri,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.22,New Promotions
2,2023/10/13,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.37,New Promotions
3,2023/10/13,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.72,New Promotions
4,2023/10/13,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.72,New Promotions
5,2023/10/13,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.37,New Promotions
6,2023/10/13,Fri,Thailand,Samurai & Filet Set,289.00,7.94,New Promotions
7,2023/10/13,Fri,Thailand,99 Cheeseburger Set,99.00,2.72,New Promotions
8,2023/10/13,Fri,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.17,New Promotions
9,2023/10/13,Fri,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.12,New Promotions
10,2023/10/13,Fri,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.55,New Promotions
11,2023/10/13,Fri,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.39,New Promotions
12,2023/10/13,Fri,Thailand,McNuggets Combo Set 12 pcs,185.00,5.08,New Promotions
13,2023/10/13,Fri,Thailand,McFlurry made with KITKAT,59.00,1.62,New Promotions
14,2023/10/13,Fri,Thailand,Chocolate Pie made with KITKAT,45.00,1.24,New Promotions
15,2023/10/13,Fri,Thailand,McFried Chicken Max Family Set,419.00,11.51,New Promotions
16,2023/10/13,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,4.81,New Promotions
17,2023/10/13,Fri,Thailand,Truffle Beef Burger Set,240.00,6.60,New Promotions
18,2023/10/13,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,4.81,New Promotions
19,2023/10/13,Fri,Thailand,Truffle Pork Burger Set,240.00,6.60,New Promotions
20,2023/10/13,Fri,Thailand,New Sharing Box Set,119.00,3.27,New Promotions
21,2023/10/13,Fri,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.27,New Promotions
22,2023/10/13,Fri,Thailand,Shrimp Cocktail Burger Set,184.00,5.06,New Promotions
23,2023/10/13,Fri,Thailand,Shrimp FOF combo set,319.00,8.77,New Promotions
24,2023/10/13,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.64,New Promotions
25,2023/10/13,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.76,New Promotions
26,2023/10/13,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.77,New Promotions
27,2023/10/13,Fri,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.37,Exclusive Only McDelivery
28,2023/10/13,Fri,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.22,Exclusive Only McDelivery
29,2023/10/13,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.37,Exclusive Only McDelivery
30,2023/10/13,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.72,Exclusive Only McDelivery
31,2023/10/13,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.72,Exclusive Only McDelivery
32,2023/10/13,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.37,Exclusive Only McDelivery
33,2023/10/13,Fri,Thailand,Samurai & Filet Set,289.00,7.94,Exclusive Only McDelivery
34,2023/10/13,Fri,Thailand,99 Cheeseburger Set,99.00,2.72,Exclusive Only McDelivery
35,2023/10/13,Fri,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.17,Exclusive Only McDelivery
36,2023/10/13,Fri,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.12,Exclusive Only McDelivery
