,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2023/05/01,Mon,Thailand,McFried Chicken,89.00,2.61,New Promotions,Regular
2,2023/05/01,Mon,Thailand,Cheesy Combo Mix Set,319.00,9.35,New Promotions,Regular
3,2023/05/01,Mon,Thailand,Pink Blossom Tumbler,499.00,14.63,New Promotions,Regular
4,2023/05/01,Mon,Thailand,McFried Chicken Sook Songkran Set 1,319.00,9.35,New Promotions,Regular
5,2023/05/01,Mon,Thailand,Chicken Bites,59.00,1.73,New Promotions,Regular
6,2023/05/01,Mon,Thailand,Sharing Box Set (New),119.00,3.49,New Promotions,Regular
7,2023/05/01,Mon,Thailand,Party Snack Set 2 (New),219.00,6.42,New Promotions,Regular
8,2023/05/01,Mon,Thailand,3-Color Bualoy Sundae,45.00,1.32,New Promotions,Regular
9,2023/05/01,Mon,Thailand,Taro Coconut Pie,39.00,1.14,New Promotions,Regular
10,2023/05/01,Mon,Thailand,3-Color Bualoy A-La-Mode (Taro Coconut Pie),69.00,2.02,New Promotions,Regular
11,2023/05/01,Mon,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),65.00,1.91,New Promotions,Regular
12,2023/05/01,Mon,Thailand,BFF Samurai & Filet-O-Fish,159.00,4.66,New Promotions,Regular
13,2023/05/01,Mon,Thailand,BFF Cheeseburger & Filet-O-Fish,159.00,4.66,New Promotions,Regular
14,2023/05/01,Mon,Thailand,BFF Samurai &McChicken,159.00,4.66,New Promotions,Regular
15,2023/05/01,Mon,Thailand,Purple Bloom Tumbler,499.00,14.63,New Promotions,Regular
16,2023/05/01,Mon,Thailand,McFried Chicken Sook Songkran Set 2,419.00,12.28,New Promotions,Regular
17,2023/05/01,Mon,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.32,New Promotions,Regular
18,2023/05/01,Mon,Thailand,McFried Chicken Super Value Set,109.00,3.19,New Promotions,Regular
19,2023/05/01,Mon,Thailand,McFried Chicken Value Set,149.00,4.37,New Promotions,Regular
20,2023/05/01,Mon,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.61,New Promotions,Regular
