,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/07/13,Thu,Thailand,McFried Chicken,89.00,2.57,New Promotions
2,2023/07/13,Thu,Thailand,McFried Chicken Super Max Set,319.00,9.20,New Promotions
3,2023/07/13,Thu,Thailand,Chicken Bites,59.00,1.70,New Promotions
4,2023/07/13,Thu,Thailand,Sharing Box Set (New),119.00,3.43,New Promotions
5,2023/07/13,Thu,Thailand,Party Snack Set 2 (New),219.00,6.32,New Promotions
6,2023/07/13,Thu,Thailand,McNuggets 12pcs with Cajun & Sweet Chili A-la-carte,129.00,3.72,New Promotions
7,2023/07/13,Thu,Thailand,McNuggets 12pcs with Cajun & Sweet Chili Set,204.00,5.89,New Promotions
8,2023/07/13,Thu,Thailand,Cheesy Ham Pie,39.00,1.13,New Promotions
9,2023/07/13,Thu,Thailand,Special set 1,219.00,6.32,New Promotions
10,2023/07/13,Thu,Thailand,Special set 2,319.00,9.20,New Promotions
11,2023/07/13,Thu,Thailand,Special set 3,419.00,12.09,New Promotions
12,2023/07/13,Thu,Thailand,99 Cheeseburger Set,99.00,2.86,New Promotions
13,2023/07/13,Thu,Thailand,Matcha McFlurry,59.00,1.70,New Promotions
14,2023/07/13,Thu,Thailand,Curly Fries,99.00,2.86,New Promotions
15,2023/07/13,Thu,Thailand,McFried Chicken Max Family Set,419.00,12.09,New Promotions
16,2023/07/13,Thu,Thailand,Curly Fries Party Size,179.00,5.16,New Promotions
17,2023/07/13,Thu,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.30,New Promotions
18,2023/07/13,Thu,Thailand,McFried Chicken Super Value Set,109.00,3.14,New Promotions
19,2023/07/13,Thu,Thailand,McFried Chicken Value Set,149.00,4.30,New Promotions
20,2023/07/13,Thu,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.59,New Promotions
21,2023/07/13,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.59,Exclusive Only McDelivery
22,2023/07/13,Thu,Thailand,45% Samurai & Filet Set,279.00,8.05,Exclusive Only McDelivery
23,2023/07/13,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.59,Exclusive Only McDelivery
24,2023/07/13,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.86,Exclusive Only McDelivery
25,2023/07/13,Thu,Thailand,Pepper Chiken Burger Set & Corn Pie,99.00,2.86,Exclusive Only McDelivery
26,2023/07/13,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.59,Exclusive Only McDelivery
27,2023/07/13,Thu,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.30,Breakfast
28,2023/07/13,Thu,Thailand,5 pcs. McPatongko Set,69.00,1.99,Breakfast
29,2023/07/13,Thu,Thailand,Hot Americano 8 oz.,45.00,1.30,Breakfast
30,2023/07/13,Thu,Thailand,Hot Latte 8 oz.,65.00,1.88,Breakfast
31,2023/07/13,Thu,Thailand,Hot Cappuccino 8 oz.,65.00,1.88,Breakfast
32,2023/07/13,Thu,Thailand,Iced Latte 12 oz.,75.00,2.16,Breakfast
33,2023/07/13,Thu,Thailand,Iced Cappuccino 12 oz.,75.00,2.16,Breakfast
34,2023/07/13,Thu,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
35,2023/07/13,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.59,Burgers
36,2023/07/13,Thu,Thailand,45% Samurai & Filet Set,279.00,8.05,Burgers
37,2023/07/13,Thu,Thailand,Special set 1,219.00,6.32,Burgers
38,2023/07/13,Thu,Thailand,99 Cheeseburger Set,99.00,2.86,Burgers
39,2023/07/13,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.59,Burgers
40,2023/07/13,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.86,Burgers
41,2023/07/13,Thu,Thailand,Pepper Chiken Burger Set & Corn Pie,99.00,2.86,Burgers
42,2023/07/13,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.47,Burgers
43,2023/07/13,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.64,Burgers
44,2023/07/13,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,6.20,Burgers
45,2023/07/13,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.37,Burgers
