,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2023/01/06,Fri,Thailand,Crisper Fries Party Size,169.00,4.96,New Promotions,Regular
2,2023/01/06,Fri,Thailand,Special Price 4 Pies,99.00,2.90,New Promotions,Regular
3,2023/01/06,Fri,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.37,New Promotions,Regular
4,2023/01/06,Fri,Thailand,Quarter Pounder with Cheese (Set),224.00,6.57,New Promotions,Regular
5,2023/01/06,Fri,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,6.13,New Promotions,Regular
6,2023/01/06,Fri,Thailand,Double Quarter Pounder with Cheese (Set),284.00,8.33,New Promotions,Regular
7,2023/01/06,Fri,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.96,New Promotions,Regular
8,2023/01/06,Fri,Thailand,Quarter Pounder with Cheese Bacon (Set),244.00,7.16,New Promotions,Regular
9,2023/01/06,Fri,Thailand,Crisper Fries,89.00,2.61,New Promotions,Regular
10,2023/01/06,Fri,Thailand,Crisper Fries with Cheesy Dip and Coke,119.00,3.49,New Promotions,Regular
11,2023/01/06,Fri,Thailand,Fifa World Cup Sharing Box set 1,219.00,6.42,New Promotions,Regular
12,2023/01/06,Fri,Thailand,Fifa World Cub Sharing Box set 2,319.00,9.35,New Promotions,Regular
13,2023/01/06,Fri,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.61,New Promotions,Regular
14,2023/01/06,Fri,Thailand,Iced Lemon Tea,45.00,1.32,New Promotions,Regular
