,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/07/05,Wed,Thailand,McFried Chicken,89.00,2.55,New Promotions
2,2023/07/05,Wed,Thailand,McFried Chicken Super Max Set,319.00,9.14,New Promotions
3,2023/07/05,Wed,Thailand,Chicken Bites,59.00,1.69,New Promotions
4,2023/07/05,Wed,Thailand,Sharing Box Set (New),119.00,3.41,New Promotions
5,2023/07/05,Wed,Thailand,Party Snack Set 2 (New),219.00,6.28,New Promotions
6,2023/07/05,Wed,Thailand,McNuggets 12pcs with Cajun & Sweet Chili A-la-carte,129.00,3.70,New Promotions
7,2023/07/05,Wed,Thailand,McNuggets 12pcs with Cajun & Sweet Chili Set,204.00,5.85,New Promotions
8,2023/07/05,Wed,Thailand,Special set 1,219.00,6.28,New Promotions
9,2023/07/05,Wed,Thailand,Special set 2,319.00,9.14,New Promotions
10,2023/07/05,Wed,Thailand,Special set 3,419.00,12.01,New Promotions
11,2023/07/05,Wed,Thailand,99 Cheeseburger Set,99.00,2.84,New Promotions
12,2023/07/05,Wed,Thailand,Curly Fries,99.00,2.84,New Promotions
13,2023/07/05,Wed,Thailand,McFried Chicken Max Family Set,419.00,12.01,New Promotions
14,2023/07/05,Wed,Thailand,Curly Fries Party Size,179.00,5.13,New Promotions
15,2023/07/05,Wed,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.29,New Promotions
16,2023/07/05,Wed,Thailand,McFried Chicken Super Value Set,109.00,3.12,New Promotions
17,2023/07/05,Wed,Thailand,McFried Chicken Value Set,149.00,4.27,New Promotions
18,2023/07/05,Wed,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.58,New Promotions
19,2023/07/05,Wed,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.56,Exclusive Only McDelivery
20,2023/07/05,Wed,Thailand,45% Samurai & Filet Set,279.00,8.00,Exclusive Only McDelivery
21,2023/07/05,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.56,Exclusive Only McDelivery
22,2023/07/05,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.84,Exclusive Only McDelivery
23,2023/07/05,Wed,Thailand,Pepper Chiken Burger Set & Corn Pie,99.00,2.84,Exclusive Only McDelivery
24,2023/07/05,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.56,Exclusive Only McDelivery
25,2023/07/05,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.29,Breakfast
26,2023/07/05,Wed,Thailand,5 pcs. McPatongko Set,69.00,1.98,Breakfast
27,2023/07/05,Wed,Thailand,Hot Americano 8 oz.,45.00,1.29,Breakfast
28,2023/07/05,Wed,Thailand,Hot Latte 8 oz.,65.00,1.86,Breakfast
29,2023/07/05,Wed,Thailand,Hot Cappuccino 8 oz.,65.00,1.86,Breakfast
30,2023/07/05,Wed,Thailand,Iced Latte 12 oz.,75.00,2.15,Breakfast
31,2023/07/05,Wed,Thailand,Iced Cappuccino 12 oz.,75.00,2.15,Breakfast
32,2023/07/05,Wed,Thailand,Condensed Milk Dip,10.00,0.29,Breakfast
33,2023/07/05,Wed,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.56,Burgers
34,2023/07/05,Wed,Thailand,45% Samurai & Filet Set,279.00,8.00,Burgers
35,2023/07/05,Wed,Thailand,Special set 1,219.00,6.28,Burgers
36,2023/07/05,Wed,Thailand,99 Cheeseburger Set,99.00,2.84,Burgers
37,2023/07/05,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.56,Burgers
38,2023/07/05,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.84,Burgers
39,2023/07/05,Wed,Thailand,Pepper Chiken Burger Set & Corn Pie,99.00,2.84,Burgers
40,2023/07/05,Wed,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.44,Burgers
41,2023/07/05,Wed,Thailand,Quarter Pounder with Cheese Set,230.00,6.59,Burgers
42,2023/07/05,Wed,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,6.16,Burgers
43,2023/07/05,Wed,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.31,Burgers
44,2023/07/05,Wed,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,175.00,5.02,Burgers
45,2023/07/05,Wed,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.17,Burgers
46,2023/07/05,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.56,Burgers
47,2023/07/05,Wed,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,175.00,5.02,Burgers
48,2023/07/05,Wed,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.17,Burgers
49,2023/07/05,Wed,Thailand,Double Cheeseburger (Beef) A-la-carte,135.00,3.87,Burgers
50,2023/07/05,Wed,Thailand,Double Cheeseburger (Beef) Set,210.00,6.02,Burgers
51,2023/07/05,Wed,Thailand,Cheeseburger (Beef) A-la-carte,85.00,2.44,Burgers
52,2023/07/05,Wed,Thailand,Cheeseburger (Beef) Set,160.00,4.59,Burgers
53,2023/07/05,Wed,Thailand,Big Mac (Beef) A-la-carte,145.00,4.16,Burgers
54,2023/07/05,Wed,Thailand,Big Mac (Beef) Set,235.00,6.74,Burgers
55,2023/07/05,Wed,Thailand,Double Big Mac (Beef) A-la-carte,195.00,5.59,Burgers
