,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/08/08,Tue,Thailand,Truffle Beef Burger A-la-carte,175.00,5.02,New Promotions
2,2023/08/08,Tue,Thailand,Truffle Beef Burger Set,240.00,6.88,New Promotions
3,2023/08/08,Tue,Thailand,Truffle Pork Burger A-la-carte,175.00,5.02,New Promotions
4,2023/08/08,Tue,Thailand,Truffle Pork Burger Set,240.00,6.88,New Promotions
5,2023/08/08,Tue,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.27,New Promotions
6,2023/08/08,Tue,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.28,New Promotions
7,2023/08/08,Tue,Thailand,New Sharing Box Set,119.00,3.41,New Promotions
8,2023/08/08,Tue,Thailand,Mother's day special meal,199.00,5.71,New Promotions
9,2023/08/08,Tue,Thailand,McFried Chicken Love Mom Set,319.00,9.15,New Promotions
10,2023/08/08,Tue,Thailand,Curly Fries,99.00,2.84,New Promotions
11,2023/08/08,Tue,Thailand,Special set 1,219.00,6.28,New Promotions
12,2023/08/08,Tue,Thailand,Curly Fries Party Size,179.00,5.13,New Promotions
13,2023/08/08,Tue,Thailand,Special set 2,319.00,9.15,New Promotions
14,2023/08/08,Tue,Thailand,Special set 3,419.00,12.01,New Promotions
15,2023/08/08,Tue,Thailand,McFried Chicken Max Family Set,419.00,12.01,New Promotions
16,2023/08/08,Tue,Thailand,Line Man Special,249.00,7.14,New Promotions
17,2023/08/08,Tue,Thailand,Matcha McFlurry,59.00,1.69,New Promotions
18,2023/08/08,Tue,Thailand,99 Cheeseburger Set,99.00,2.84,New Promotions
19,2023/08/08,Tue,Thailand,Cheesy Ham Pie,39.00,1.12,New Promotions
20,2023/08/08,Tue,Thailand,Grab Special,249.00,7.14,New Promotions
21,2023/08/08,Tue,Thailand,Grab Special Set 2,299.00,8.57,New Promotions
22,2023/08/08,Tue,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.27,Exclusive Only McDelivery
23,2023/08/08,Tue,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.28,Exclusive Only McDelivery
24,2023/08/08,Tue,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.84,Exclusive Only McDelivery
25,2023/08/08,Tue,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.56,Exclusive Only McDelivery
26,2023/08/08,Tue,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.84,Exclusive Only McDelivery
27,2023/08/08,Tue,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.56,Exclusive Only McDelivery
28,2023/08/08,Tue,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.56,Exclusive Only McDelivery
29,2023/08/08,Tue,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),236.00,6.77,Exclusive Only McDelivery
30,2023/08/08,Tue,Thailand,Samurai & Filet Set,279.00,8.00,Exclusive Only McDelivery
31,2023/08/08,Tue,Thailand,Buy Samurai Burger Set (Pork) Free Pork Burger (Pork),189.00,5.42,Exclusive Only McDelivery
32,2023/08/08,Tue,Thailand,Im Koom Ju Jai Filet-O-Fish (Fish),209.00,5.99,Exclusive Only McDelivery
33,2023/08/08,Tue,Thailand,Grab Special,249.00,7.14,Exclusive Only McDelivery
34,2023/08/08,Tue,Thailand,Grab Special Set 2,299.00,8.57,Exclusive Only McDelivery
35,2023/08/08,Tue,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.29,Breakfast
36,2023/08/08,Tue,Thailand,5 pcs. McPatongko Set,69.00,1.98,Breakfast
37,2023/08/08,Tue,Thailand,Condensed Milk Dip,12.00,0.34,Breakfast
38,2023/08/08,Tue,Thailand,Hot Americano 8 oz.,45.00,1.29,Breakfast
39,2023/08/08,Tue,Thailand,Hot Latte 8 oz.,65.00,1.86,Breakfast
40,2023/08/08,Tue,Thailand,Hot Cappuccino 8 oz.,65.00,1.86,Breakfast
41,2023/08/08,Tue,Thailand,Iced Latte 12 oz.,75.00,2.15,Breakfast
42,2023/08/08,Tue,Thailand,Iced Cappuccino 12 oz.,75.00,2.15,Breakfast
43,2023/08/08,Tue,Thailand,Truffle Beef Burger A-la-carte,175.00,5.02,Burgers
44,2023/08/08,Tue,Thailand,Truffle Beef Burger Set,240.00,6.88,Burgers
45,2023/08/08,Tue,Thailand,Truffle Pork Burger A-la-carte,175.00,5.02,Burgers
46,2023/08/08,Tue,Thailand,Truffle Pork Burger Set,240.00,6.88,Burgers
47,2023/08/08,Tue,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.44,Burgers
48,2023/08/08,Tue,Thailand,Quarter Pounder with Cheese Set,230.00,6.60,Burgers
49,2023/08/08,Tue,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,6.17,Burgers
50,2023/08/08,Tue,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.32,Burgers
