,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/10/12,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.21,New Promotions
2,2023/10/12,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.36,New Promotions
3,2023/10/12,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.72,New Promotions
4,2023/10/12,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.72,New Promotions
5,2023/10/12,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.36,New Promotions
6,2023/10/12,Thu,Thailand,Samurai & Filet Set,289.00,7.93,New Promotions
7,2023/10/12,Thu,Thailand,99 Cheeseburger Set,99.00,2.72,New Promotions
8,2023/10/12,Thu,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.17,New Promotions
9,2023/10/12,Thu,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.11,New Promotions
10,2023/10/12,Thu,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.54,New Promotions
11,2023/10/12,Thu,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.38,New Promotions
12,2023/10/12,Thu,Thailand,McNuggets Combo Set 12 pcs,185.00,5.07,New Promotions
13,2023/10/12,Thu,Thailand,McFlurry made with KITKAT,59.00,1.62,New Promotions
14,2023/10/12,Thu,Thailand,Chocolate Pie made with KITKAT,45.00,1.23,New Promotions
15,2023/10/12,Thu,Thailand,McFried Chicken Max Family Set,419.00,11.49,New Promotions
16,2023/10/12,Thu,Thailand,Truffle Beef Burger A-la-carte,175.00,4.80,New Promotions
17,2023/10/12,Thu,Thailand,Truffle Beef Burger Set,240.00,6.58,New Promotions
18,2023/10/12,Thu,Thailand,Truffle Pork Burger A-la-carte,175.00,4.80,New Promotions
19,2023/10/12,Thu,Thailand,Truffle Pork Burger Set,240.00,6.58,New Promotions
20,2023/10/12,Thu,Thailand,New Sharing Box Set,119.00,3.26,New Promotions
21,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.26,New Promotions
22,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger Set,184.00,5.05,New Promotions
23,2023/10/12,Thu,Thailand,Shrimp FOF combo set,319.00,8.75,New Promotions
24,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.64,New Promotions
25,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.75,New Promotions
26,2023/10/12,Thu,Thailand,Shrimp Cocktail Combo Set,319.00,8.75,New Promotions
27,2023/10/12,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.36,Exclusive Only McDelivery
28,2023/10/12,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.21,Exclusive Only McDelivery
29,2023/10/12,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.36,Exclusive Only McDelivery
30,2023/10/12,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.72,Exclusive Only McDelivery
31,2023/10/12,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.72,Exclusive Only McDelivery
32,2023/10/12,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.36,Exclusive Only McDelivery
33,2023/10/12,Thu,Thailand,Samurai & Filet Set,289.00,7.93,Exclusive Only McDelivery
34,2023/10/12,Thu,Thailand,99 Cheeseburger Set,99.00,2.72,Exclusive Only McDelivery
35,2023/10/12,Thu,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.17,Exclusive Only McDelivery
36,2023/10/12,Thu,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.11,Exclusive Only McDelivery
37,2023/10/12,Thu,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.54,Exclusive Only McDelivery
38,2023/10/12,Thu,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.38,Exclusive Only McDelivery
39,2023/10/12,Thu,Thailand,McNuggets Combo Set 12 pcs,185.00,5.07,Exclusive Only McDelivery
40,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.64,Exclusive Only McDelivery
41,2023/10/12,Thu,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.75,Exclusive Only McDelivery
42,2023/10/12,Thu,Thailand,Shrimp Cocktail Combo Set,319.00,8.75,Exclusive Only McDelivery
43,2023/10/12,Thu,Thailand,Fries Party Combo,149.00,4.09,Exclusive Only McDelivery
44,2023/10/12,Thu,Thailand,Cheesy Chicken,65.00,1.78,Exclusive Only McDelivery
45,2023/10/12,Thu,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.23,Breakfast
46,2023/10/12,Thu,Thailand,5 pcs. McPatongko Set,69.00,1.89,Breakfast
47,2023/10/12,Thu,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
48,2023/10/12,Thu,Thailand,Hot Americano 8 oz.,65.00,1.78,Breakfast
49,2023/10/12,Thu,Thailand,Hot Latte 8 oz.,65.00,1.78,Breakfast
50,2023/10/12,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.25,Burgers
51,2023/10/12,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.31,Burgers
52,2023/10/12,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,5.90,Burgers
53,2023/10/12,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,7.95,Burgers
54,2023/10/12,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,175.00,4.80,Burgers
55,2023/10/12,Thu,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,6.86,Burgers
