,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
45,2023/07/25,Tue,Sri Lanka,Water,80.00,0.24,Beverages,Regular
46,2023/07/25,Tue,Sri Lanka,Happy Crispy Burger Meal,1490.00,4.50,Happy Meals,Regular
47,2023/07/25,Tue,Sri Lanka,Happy Meal Rice - Chicken,1340.00,4.05,Happy Meals,Regular
48,2023/07/25,Tue,Sri Lanka,Happy Meal Beef,1750.00,5.28,Happy Meals,Regular
49,2023/07/25,Tue,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.70,Happy Meals,Regular
50,2023/07/25,Tue,Sri Lanka,Happy Meal Cheeseburger,1850.00,5.59,Happy Meals,Regular
51,2023/07/25,Tue,Sri Lanka,Happy Meal 4 Nugget,1490.00,4.50,Happy Meals,Regular
52,2023/07/25,Tue,Sri Lanka,Wrap and Wings Combo,950.00,2.87,Promotion & Bundle Meals,Regular
53,2023/07/25,Tue,Sri Lanka,Share box Rice Bundles,7720.00,23.31,Promotion & Bundle Meals,Regular
54,2023/07/25,Tue,Sri Lanka,Share box Chicken Bundles,7720.00,23.31,Promotion & Bundle Meals,Regular
55,2023/07/25,Tue,Sri Lanka,Share box Beef Bundles,9080.00,27.42,Promotion & Bundle Meals,Regular
56,2023/07/25,Tue,Sri Lanka,Fries,570.00,1.72,Salads/Sides,Breakfast
57,2023/07/25,Tue,Sri Lanka,Choco Chip McFlurry,940.00,2.84,Desserts,Breakfast
58,2023/07/25,Tue,Sri Lanka,OREO McFLURRY,940.00,2.84,Desserts,Breakfast
59,2023/07/25,Tue,Sri Lanka,Chocolate Sundae,660.00,1.99,Desserts,Breakfast
60,2023/07/25,Tue,Sri Lanka,Strawberry Sundae,660.00,1.99,Desserts,Breakfast
61,2023/07/25,Tue,Sri Lanka,Plain Sundae,580.00,1.75,Desserts,Breakfast
62,2023/07/25,Tue,Sri Lanka,Chocolate flavoured milk,410.00,1.24,Beverages,Breakfast
63,2023/07/25,Tue,Sri Lanka,Coke zero,310.00,0.94,Beverages,Breakfast
64,2023/07/25,Tue,Sri Lanka,Coke,370.00,1.12,Beverages,Breakfast
65,2023/07/25,Tue,Sri Lanka,Fanta,370.00,1.12,Beverages,Breakfast
66,2023/07/25,Tue,Sri Lanka,Sprite,370.00,1.12,Beverages,Breakfast
67,2023/07/25,Tue,Sri Lanka,Water,80.00,0.24,Beverages,Breakfast
68,2023/07/25,Tue,Sri Lanka,Happy Crispy Burger Meal,1490.00,4.50,Happy Meals,Breakfast
69,2023/07/25,Tue,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.70,Happy Meals,Breakfast
