,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
47,2023/04/20,Thu,Sri Lanka,Happy Meal Rice - Chicken,1340.00,4.18,Happy Meals,Regular
48,2023/04/20,Thu,Sri Lanka,Happy Meal Beef,1750.00,5.45,Happy Meals,Regular
49,2023/04/20,Thu,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.95,Happy Meals,Regular
50,2023/04/20,Thu,Sri Lanka,Happy Meal Cheeseburger,1850.00,5.77,Happy Meals,Regular
51,2023/04/20,Thu,Sri Lanka,Happy Meal 4 Nugget,1490.00,4.64,Happy Meals,Regular
52,2023/04/20,Thu,Sri Lanka,Spicy and Crispy  Bundle,3500.00,10.91,Promotion & Bundle Meals,Regular
53,2023/04/20,Thu,Sri Lanka,Ramadan Treat,5000.00,15.58,Promotion & Bundle Meals,Regular
54,2023/04/20,Thu,Sri Lanka,Share box Rice Bundles,7720.00,24.06,Promotion & Bundle Meals,Regular
55,2023/04/20,Thu,Sri Lanka,Share box Chicken Bundles,7720.00,24.06,Promotion & Bundle Meals,Regular
56,2023/04/20,Thu,Sri Lanka,Share box Beef Bundles,9080.00,28.30,Promotion & Bundle Meals,Regular
57,2023/04/20,Thu,Sri Lanka,Fries,570.00,1.78,Salads/Sides,Breakfast
58,2023/04/20,Thu,Sri Lanka,Choco Chip McFlurry,940.00,2.93,Desserts,Breakfast
59,2023/04/20,Thu,Sri Lanka,OREO McFLURRY,940.00,2.93,Desserts,Breakfast
60,2023/04/20,Thu,Sri Lanka,Chocolate Sundae,660.00,2.06,Desserts,Breakfast
61,2023/04/20,Thu,Sri Lanka,Strawberry Sundae,660.00,2.06,Desserts,Breakfast
62,2023/04/20,Thu,Sri Lanka,Plain Sundae,580.00,1.81,Desserts,Breakfast
63,2023/04/20,Thu,Sri Lanka,Chocolate flavoured milk,410.00,1.28,Beverages,Breakfast
64,2023/04/20,Thu,Sri Lanka,Coke zero,310.00,0.97,Beverages,Breakfast
65,2023/04/20,Thu,Sri Lanka,Coke,370.00,1.15,Beverages,Breakfast
66,2023/04/20,Thu,Sri Lanka,Fanta,370.00,1.15,Beverages,Breakfast
67,2023/04/20,Thu,Sri Lanka,Sprite,370.00,1.15,Beverages,Breakfast
68,2023/04/20,Thu,Sri Lanka,Water,80.00,0.25,Beverages,Breakfast
69,2023/04/20,Thu,Sri Lanka,Happy Crispy Burger Meal,1490.00,4.64,Happy Meals,Breakfast
70,2023/04/20,Thu,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.95,Happy Meals,Breakfast
