,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2023/08/05,Sat,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.80,Ala Carte & Value Meals,Regular
2,2023/08/05,Sat,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.59,Ala Carte & Value Meals,Regular
3,2023/08/05,Sat,Sri Lanka,Spicy chicken footlong,930.00,2.90,Ala Carte & Value Meals,Regular
4,2023/08/05,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.62,Ala Carte & Value Meals,Regular
5,2023/08/05,Sat,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.29,Ala Carte & Value Meals,Regular
6,2023/08/05,Sat,Sri Lanka,Crispy Chicken Burger,580.00,1.81,Ala Carte & Value Meals,Regular
7,2023/08/05,Sat,Sri Lanka,Chicken Junior,780.00,2.43,Ala Carte & Value Meals,Regular
8,2023/08/05,Sat,Sri Lanka,Beefburger,1050.00,3.27,Ala Carte & Value Meals,Regular
9,2023/08/05,Sat,Sri Lanka,Cheeseburger,1200.00,3.74,Ala Carte & Value Meals,Regular
10,2023/08/05,Sat,Sri Lanka,Double Cheeseburger,1880.00,5.86,Ala Carte & Value Meals,Regular
11,2023/08/05,Sat,Sri Lanka,Big Mac,1820.00,5.67,Ala Carte & Value Meals,Regular
12,2023/08/05,Sat,Sri Lanka,McChicken Burger,1700.00,5.29,Ala Carte & Value Meals,Regular
13,2023/08/05,Sat,Sri Lanka,McSpicy Chicken Burger,1100.00,3.43,Ala Carte & Value Meals,Regular
14,2023/08/05,Sat,Sri Lanka,Chicken Big Mac,1700.00,5.29,Ala Carte & Value Meals,Regular
15,2023/08/05,Sat,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.67,Ala Carte & Value Meals,Regular
16,2023/08/05,Sat,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.51,Ala Carte & Value Meals,Regular
17,2023/08/05,Sat,Sri Lanka,McSpicy Wings 3 PC,570.00,1.78,Ala Carte & Value Meals,Regular
18,2023/08/05,Sat,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.33,Ala Carte & Value Meals,Regular
19,2023/08/05,Sat,Sri Lanka,Filet-O-Fish,1380.00,4.30,Ala Carte & Value Meals,Regular
20,2023/08/05,Sat,Sri Lanka,Veggie Burger,1100.00,3.43,Ala Carte & Value Meals,Regular
21,2023/08/05,Sat,Sri Lanka,Sausage & Egg Burger,580.00,1.81,Breakfast & Value Meals,Breakfast
22,2023/08/05,Sat,Sri Lanka,Egg Burger,440.00,1.37,Breakfast & Value Meals,Breakfast
23,2023/08/05,Sat,Sri Lanka,Hash Brown,340.00,1.06,Breakfast & Value Meals,Breakfast
24,2023/08/05,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.62,Breakfast & Value Meals,Breakfast
