,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/01/07,Sat,Vietnam,Teriyaki Burger,89000.00,3.81,Promotions & Combos,Regular
2,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.52,Promotions & Combos,Regular
3,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.80,Promotions & Combos,Regular
4,2023/01/07,Sat,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.78,Promotions & Combos,Regular
5,2023/01/07,Sat,Vietnam,Prosperity Combo,89000.00,3.81,Promotions & Combos,Regular
6,2023/01/07,Sat,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.78,Promotions & Combos,Regular
7,2023/01/07,Sat,Vietnam,Loop Fries M,43000.00,1.84,Promotions & Combos,Regular
8,2023/01/07,Sat,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.53,Promotions & Combos,Regular
9,2023/01/07,Sat,Vietnam,Shake Shake Salad,37000.00,1.58,Promotions & Combos,Regular
10,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.04,Promotions & Combos,Regular
11,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.09,Promotions & Combos,Regular
12,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.37,Promotions & Combos,Regular
13,2023/01/07,Sat,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.53,Promotions & Combos,Regular
14,2023/01/07,Sat,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.10,Promotions & Combos,Regular
15,2023/01/07,Sat,Vietnam,Teriyaki Burger,89000.00,3.81,Promotions & Combos,Breakfast
16,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.52,Promotions & Combos,Breakfast
17,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.80,Promotions & Combos,Breakfast
18,2023/01/07,Sat,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.78,Promotions & Combos,Breakfast
19,2023/01/07,Sat,Vietnam,Prosperity Combo,89000.00,3.81,Promotions & Combos,Breakfast
20,2023/01/07,Sat,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.78,Promotions & Combos,Breakfast
21,2023/01/07,Sat,Vietnam,Loop Fries M,43000.00,1.84,Promotions & Combos,Breakfast
22,2023/01/07,Sat,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.53,Promotions & Combos,Breakfast
23,2023/01/07,Sat,Vietnam,Shake Shake Salad,37000.00,1.58,Promotions & Combos,Breakfast
24,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.04,Promotions & Combos,Breakfast
25,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.09,Promotions & Combos,Breakfast
26,2023/01/07,Sat,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.37,Promotions & Combos,Breakfast
27,2023/01/07,Sat,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.53,Promotions & Combos,Breakfast
28,2023/01/07,Sat,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.10,Promotions & Combos,Breakfast
29,2023/01/07,Sat,Vietnam,Fried Chicken Happy Meal,79000.00,3.38,Happy Meals,Regular
30,2023/01/07,Sat,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.38,Happy Meals,Regular
31,2023/01/07,Sat,Vietnam,Cheeseburger Happy Meal,79000.00,3.38,Happy Meals,Regular
32,2023/01/07,Sat,Vietnam,Chicken Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
33,2023/01/07,Sat,Vietnam,Sausage Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
34,2023/01/07,Sat,Vietnam,Hot Latte,43000.00,1.84,Monday - Buy 1 Get 1 Cafe,Regular
35,2023/01/07,Sat,Vietnam,Iced Latte,53000.00,2.27,Monday - Buy 1 Get 1 Cafe,Regular
36,2023/01/07,Sat,Vietnam,Iced Americano,48000.00,2.06,Monday - Buy 1 Get 1 Cafe,Regular
37,2023/01/07,Sat,Vietnam,Iced Vietnamese Black,33000.00,1.41,Monday - Buy 1 Get 1 Cafe,Regular
38,2023/01/07,Sat,Vietnam,Iced Vietnamese White Coffee,33000.00,1.41,Monday - Buy 1 Get 1 Cafe,Regular
39,2023/01/07,Sat,Vietnam,1 pc Fried Chicken,38000.00,1.63,Tuesday - Buy 1 Get 1 Chicken,Regular
40,2023/01/07,Sat,Vietnam,Cheeseburger Happy Meal,79000.00,3.38,Wednesday - Get 1 More Toy/Book,Regular
41,2023/01/07,Sat,Vietnam,Sausage Burger Happy Meal,79000.00,3.38,Wednesday - Get 1 More Toy/Book,Regular
42,2023/01/07,Sat,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.38,Wednesday - Get 1 More Toy/Book,Regular
43,2023/01/07,Sat,Vietnam,Chicken Burger Happy Meal,79000.00,3.38,Wednesday - Get 1 More Toy/Book,Regular
44,2023/01/07,Sat,Vietnam,Fried Chicken Happy Meal,79000.00,3.38,Wednesday - Get 1 More Toy/Book,Regular
45,2023/01/07,Sat,Vietnam,Cheeseburger Deluxe,79000.00,3.38,Thursday - Buy 1 Get 1 Burger,Regular
46,2023/01/07,Sat,Vietnam,McRoyal w. Cheese,102000.00,4.37,Thursday - Buy 1 Get 1 Burger,Regular
47,2023/01/07,Sat,Vietnam,McRoyal Deluxe,109000.00,4.67,Thursday - Buy 1 Get 1 Burger,Regular
48,2023/01/07,Sat,Vietnam,McSpicy Deluxe,109000.00,4.67,Thursday - Buy 1 Get 1 Burger,Regular
49,2023/01/07,Sat,Vietnam,McChicken Deluxe,97000.00,4.15,Thursday - Buy 1 Get 1 Burger,Regular
50,2023/01/07,Sat,Vietnam,Filet - O - Fish,79000.00,3.38,Thursday - Buy 1 Get 1 Burger,Regular
51,2023/01/07,Sat,Vietnam,Triple Cheeseburger,113000.00,4.84,Thursday - Buy 1 Get 1 Burger,Regular
52,2023/01/07,Sat,Vietnam,Double McChicken,120000.00,5.14,Thursday - Buy 1 Get 1 Burger,Regular
53,2023/01/07,Sat,Vietnam,Double McRoyal w Cheese,136000.00,5.82,Thursday - Buy 1 Get 1 Burger,Regular
54,2023/01/07,Sat,Vietnam,Double Filet O Fish Burger,104000.00,4.45,Thursday - Buy 1 Get 1 Burger,Regular
55,2023/01/07,Sat,Vietnam,Double Cheeseburger,89000.00,3.81,Thursday - Buy 1 Get 1 Burger,Regular
56,2023/01/07,Sat,Vietnam,Big Mac,103000.00,4.41,Thursday - Buy 1 Get 1 Burger,Regular
57,2023/01/07,Sat,Vietnam,Milk Cream Tea,48000.00,2.06,Friday - Buy 1 Get 1 Tea,Regular
58,2023/01/07,Sat,Vietnam,Peach Tea,48000.00,2.06,Friday - Buy 1 Get 1 Tea,Regular
59,2023/01/07,Sat,Vietnam,Hot Tea,23000.00,0.98,Friday - Buy 1 Get 1 Tea,Regular
60,2023/01/07,Sat,Vietnam,Iced Tea,23000.00,0.98,Friday - Buy 1 Get 1 Tea,Regular
61,2023/01/07,Sat,Vietnam,Lychee Black Tea,48000.00,2.06,Friday - Buy 1 Get 1 Tea,Regular
62,2023/01/07,Sat,Vietnam,Double McChicken,98000.00,4.20,Secret Menu,Regular
63,2023/01/07,Sat,Vietnam,Double McRoyal w Cheese,114000.00,4.88,Secret Menu,Regular
64,2023/01/07,Sat,Vietnam,Double Filet O Fish Burger,82000.00,3.51,Secret Menu,Regular
65,2023/01/07,Sat,Vietnam,1 pc Fried Chicken,38000.00,1.63,Fried Chicken (Original/Spicy),Regular
66,2023/01/07,Sat,Vietnam,1 pc Fried Chicken EVM,69000.00,2.95,Fried Chicken (Original/Spicy),Regular
67,2023/01/07,Sat,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.24,Fried Chicken (Original/Spicy),Regular
68,2023/01/07,Sat,Vietnam,3 pcs Fried Chicken,106000.00,4.54,Fried Chicken (Original/Spicy),Regular
69,2023/01/07,Sat,Vietnam,5 pcs Fried Chicken,179000.00,7.66,Fried Chicken (Original/Spicy),Regular
70,2023/01/07,Sat,Vietnam,9 pcs Fried Chicken,295000.00,12.63,Fried Chicken (Original/Spicy),Regular
71,2023/01/07,Sat,Vietnam,6pcs Chicken McNuggets,55000.00,2.36,Fried Chicken (Original/Spicy),Regular
72,2023/01/07,Sat,Vietnam,3pcs Chicken McWings,73000.00,3.13,Fried Chicken (Original/Spicy),Regular
73,2023/01/07,Sat,Vietnam,9pcs Chicken McNuggets,79000.00,3.38,Fried Chicken (Original/Spicy),Regular
74,2023/01/07,Sat,Vietnam,6pcs Chicken McWings,132000.00,5.65,Fried Chicken (Original/Spicy),Regular
75,2023/01/07,Sat,Vietnam,20pcs Chicken McNuggets ,124000.00,5.31,Fried Chicken (Original/Spicy),Regular
76,2023/01/07,Sat,Vietnam,10pcs Chicken McWings ,191000.00,8.18,Fried Chicken (Original/Spicy),Regular
77,2023/01/07,Sat,Vietnam,Teriyaki Burger,89000.00,3.81,Beef Burger,Regular
78,2023/01/07,Sat,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.78,Beef Burger,Regular
79,2023/01/07,Sat,Vietnam,Prosperity Combo,89000.00,3.81,Beef Burger,Regular
80,2023/01/07,Sat,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.78,Beef Burger,Regular
81,2023/01/07,Sat,Vietnam,Big Mac,79000.00,3.38,Beef Burger,Regular
82,2023/01/07,Sat,Vietnam,Double Cheeseburger,69000.00,2.95,Beef Burger,Regular
83,2023/01/07,Sat,Vietnam,McRoyal Deluxe,92000.00,3.94,Beef Burger,Regular
84,2023/01/07,Sat,Vietnam,McRoyal w. Cheese,81000.00,3.47,Beef Burger,Regular
85,2023/01/07,Sat,Vietnam,Cheeseburger,45000.00,1.93,Beef Burger,Regular
86,2023/01/07,Sat,Vietnam,Cheeseburger Deluxe,55000.00,2.36,Beef Burger,Regular
87,2023/01/07,Sat,Vietnam,Hamburger,36000.00,1.54,Beef Burger,Regular
