,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/06/18,Sun,Vietnam,Deal BIC Craving (4 Items),78000.00,3.32,Promotions & Combos,Regular
2,2023/06/18,Sun,Vietnam,Deal BIC Craving (7 Items),159000.00,6.76,Promotions & Combos,Regular
3,2023/06/18,Sun,Vietnam,Combo for 2 – C,199000.00,8.46,Promotions & Combos,Regular
4,2023/06/18,Sun,Vietnam,Shake Shake Salad,39000.00,1.66,Promotions & Combos,Regular
5,2023/06/18,Sun,Vietnam,Combo for 2 – A,141000.00,5.99,Promotions & Combos,Regular
6,2023/06/18,Sun,Vietnam,Combo for 2 – B,189000.00,8.03,Promotions & Combos,Regular
7,2023/06/18,Sun,Vietnam,Combo for 3 – B,299000.00,12.71,Promotions & Combos,Regular
8,2023/06/18,Sun,Vietnam,Combo for 3 – A,289000.00,12.28,Promotions & Combos,Regular
9,2023/06/18,Sun,Vietnam,Deal BIC Craving (4 Items),78000.00,3.32,Promotions & Combos,Breakfast
10,2023/06/18,Sun,Vietnam,Deal BIC Craving (7 Items),159000.00,6.76,Promotions & Combos,Breakfast
11,2023/06/18,Sun,Vietnam,Combo for 2 – C,199000.00,8.46,Promotions & Combos,Breakfast
12,2023/06/18,Sun,Vietnam,Shake Shake Salad,39000.00,1.66,Promotions & Combos,Breakfast
13,2023/06/18,Sun,Vietnam,Combo for 2 – A,141000.00,5.99,Promotions & Combos,Breakfast
14,2023/06/18,Sun,Vietnam,Combo for 2 – B,189000.00,8.03,Promotions & Combos,Breakfast
15,2023/06/18,Sun,Vietnam,Combo for 3 – B,299000.00,12.71,Promotions & Combos,Breakfast
16,2023/06/18,Sun,Vietnam,Combo for 3 – A,289000.00,12.28,Promotions & Combos,Breakfast
17,2023/06/18,Sun,Vietnam,Cheeseburger Happy Meal,79000.00,3.36,Happy Meals,Regular
18,2023/06/18,Sun,Vietnam,Fried Chicken Happy Meal,79000.00,3.36,Happy Meals,Regular
19,2023/06/18,Sun,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.36,Happy Meals,Regular
20,2023/06/18,Sun,Vietnam,Chicken Burger Happy Meal,79000.00,3.36,Happy Meals,Regular
21,2023/06/18,Sun,Vietnam,Sausage Burger Happy Meal,79000.00,3.36,Happy Meals,Regular
22,2023/06/18,Sun,Vietnam,Cheeseburger Deluxe,79000.00,3.36,Father Day – Buy 1 Get 1 Burger,Regular
23,2023/06/18,Sun,Vietnam,Double Cheeseburger,89000.00,3.78,Father Day – Buy 1 Get 1 Burger,Regular
24,2023/06/18,Sun,Vietnam,Big Mac,104000.00,4.42,Father Day – Buy 1 Get 1 Burger,Regular
25,2023/06/18,Sun,Vietnam,McRoyal w Cheese,104000.00,4.42,Father Day – Buy 1 Get 1 Burger,Regular
26,2023/06/18,Sun,Vietnam,McRoyal Deluxe,114000.00,4.85,Father Day – Buy 1 Get 1 Burger,Regular
27,2023/06/18,Sun,Vietnam,McChicken,89000.00,3.78,Father Day – Buy 1 Get 1 Burger,Regular
28,2023/06/18,Sun,Vietnam,McSpicy Deluxe,114000.00,4.85,Father Day – Buy 1 Get 1 Burger,Regular
29,2023/06/18,Sun,Vietnam,McChicken Deluxe,99000.00,4.21,Father Day – Buy 1 Get 1 Burger,Regular
30,2023/06/18,Sun,Vietnam,Filet - O - Fish,79000.00,3.36,Father Day – Buy 1 Get 1 Burger,Regular
31,2023/06/18,Sun,Vietnam,Double McChicken,126000.00,5.36,Father Day – Buy 1 Get 1 Burger,Regular
32,2023/06/18,Sun,Vietnam,Double McRoyal w Cheese,136000.00,5.78,Father Day – Buy 1 Get 1 Burger,Regular
33,2023/06/18,Sun,Vietnam,Double Filet O Fish,104000.00,4.42,Father Day – Buy 1 Get 1 Burger,Regular
34,2023/06/18,Sun,Vietnam,Double McChicken,101000.00,4.29,Secret Menu,Regular
35,2023/06/18,Sun,Vietnam,Double McRoyal w Cheese,116000.00,4.93,Secret Menu,Regular
36,2023/06/18,Sun,Vietnam,Double Filet O Fish,85000.00,3.61,Secret Menu,Regular
37,2023/06/18,Sun,Vietnam,1 pc Fried Chicken,39000.00,1.66,Fried Chicken,Regular
38,2023/06/18,Sun,Vietnam,1 pc Fried Chicken EVM,73000.00,3.10,Fried Chicken,Regular
39,2023/06/18,Sun,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.21,Fried Chicken,Regular
40,2023/06/18,Sun,Vietnam,3 pcs Fried Chicken,109000.00,4.63,Fried Chicken,Regular
41,2023/06/18,Sun,Vietnam,5 pcs Fried Chicken,179000.00,7.61,Fried Chicken,Regular
42,2023/06/18,Sun,Vietnam,9 pcs Fried Chicken,299000.00,12.71,Fried Chicken,Regular
43,2023/06/18,Sun,Vietnam,6pcs Chicken McNuggets,59000.00,2.51,Fried Chicken,Regular
44,2023/06/18,Sun,Vietnam,3pcs Chicken McWings,75000.00,3.19,Fried Chicken,Regular
45,2023/06/18,Sun,Vietnam,9pcs Chicken McNuggets,79000.00,3.36,Fried Chicken,Regular
46,2023/06/18,Sun,Vietnam,6pcs Chicken McWings,135000.00,5.74,Fried Chicken,Regular
47,2023/06/18,Sun,Vietnam,20pcs Chicken McNuggets ,129000.00,5.48,Fried Chicken,Regular
48,2023/06/18,Sun,Vietnam,10pcs Chicken McWings ,191000.00,8.12,Fried Chicken,Regular
49,2023/06/18,Sun,Vietnam,Cheeseburger Deluxe,59000.00,2.51,Beef Burger,Regular
50,2023/06/18,Sun,Vietnam,Big Mac,79000.00,3.36,Beef Burger,Regular
51,2023/06/18,Sun,Vietnam,Double Cheeseburger,69000.00,2.93,Beef Burger,Regular
52,2023/06/18,Sun,Vietnam,McRoyal Deluxe,92000.00,3.91,Beef Burger,Regular
53,2023/06/18,Sun,Vietnam,McRoyal w Cheese,82000.00,3.49,Beef Burger,Regular
54,2023/06/18,Sun,Vietnam,Cheeseburger,49000.00,2.08,Beef Burger,Regular
55,2023/06/18,Sun,Vietnam,Hamburger,39000.00,1.66,Beef Burger,Regular
56,2023/06/18,Sun,Vietnam,McSpicy Deluxe,92000.00,3.91,Chicken & Fish Burger,Regular
57,2023/06/18,Sun,Vietnam,Filet O Fish,59000.00,2.51,Chicken & Fish Burger,Regular
58,2023/06/18,Sun,Vietnam,McChicken Deluxe,79000.00,3.36,Chicken & Fish Burger,Regular
59,2023/06/18,Sun,Vietnam,McChicken,69000.00,2.93,Chicken & Fish Burger,Regular
60,2023/06/18,Sun,Vietnam,Chicken Burger,39000.00,1.66,Chicken & Fish Burger,Regular
61,2023/06/18,Sun,Vietnam,1pc Fried Chicken Rice,53000.00,2.25,Rice,Regular
62,2023/06/18,Sun,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.68,Rice,Regular
63,2023/06/18,Sun,Vietnam,2pc Fried Chicken Rice,79000.00,3.36,Rice,Regular
64,2023/06/18,Sun,Vietnam,Shake Shake Salad,39000.00,1.66,Snacks/Sides,Regular
65,2023/06/18,Sun,Vietnam,World Famous Fries ,23000.00,0.98,Snacks/Sides,Regular
66,2023/06/18,Sun,Vietnam,Sweet Corn,19000.00,0.81,Snacks/Sides,Regular
67,2023/06/18,Sun,Vietnam,6pcs Chicken McNuggets,59000.00,2.51,Snacks/Sides,Regular
68,2023/06/18,Sun,Vietnam,Cheeseburger,49000.00,2.08,Snacks/Sides,Regular
69,2023/06/18,Sun,Vietnam,Hamburger,39000.00,1.66,Snacks/Sides,Regular
70,2023/06/18,Sun,Vietnam,Chicken Burger,39000.00,1.66,Snacks/Sides,Regular
71,2023/06/18,Sun,Vietnam,Sausage Burger,39000.00,1.66,Snacks/Sides,Regular
72,2023/06/18,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.66,Beverages,Regular
73,2023/06/18,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.91,Beverages,Regular
74,2023/06/18,Sun,Vietnam,Coca-Cola,21000.00,0.89,Beverages,Regular
75,2023/06/18,Sun,Vietnam,Dasani water,26000.00,1.11,Beverages,Regular
76,2023/06/18,Sun,Vietnam,Sprite,21000.00,0.89,Beverages,Regular
77,2023/06/18,Sun,Vietnam,Fanta,21000.00,0.89,Beverages,Regular
78,2023/06/18,Sun,Vietnam,Milo,26000.00,1.11,Beverages,Regular
79,2023/06/18,Sun,Vietnam,Peach Tea,59000.00,2.51,Beverages,Regular
80,2023/06/18,Sun,Vietnam,Milk Cream Tea,59000.00,2.51,Beverages,Regular
81,2023/06/18,Sun,Vietnam,Lychee Black Tea,59000.00,2.51,Beverages,Regular
82,2023/06/18,Sun,Vietnam,Matcha Frappe,89000.00,3.78,Beverages,Regular
83,2023/06/18,Sun,Vietnam,Hot Matcha Latte,65000.00,2.76,Beverages,Regular
84,2023/06/18,Sun,Vietnam,Hot Chocolate,59000.00,2.51,Beverages,Regular
85,2023/06/18,Sun,Vietnam,Iced Latte,65000.00,2.76,Beverages,Regular
86,2023/06/18,Sun,Vietnam,Hot Latte,59000.00,2.51,Beverages,Regular
87,2023/06/18,Sun,Vietnam,Cappuccino,59000.00,2.51,Beverages,Regular
88,2023/06/18,Sun,Vietnam,Mocha,69000.00,2.93,Beverages,Regular
89,2023/06/18,Sun,Vietnam,Mocha Frappe,79000.00,3.36,Beverages,Regular
90,2023/06/18,Sun,Vietnam,Americano,49000.00,2.08,Beverages,Regular
91,2023/06/18,Sun,Vietnam,Iced Americano,49000.00,2.08,Beverages,Regular
92,2023/06/18,Sun,Vietnam,Caramel Frappe,79000.00,3.36,Beverages,Regular
93,2023/06/18,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.66,Beverages,Regular
94,2023/06/18,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.66,Beverages,Regular
95,2023/06/18,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.91,McCAFÉ,Regular
