,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/10/17,Tue,Vietnam,Deal BIC Craving (4 Items),78000.00,3.20,Promotions,Regular
2,2023/10/17,Tue,Vietnam,Deal BIC Craving (7 Items),159000.00,6.53,Promotions,Regular
3,2023/10/17,Tue,Vietnam,McRoyal w Cheese,104000.00,4.27,Promotions,Regular
4,2023/10/17,Tue,Vietnam,Double Cheeseburger,89000.00,3.65,Promotions,Regular
5,2023/10/17,Tue,Vietnam,Triple Cheeseburger,114000.00,4.68,Promotions,Regular
6,2023/10/17,Tue,Vietnam,Deal BIC Craving (4 Items),78000.00,3.20,Promotions,Breakfast
7,2023/10/17,Tue,Vietnam,Deal BIC Craving (7 Items),159000.00,6.53,Promotions,Breakfast
8,2023/10/17,Tue,Vietnam,McRoyal w Cheese,104000.00,4.27,Promotions,Breakfast
9,2023/10/17,Tue,Vietnam,Double Cheeseburger,89000.00,3.65,Promotions,Breakfast
10,2023/10/17,Tue,Vietnam,Triple Cheeseburger,114000.00,4.68,Promotions,Breakfast
11,2023/10/17,Tue,Vietnam,Combo for 2 – A,141000.00,5.79,Combo,Regular
12,2023/10/17,Tue,Vietnam,Combo for 2 – B,189000.00,7.76,Combo,Regular
13,2023/10/17,Tue,Vietnam,Combo for 2 – C,199000.00,8.17,Combo,Regular
14,2023/10/17,Tue,Vietnam,Combo for 3 – A,289000.00,11.86,Combo,Regular
15,2023/10/17,Tue,Vietnam,Combo for 3 – B,299000.00,12.27,Combo,Regular
16,2023/10/17,Tue,Vietnam,Cheeseburger Happy Meal,79000.00,3.24,Happy Meals,Regular
17,2023/10/17,Tue,Vietnam,Fried Chicken Happy Meal,79000.00,3.24,Happy Meals,Regular
18,2023/10/17,Tue,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.24,Happy Meals,Regular
19,2023/10/17,Tue,Vietnam,Chicken Burger Happy Meal,79000.00,3.24,Happy Meals,Regular
20,2023/10/17,Tue,Vietnam,Sausage Burger Happy Meal,79000.00,3.24,Happy Meals,Regular
21,2023/10/17,Tue,Vietnam,2 pcs Fried Chicken,99000.00,4.06,Tuesday - Chicken Day,Regular
22,2023/10/17,Tue,Vietnam,Cheeseburger Deluxe,79000.00,3.24,Thursday – Buy 1 Get 1 Burger,Regular
23,2023/10/17,Tue,Vietnam,Double Cheeseburger,89000.00,3.65,Thursday – Buy 1 Get 1 Burger,Regular
24,2023/10/17,Tue,Vietnam,Big Mac,104000.00,4.27,Thursday – Buy 1 Get 1 Burger,Regular
25,2023/10/17,Tue,Vietnam,McRoyal w Cheese,104000.00,4.27,Thursday – Buy 1 Get 1 Burger,Regular
26,2023/10/17,Tue,Vietnam,McRoyal Deluxe,114000.00,4.68,Thursday – Buy 1 Get 1 Burger,Regular
27,2023/10/17,Tue,Vietnam,McChicken,89000.00,3.65,Thursday – Buy 1 Get 1 Burger,Regular
28,2023/10/17,Tue,Vietnam,McSpicy Deluxe,114000.00,4.68,Thursday – Buy 1 Get 1 Burger,Regular
29,2023/10/17,Tue,Vietnam,McChicken Deluxe,99000.00,4.06,Thursday – Buy 1 Get 1 Burger,Regular
30,2023/10/17,Tue,Vietnam,Filet - O - Fish,79000.00,3.24,Thursday – Buy 1 Get 1 Burger,Regular
31,2023/10/17,Tue,Vietnam,Double McChicken,126000.00,5.17,Thursday – Buy 1 Get 1 Burger,Regular
32,2023/10/17,Tue,Vietnam,Double McRoyal w Cheese,136000.00,5.58,Thursday – Buy 1 Get 1 Burger,Regular
33,2023/10/17,Tue,Vietnam,Double Filet O Fish,104000.00,4.27,Thursday – Buy 1 Get 1 Burger,Regular
