,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/02/07,Tue,Vietnam,Teriyaki Burger,89000.00,3.83,Promotions & Combos,Regular
2,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.56,Promotions & Combos,Regular
3,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.86,Promotions & Combos,Regular
4,2023/02/07,Tue,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.79,Promotions & Combos,Regular
5,2023/02/07,Tue,Vietnam,Prosperity Combo,89000.00,3.83,Promotions & Combos,Regular
6,2023/02/07,Tue,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.79,Promotions & Combos,Regular
7,2023/02/07,Tue,Vietnam,Loop Fries M,43000.00,1.85,Promotions & Combos,Regular
8,2023/02/07,Tue,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.54,Promotions & Combos,Regular
9,2023/02/07,Tue,Vietnam,Shake Shake Salad,39000.00,1.68,Promotions & Combos,Regular
10,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.06,Promotions & Combos,Regular
11,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.13,Promotions & Combos,Regular
12,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.43,Promotions & Combos,Regular
13,2023/02/07,Tue,Vietnam,Teriyaki Burger,89000.00,3.83,Promotions & Combos,Breakfast
14,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.56,Promotions & Combos,Breakfast
15,2023/02/07,Tue,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.86,Promotions & Combos,Breakfast
16,2023/02/07,Tue,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.79,Promotions & Combos,Breakfast
17,2023/02/07,Tue,Vietnam,Prosperity Combo,89000.00,3.83,Promotions & Combos,Breakfast
18,2023/02/07,Tue,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.79,Promotions & Combos,Breakfast
19,2023/02/07,Tue,Vietnam,Loop Fries M,43000.00,1.85,Promotions & Combos,Breakfast
20,2023/02/07,Tue,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.54,Promotions & Combos,Breakfast
