,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2023/07/21,Fri,Japan,Teriyaki Muffin,340.00,2.44,Featured,Regular Menu
2,2023/07/21,Fri,Japan,Egg McMuffin®,240.00,1.72,Featured,Regular Menu
3,2023/07/21,Fri,Japan,Bacon Egg McSandwich,250.00,1.79,Featured,Regular Menu
4,2023/07/21,Fri,Japan,Sausage Egg Muffin,290.00,2.08,Featured,Regular Menu
5,2023/07/21,Fri,Japan,Sausage Muffin,180.00,1.29,Featured,Regular Menu
6,2023/07/21,Fri,Japan,Bai Big Mac,650.00,4.66,Featured,Regular Menu
7,2023/07/21,Fri,Japan,Bai Filet-O-Fish,470.00,3.37,Featured,Regular Menu
8,2023/07/21,Fri,Japan,Hokkaido Jaga Butter Teriyaki,450.00,3.22,Featured,Regular Menu
9,2023/07/21,Fri,Japan,Osaka Okonomiyaki taste Sauce Egg Teriyaki,450.00,3.22,Featured,Regular Menu
10,2023/07/21,Fri,Japan,Hakata Mentai Teriyaki Chicken,450.00,3.22,Featured,Regular Menu
11,2023/07/21,Fri,Japan,Big Mac®,450.00,3.22,Featured,Regular Menu
12,2023/07/21,Fri,Japan,Roasted Soy Sauce Double Thick Beef,550.00,3.94,Featured,Regular Menu
13,2023/07/21,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,540.00,3.87,Featured,Regular Menu
14,2023/07/21,Fri,Japan,Gotouchi Teriyaki Delivery Set for 3,2750.00,19.70,Featured,Regular Menu
15,2023/07/21,Fri,Japan,Gotouchi Teriyaki Delivery Set for 2,1850.00,13.25,Featured,Regular Menu
16,2023/07/21,Fri,Japan,Gotouchi Teriyaki Delivery Set,1650.00,11.82,Featured,Regular Menu
17,2023/07/21,Fri,Japan,Delivery Set for 3,2500.00,17.91,Featured,Regular Menu
18,2023/07/21,Fri,Japan,Delivery Set for 2,1800.00,12.90,Featured,Regular Menu
19,2023/07/21,Fri,Japan,Shaka Shaka Potato® Nagoya Tebasaki Flavor Seasoning,40.00,0.29,Featured,Regular Menu
20,2023/07/21,Fri,Japan,Chicken McNuggets® 15Pcs,490.00,3.51,Featured,Regular Menu
21,2023/07/21,Fri,Japan,Chicken McNuggets® 5Pcs,240.00,1.72,Featured,Regular Menu
22,2023/07/21,Fri,Japan,McFry,190.00,1.36,Featured,Regular Menu
23,2023/07/21,Fri,Japan,Potenage XL ＋2Choices,1360.00,9.74,Featured,Regular Menu
24,2023/07/21,Fri,Japan,Smile,0.00,0.00,Featured,Regular Menu
25,2023/07/21,Fri,Japan,Teriyaki Muffin,340.00,2.44,Burgers,Regular Menu
26,2023/07/21,Fri,Japan,Egg McMuffin®,240.00,1.72,Burgers,Regular Menu
27,2023/07/21,Fri,Japan,Bacon Egg McSandwich,250.00,1.79,Burgers,Regular Menu
28,2023/07/21,Fri,Japan,Sausage Egg Muffin,290.00,2.08,Burgers,Regular Menu
29,2023/07/21,Fri,Japan,Sausage Muffin,180.00,1.29,Burgers,Regular Menu
30,2023/07/21,Fri,Japan,Chicken Crisp Muffin,190.00,1.36,Burgers,Regular Menu
31,2023/07/21,Fri,Japan,Hotcakes,340.00,2.44,Burgers,Regular Menu
32,2023/07/21,Fri,Japan,McGriddles Sausage & Egg,340.00,2.44,Burgers,Regular Menu
