,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/02/10,Sat,Thailand,McFried Chicken Max Family Set,419.00,11.66,New Promotions
2,2024/02/10,Sat,Thailand,Duo Donut,100.00,2.78,New Promotions
3,2024/02/10,Sat,Thailand,Prosperity Pork Burger A-la-carte,129.00,3.59,New Promotions
4,2024/02/10,Sat,Thailand,Prosperity Pork Burger Set,195.00,5.42,New Promotions
5,2024/02/10,Sat,Thailand,Prosperity Chicken Burger A-la-carte,129.00,3.59,New Promotions
6,2024/02/10,Sat,Thailand,Prosperity Chicken Burger Set,195.00,5.42,New Promotions
7,2024/02/10,Sat,Thailand,Prosperity Burger Combo Set,319.00,8.87,New Promotions
8,2024/02/10,Sat,Thailand,Sweet Egg Floss Pinky Cream Pie,39.00,1.08,New Promotions
9,2024/02/10,Sat,Thailand,McFlurry Kiss,59.00,1.64,New Promotions
10,2024/02/10,Sat,Thailand,BOGO Filet O Fish Set Free 1 Burger,199.00,5.54,New Promotions
11,2024/02/10,Sat,Thailand,Curly Fries,99.00,2.75,New Promotions
12,2024/02/10,Sat,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.42,Exclusive Only McDelivery
13,2024/02/10,Sat,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.42,Exclusive Only McDelivery
14,2024/02/10,Sat,Thailand,McChicken Duo,299.00,8.32,Exclusive Only McDelivery
15,2024/02/10,Sat,Thailand,Imm Kum McFried Chicken,119.00,3.31,Exclusive Only McDelivery
16,2024/02/10,Sat,Thailand,Imm Fin McChicken,119.00,3.31,Exclusive Only McDelivery
17,2024/02/10,Sat,Thailand,BOGO Filet O Fish Set Free 1 Burger,199.00,5.54,Exclusive Only McDelivery
18,2024/02/10,Sat,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.42,Exclusive Only McDelivery
19,2024/02/10,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.25,Breakfast
20,2024/02/10,Sat,Thailand,5 pcs. McPatongko Set,69.00,1.92,Breakfast
21,2024/02/10,Sat,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
22,2024/02/10,Sat,Thailand,Hot Americano 8 oz.,65.00,1.81,Breakfast
23,2024/02/10,Sat,Thailand,Hot Latte 8 oz.,85.00,2.36,Breakfast
24,2024/02/10,Sat,Thailand,Truffle Beef Burger A-la-carte,179.00,4.98,Burgers
25,2024/02/10,Sat,Thailand,Truffle Beef Burger Set,240.00,6.68,Burgers
26,2024/02/10,Sat,Thailand,Truffle Pork Burger A-la-carte,179.00,4.98,Burgers
27,2024/02/10,Sat,Thailand,Truffle Pork Burger Set,240.00,6.68,Burgers
28,2024/02/10,Sat,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.42,Burgers
