,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/07/04,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.70,New Promotions
2,2024/07/04,Thu,Thailand,Chicken Dance Set 3,319.00,8.71,New Promotions
3,2024/07/04,Thu,Thailand,Chicken Dance Set 2,199.00,5.43,New Promotions
4,2024/07/04,Thu,Thailand,Blue Winter Tumbler,399.00,10.90,New Promotions
5,2024/07/04,Thu,Thailand,Red Rudolph Tumbler,399.00,10.90,New Promotions
6,2024/07/04,Thu,Thailand,Chicken Dance Set 1,199.00,5.43,New Promotions
7,2024/07/04,Thu,Thailand,Chicken Dance Set 1 + Add on: Coke 16oz.,248.00,6.77,New Promotions
8,2024/07/04,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.70,New Promotions
9,2024/07/04,Thu,Thailand,McDonald's Picnic Box Free Filet-O-Fish,450.00,12.29,New Promotions
10,2024/07/04,Thu,Thailand,Curly Fries,99.00,2.70,New Promotions
11,2024/07/04,Thu,Thailand,Curly Fries Party Size,179.00,4.89,New Promotions
12,2024/07/04,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.70,Exclusive Only McDelivery
13,2024/07/04,Thu,Thailand,McChicken Duo,299.00,8.17,Exclusive Only McDelivery
14,2024/07/04,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.70,Exclusive Only McDelivery
15,2024/07/04,Thu,Thailand,Cheeseburger Set,119.00,3.25,Exclusive Only McDelivery
16,2024/07/04,Thu,Thailand,99 Hamburger Set,99.00,2.70,Exclusive Only McDelivery
17,2024/07/04,Thu,Thailand,99 Pork Burger Set,99.00,2.70,Exclusive Only McDelivery
18,2024/07/04,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.34,Exclusive Only McDelivery
19,2024/07/04,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.34,Exclusive Only McDelivery
20,2024/07/04,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.34,Exclusive Only McDelivery
21,2024/07/04,Thu,Thailand,50% McNugget Set,146.00,3.99,Exclusive Only McDelivery
22,2024/07/04,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.30,Exclusive Only McDelivery
23,2024/07/04,Thu,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,27.28,Exclusive Only McDelivery
24,2024/07/04,Thu,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,54.60,Exclusive Only McDelivery
25,2024/07/04,Thu,Thailand,Strawberry Dip 1 Cup,12.00,0.33,Breakfast
26,2024/07/04,Thu,Thailand,Patongko,15.00,0.41,Breakfast
27,2024/07/04,Thu,Thailand,Chocolate Dip 1 Cup,12.00,0.33,Breakfast
28,2024/07/04,Thu,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
29,2024/07/04,Thu,Thailand,Hot Americano 8 oz.,65.00,1.78,Breakfast
30,2024/07/04,Thu,Thailand,Hot Latte 8 oz.,85.00,2.32,Breakfast
31,2024/07/04,Thu,Thailand,Chicken Dance Set 2,199.00,5.43,Burgers
32,2024/07/04,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.34,Burgers
33,2024/07/04,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.28,Burgers
34,2024/07/04,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,5.98,Burgers
35,2024/07/04,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,7.92,Burgers
36,2024/07/04,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,4.89,Burgers
37,2024/07/04,Thu,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,6.83,Burgers
38,2024/07/04,Thu,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,4.89,Burgers
39,2024/07/04,Thu,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,6.83,Burgers
40,2024/07/04,Thu,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,3.80,Burgers
41,2024/07/04,Thu,Thailand,Double Cheeseburger (Beef) Set,210.00,5.74,Burgers
42,2024/07/04,Thu,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.43,Burgers
43,2024/07/04,Thu,Thailand,Cheeseburger (Beef) Set,160.00,4.37,Burgers
44,2024/07/04,Thu,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.07,Burgers
45,2024/07/04,Thu,Thailand,Big Mac. (Beef) Set,220.00,6.01,Burgers
46,2024/07/04,Thu,Thailand,Double Big Mac (Beef),199.00,5.43,Burgers
47,2024/07/04,Thu,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,2.98,Burgers
48,2024/07/04,Thu,Thailand,Filet-O-Fish (Fish) Set,180.00,4.92,Burgers
49,2024/07/04,Thu,Thailand,Double Filet-O-Fish (Fish),149.00,4.07,Burgers
50,2024/07/04,Thu,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,2.98,Burgers
51,2024/07/04,Thu,Thailand,Samurai Pork Burger (Pork) Set,180.00,4.92,Burgers
52,2024/07/04,Thu,Thailand,McChicken (Chicken) Bigger than ever 50% A-la-carte,109.00,2.98,Burgers
