,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/12/16,Mon,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.38,New Promotions
2,2024/12/16,Mon,Thailand,Big Mac. (Beef) Set,220.00,6.47,New Promotions
3,2024/12/16,Mon,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.09,New Promotions
4,2024/12/16,Mon,Thailand,Double Cheeseburger (Beef) Set,210.00,6.17,New Promotions
5,2024/12/16,Mon,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.67,New Promotions
6,2024/12/16,Mon,Thailand,Quarter Pounder with Cheese Set,230.00,6.76,New Promotions
7,2024/12/16,Mon,Thailand,McFlurry made with MILO,59.00,1.73,New Promotions
8,2024/12/16,Mon,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.62,New Promotions
9,2024/12/16,Mon,Thailand,Chicken Cheeseburger Set,99.00,2.91,New Promotions
10,2024/12/16,Mon,Thailand,McFried Chicken Max Family Set Bite,419.00,12.32,New Promotions
11,2024/12/16,Mon,Thailand,McFried Chicken Max Family Set,319.00,9.38,New Promotions
12,2024/12/16,Mon,Thailand,Chocolate Cream Rainbow Frappe,99.00,2.91,New Promotions
13,2024/12/16,Mon,Thailand,Caramel Coffee Rainbow Frappe,99.00,2.91,New Promotions
14,2024/12/16,Mon,Thailand,Caramel Cream Rainbow Frappe,99.00,2.91,New Promotions
15,2024/12/16,Mon,Thailand,Green Tea Rainbow Frappe,99.00,2.91,New Promotions
16,2024/12/16,Mon,Thailand,Party Fries,109.00,3.20,New Promotions
17,2024/12/16,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.91,New Promotions
18,2024/12/16,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.91,New Promotions
19,2024/12/16,Mon,Thailand,Banoffee Pie,45.00,1.32,New Promotions
20,2024/12/16,Mon,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.85,New Promotions
21,2024/12/16,Mon,Thailand,McChicken Duo,299.00,8.79,Exclusive Only McDelivery
22,2024/12/16,Mon,Thailand,Buy 1 Get 1 Free! Iced Americano,105.00,3.09,Exclusive Only McDelivery
23,2024/12/16,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.91,Exclusive Only McDelivery
24,2024/12/16,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.91,Exclusive Only McDelivery
25,2024/12/16,Mon,Thailand,Cheeseburger Set,109.00,3.20,Exclusive Only McDelivery
26,2024/12/16,Mon,Thailand,99 Hamburger Set,99.00,2.91,Exclusive Only McDelivery
27,2024/12/16,Mon,Thailand,99 Pork Burger Set,99.00,2.91,Exclusive Only McDelivery
28,2024/12/16,Mon,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.67,Exclusive Only McDelivery
29,2024/12/16,Mon,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.67,Exclusive Only McDelivery
