,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/08/01,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.78,New Promotions
2,2024/08/01,Thu,Thailand,Blue Winter Tumbler,399.00,11.22,New Promotions
3,2024/08/01,Thu,Thailand,Red Rudolph Tumbler,399.00,11.22,New Promotions
4,2024/08/01,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.78,New Promotions
5,2024/08/01,Thu,Thailand,McDonald's Picnic Box Free Filet-O-Fish,450.00,12.65,New Promotions
6,2024/08/01,Thu,Thailand,Curly Fries,99.00,2.78,New Promotions
7,2024/08/01,Thu,Thailand,Curly Fries Party Size,179.00,5.03,New Promotions
8,2024/08/01,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.78,Exclusive Only McDelivery
9,2024/08/01,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.78,Exclusive Only McDelivery
10,2024/08/01,Thu,Thailand,Cheeseburger Set,99.00,2.78,Exclusive Only McDelivery
11,2024/08/01,Thu,Thailand,99 Hamburger Set,99.00,2.78,Exclusive Only McDelivery
12,2024/08/01,Thu,Thailand,99 Pork Burger Set,99.00,2.78,Exclusive Only McDelivery
13,2024/08/01,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.47,Exclusive Only McDelivery
14,2024/08/01,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.47,Exclusive Only McDelivery
15,2024/08/01,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.47,Exclusive Only McDelivery
16,2024/08/01,Thu,Thailand,50% McNugget Set,146.00,4.11,Exclusive Only McDelivery
17,2024/08/01,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.45,Exclusive Only McDelivery
18,2024/08/01,Thu,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,28.09,Exclusive Only McDelivery
19,2024/08/01,Thu,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,56.21,Exclusive Only McDelivery
20,2024/08/01,Thu,Thailand,Strawberry Dip 1 Cup,12.00,0.34,Breakfast
21,2024/08/01,Thu,Thailand,Patongko,15.00,0.42,Breakfast
22,2024/08/01,Thu,Thailand,Chocolate Dip 1 Cup,12.00,0.34,Breakfast
23,2024/08/01,Thu,Thailand,Hot Americano 8 oz.,65.00,1.83,Breakfast
24,2024/08/01,Thu,Thailand,Hot Latte 8 oz.,85.00,2.39,Breakfast
25,2024/08/01,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.47,Burgers
26,2024/08/01,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.47,Burgers
27,2024/08/01,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.16,Burgers
28,2024/08/01,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.15,Burgers
29,2024/08/01,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.03,Burgers
