,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/10/20,Sun,Thailand,Truffle Beef Burger A-la-carte,179.00,5.40,New Promotions
2,2024/10/20,Sun,Thailand,Truffle Beef Burger Set,240.00,7.25,New Promotions
3,2024/10/20,Sun,Thailand,Iced Americano 16oz. + Donut,99.00,2.99,New Promotions
4,2024/10/20,Sun,Thailand,Iced Latte 16oz. + Donut,109.00,3.29,New Promotions
5,2024/10/20,Sun,Thailand,Iced Chocolate 16oz. + Donut,99.00,2.99,New Promotions
6,2024/10/20,Sun,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.29,New Promotions
7,2024/10/20,Sun,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.55,New Promotions
8,2024/10/20,Sun,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.29,New Promotions
9,2024/10/20,Sun,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.55,New Promotions
10,2024/10/20,Sun,Thailand,Samurai Deluxe Combo Set,319.00,9.63,New Promotions
11,2024/10/20,Sun,Thailand,Picnic Box,399.00,12.05,New Promotions
12,2024/10/20,Sun,Thailand,McFlurry made with MILO,59.00,1.78,New Promotions
13,2024/10/20,Sun,Thailand,Spicy McFried Chickens Set,109.00,3.29,New Promotions
14,2024/10/20,Sun,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.99,New Promotions
15,2024/10/20,Sun,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.99,New Promotions
16,2024/10/20,Sun,Thailand,Super Max Set,319.00,9.63,New Promotions
17,2024/10/20,Sun,Thailand,Banoffee Pie,45.00,1.36,New Promotions
18,2024/10/20,Sun,Thailand,Spicy Combo Set 1,109.00,3.29,New Promotions
19,2024/10/20,Sun,Thailand,Spicy Combo Set 2,209.00,6.31,New Promotions
20,2024/10/20,Sun,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.39,New Promotions
