,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/12/26,Thu,Thailand,McChicken Duo,299.00,8.77,New Promotions
2,2024/12/26,Thu,Thailand,Buy 1 Get 1 Free! Iced Americano,105.00,3.08,New Promotions
3,2024/12/26,Thu,Thailand,McFlurry made with MILO,59.00,1.73,New Promotions
4,2024/12/26,Thu,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.61,New Promotions
5,2024/12/26,Thu,Thailand,Chicken Cheeseburger Set,99.00,2.90,New Promotions
6,2024/12/26,Thu,Thailand,McFried Chicken Max Family Set Bite,419.00,12.29,New Promotions
7,2024/12/26,Thu,Thailand,McFried Chicken Max Family Set,319.00,9.36,New Promotions
8,2024/12/26,Thu,Thailand,Chocolate Cream Rainbow Frappe,99.00,2.90,New Promotions
9,2024/12/26,Thu,Thailand,Caramel Coffee Rainbow Frappe,99.00,2.90,New Promotions
10,2024/12/26,Thu,Thailand,Caramel Cream Rainbow Frappe,99.00,2.90,New Promotions
11,2024/12/26,Thu,Thailand,Green Tea Rainbow Frappe,99.00,2.90,New Promotions
12,2024/12/26,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.90,New Promotions
13,2024/12/26,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.90,New Promotions
14,2024/12/26,Thu,Thailand,McFied Chicken Lover,199.00,5.84,New Promotions
15,2024/12/26,Thu,Thailand,Banoffee Pie,45.00,1.32,New Promotions
16,2024/12/26,Thu,Thailand,Cheeseburger Set,109.00,3.20,New Promotions
17,2024/12/26,Thu,Thailand,99 Hamburger Set,99.00,2.90,New Promotions
18,2024/12/26,Thu,Thailand,99 Pork Burger Set,99.00,2.90,New Promotions
19,2024/12/26,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.66,New Promotions
20,2024/12/26,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.66,New Promotions
21,2024/12/26,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.66,New Promotions
22,2024/12/26,Thu,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.84,New Promotions
23,2024/12/26,Thu,Thailand,4 Nuggets Free Corn Pie,69.00,2.02,New Promotions
24,2024/12/26,Thu,Thailand,BOGO Nuggets,109.00,3.20,New Promotions
25,2024/12/26,Thu,Thailand,50% McNugget Set,146.00,4.28,New Promotions
26,2024/12/26,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.69,New Promotions
27,2024/12/26,Thu,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,29.31,New Promotions
28,2024/12/26,Thu,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,58.64,New Promotions
29,2024/12/26,Thu,Thailand,Strawberry Dip 1 Cup,12.00,0.35,Breakfast
30,2024/12/26,Thu,Thailand,Patongko,15.00,0.44,Breakfast
31,2024/12/26,Thu,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.44,Breakfast
32,2024/12/26,Thu,Thailand,Chocolate Dip 1 Cup,12.00,0.35,Breakfast
33,2024/12/26,Thu,Thailand,5 pcs. McPatongko Set,89.00,2.61,Breakfast
34,2024/12/26,Thu,Thailand,Patongko and 2 Chocolate Dip,89.00,2.61,Breakfast
35,2024/12/26,Thu,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
36,2024/12/26,Thu,Thailand,Hot Americano 8 oz.,65.00,1.91,Breakfast
37,2024/12/26,Thu,Thailand,Hot Latte 8 oz.,85.00,2.49,Breakfast
38,2024/12/26,Thu,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.37,Burgers
39,2024/12/26,Thu,Thailand,Big Mac. (Beef) Set,220.00,6.45,Burgers
40,2024/12/26,Thu,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.08,Burgers
41,2024/12/26,Thu,Thailand,Double Cheeseburger (Beef) Set,210.00,6.16,Burgers
42,2024/12/26,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.66,Burgers
43,2024/12/26,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.75,Burgers
44,2024/12/26,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.42,Burgers
45,2024/12/26,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.51,Burgers
46,2024/12/26,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.25,Burgers
47,2024/12/26,Thu,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.33,Burgers
48,2024/12/26,Thu,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.25,Burgers
49,2024/12/26,Thu,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.33,Burgers
50,2024/12/26,Thu,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.61,Burgers
51,2024/12/26,Thu,Thailand,Cheeseburger (Beef) Set,160.00,4.69,Burgers
52,2024/12/26,Thu,Thailand,Double Big Mac (Beef),199.00,5.84,Burgers
53,2024/12/26,Thu,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.20,Burgers
54,2024/12/26,Thu,Thailand,Filet-O-Fish (Fish) Set,180.00,5.28,Burgers
