,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/10/02,Wed,Thailand,Chicken Mushroom Porridge,55.00,1.69,New Promotions
2,2024/10/02,Wed,Thailand,Chicken Mushroom Porridge Set,109.00,3.35,New Promotions
3,2024/10/02,Wed,Thailand,Chicken Mushroom Porridge Set (Chao Tem Im),99.00,3.04,New Promotions
4,2024/10/02,Wed,Thailand,Truffle Beef Burger A-la-carte,179.00,5.50,New Promotions
5,2024/10/02,Wed,Thailand,Truffle Beef Burger Set,240.00,7.38,New Promotions
6,2024/10/02,Wed,Thailand,Buy Iced Green Tea get 2nd Drink for 35 THB,165.00,5.07,New Promotions
7,2024/10/02,Wed,Thailand,IceGreen Tea and Glazed Donut,140.00,4.30,New Promotions
8,2024/10/02,Wed,Thailand,Iced Green Tea and McFlurry,139.00,4.27,New Promotions
9,2024/10/02,Wed,Thailand,Filet O Fish and Green Tea Set,189.00,5.81,New Promotions
10,2024/10/02,Wed,Thailand,Iced Americano 16oz. + Donut,99.00,3.04,New Promotions
11,2024/10/02,Wed,Thailand,Iced Latte 16oz. + Donut,109.00,3.35,New Promotions
12,2024/10/02,Wed,Thailand,Iced Chocolate 16oz. + Donut,99.00,3.04,New Promotions
13,2024/10/02,Wed,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.35,New Promotions
14,2024/10/02,Wed,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.65,New Promotions
15,2024/10/02,Wed,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.35,New Promotions
16,2024/10/02,Wed,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.65,New Promotions
17,2024/10/02,Wed,Thailand,Samurai Deluxe Combo Set,319.00,9.80,New Promotions
18,2024/10/02,Wed,Thailand,Chocolate Brownie Sundae,45.00,1.38,New Promotions
19,2024/10/02,Wed,Thailand,Strawberry Brownie Sundae,45.00,1.38,New Promotions
20,2024/10/02,Wed,Thailand,Picnic Box,399.00,12.26,New Promotions
21,2024/10/02,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.04,New Promotions
22,2024/10/02,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.04,New Promotions
23,2024/10/02,Wed,Thailand,Snack Party Set 2,219.00,6.73,New Promotions
24,2024/10/02,Wed,Thailand,McFried Chicken Max Family Set,419.00,12.88,New Promotions
25,2024/10/02,Wed,Thailand,Im Cheese Stick Filet Set,189.00,5.81,Exclusive Only McDelivery
26,2024/10/02,Wed,Thailand,40% Cheese Stick Set,109.00,3.35,Exclusive Only McDelivery
27,2024/10/02,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.04,Exclusive Only McDelivery
28,2024/10/02,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.04,Exclusive Only McDelivery
29,2024/10/02,Wed,Thailand,Cheeseburger Set,109.00,3.35,Exclusive Only McDelivery
30,2024/10/02,Wed,Thailand,99 Hamburger Set,99.00,3.04,Exclusive Only McDelivery
31,2024/10/02,Wed,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.43,Exclusive Only McDelivery
32,2024/10/02,Wed,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.43,Exclusive Only McDelivery
