,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/10/28,Mon,Thailand,Truffle Beef Burger A-la-carte,179.00,5.32,New Promotions
2,2024/10/28,Mon,Thailand,Truffle Beef Burger Set,240.00,7.13,New Promotions
3,2024/10/28,Mon,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.24,New Promotions
4,2024/10/28,Mon,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.47,New Promotions
5,2024/10/28,Mon,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.24,New Promotions
6,2024/10/28,Mon,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.47,New Promotions
7,2024/10/28,Mon,Thailand,Samurai Deluxe Combo Set,319.00,9.48,New Promotions
8,2024/10/28,Mon,Thailand,Picnic Box,399.00,11.85,New Promotions
9,2024/10/28,Mon,Thailand,McFlurry made with MILO,59.00,1.75,New Promotions
10,2024/10/28,Mon,Thailand,Spicy McFried Chickens Set,109.00,3.24,New Promotions
11,2024/10/28,Mon,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.63,New Promotions
12,2024/10/28,Mon,Thailand,Chicken Cheeseburger Set,99.00,2.94,New Promotions
13,2024/10/28,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.94,New Promotions
14,2024/10/28,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.94,New Promotions
15,2024/10/28,Mon,Thailand,Super Max Set,319.00,9.48,New Promotions
16,2024/10/28,Mon,Thailand,Banoffee Pie,45.00,1.34,New Promotions
17,2024/10/28,Mon,Thailand,Spicy Combo Set 1,109.00,3.24,New Promotions
18,2024/10/28,Mon,Thailand,Spicy Combo Set 2,209.00,6.21,New Promotions
19,2024/10/28,Mon,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.35,New Promotions
20,2024/10/28,Mon,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.28,New Promotions
21,2024/10/28,Mon,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.83,New Promotions
22,2024/10/28,Mon,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.47,New Promotions
23,2024/10/28,Mon,Thailand,McChicken Duo,299.00,8.88,Exclusive Only McDelivery
24,2024/10/28,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.94,Exclusive Only McDelivery
25,2024/10/28,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.94,Exclusive Only McDelivery
26,2024/10/28,Mon,Thailand,Cheeseburger Set,109.00,3.24,Exclusive Only McDelivery
27,2024/10/28,Mon,Thailand,99 Hamburger Set,99.00,2.94,Exclusive Only McDelivery
28,2024/10/28,Mon,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.35,Exclusive Only McDelivery
29,2024/10/28,Mon,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.28,Exclusive Only McDelivery
30,2024/10/28,Mon,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.83,Exclusive Only McDelivery
31,2024/10/28,Mon,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.47,Exclusive Only McDelivery
32,2024/10/28,Mon,Thailand,99 Pork Burger Set,99.00,2.94,Exclusive Only McDelivery
33,2024/10/28,Mon,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.72,Exclusive Only McDelivery
34,2024/10/28,Mon,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.72,Exclusive Only McDelivery
35,2024/10/28,Mon,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.72,Exclusive Only McDelivery
36,2024/10/28,Mon,Thailand,50% McNugget Set,146.00,4.34,Exclusive Only McDelivery
37,2024/10/28,Mon,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.76,Exclusive Only McDelivery
38,2024/10/28,Mon,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,29.68,Exclusive Only McDelivery
39,2024/10/28,Mon,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,59.39,Exclusive Only McDelivery
40,2024/10/28,Mon,Thailand,Strawberry Dip 1 Cup,12.00,0.36,Breakfast
41,2024/10/28,Mon,Thailand,Patongko,15.00,0.45,Breakfast
42,2024/10/28,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.46,Breakfast
43,2024/10/28,Mon,Thailand,Chocolate Dip 1 Cup,12.00,0.36,Breakfast
44,2024/10/28,Mon,Thailand,5 pcs. McPatongko Set,89.00,2.64,Breakfast
45,2024/10/28,Mon,Thailand,Patongko and 2 Chocolate Dip,89.00,2.64,Breakfast
46,2024/10/28,Mon,Thailand,Condensed Milk Dip,12.00,0.36,Breakfast
47,2024/10/28,Mon,Thailand,Hot Americano 8 oz.,65.00,1.93,Breakfast
48,2024/10/28,Mon,Thailand,Hot Latte 8 oz.,85.00,2.53,Breakfast
49,2024/10/28,Mon,Thailand,Truffle Beef Burger A-la-carte,179.00,5.32,Burgers
50,2024/10/28,Mon,Thailand,Truffle Beef Burger Set,240.00,7.13,Burgers
51,2024/10/28,Mon,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.24,Burgers
52,2024/10/28,Mon,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.47,Burgers
