,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/04/01,Mon,Thailand,McFried Chicken Max Family Set,419.00,11.51,New Promotions
2,2024/04/01,Mon,Thailand,Prosperity Pork Burger,79.00,2.17,New Promotions
3,2024/04/01,Mon,Thailand,McFlurry Kiss,59.00,1.62,New Promotions
4,2024/04/01,Mon,Thailand,Mini Snack Set,99.00,2.72,New Promotions
5,2024/04/01,Mon,Thailand,Pepper Chicken Burger Duo,99.00,2.72,New Promotions
6,2024/04/01,Mon,Thailand,Pie and Coke Duo,39.00,1.07,New Promotions
7,2024/04/01,Mon,Thailand,Buy 1 get 1 free McNuggets 6 pcs.,105.00,2.88,New Promotions
8,2024/04/01,Mon,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,209.00,5.74,New Promotions
9,2024/04/01,Mon,Thailand,Buy 1 Get 1 Free Pepper Chicken Set,136.00,3.74,New Promotions
10,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger ALC,99.00,2.72,New Promotions
11,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger Meal (L),179.00,4.92,New Promotions
12,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger Meal (XL),194.00,5.33,New Promotions
13,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger,99.00,2.72,New Promotions
14,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger Set (L),179.00,4.92,New Promotions
15,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger Set (XL),194.00,5.33,New Promotions
16,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger (ALC) + Dunk Cheese,129.00,3.54,New Promotions
17,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger Set (L) + Dunk Cheese,209.00,5.74,New Promotions
18,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger Set (XL) + Dunk Cheese,224.00,6.15,New Promotions
19,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger (ALC) + Dunk Cheese,129.00,3.54,New Promotions
20,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger Set (L) + Dunk Cheese,209.00,5.74,New Promotions
21,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger Set (XL) + Dunk Cheese,224.00,6.15,New Promotions
22,2024/04/01,Mon,Thailand,Super Cheesy Beef Burger Combo Set,319.00,8.76,New Promotions
23,2024/04/01,Mon,Thailand,Super Cheesy Chicken Burger Combo Set,319.00,8.76,New Promotions
24,2024/04/01,Mon,Thailand,Super Cheesy Burger Mix Combo Set,319.00,8.76,New Promotions
25,2024/04/01,Mon,Thailand,Dunk Cheese,59.00,1.62,New Promotions
26,2024/04/01,Mon,Thailand,Cheese Stick Shake Truffle Cheese 4 pcs,89.00,2.45,New Promotions
27,2024/04/01,Mon,Thailand,Cheese Stick Shake Truffle Cheese 6 pcs.,119.00,3.27,New Promotions
28,2024/04/01,Mon,Thailand,McShaker Fries Truffle Cheese,95.00,2.61,New Promotions
29,2024/04/01,Mon,Thailand,Glazed Donut Box Set 3 pcs:Glazed Donut Chocolate Glazed Donut,160.00,4.40,New Promotions
